TweetID,User,Tweet,Latitude,Longitude,IsHashtag,IsURL,IsRetweet,Language,Category
5.41E+17,TeAmoLoiShua,RT @24OrasGMA: Nagsimula na ang mga taga-Eastern Samar na magkumpuni ng kanilang mga bahay bago pa tumama ang Bagyong #RubyPH. Nakatutok si…,NULL,NULL,1,0,1,tl,CH
5.41E+17,MaliniTambyahR,"RT @zhandercayabyab: Higit 19,000 residente ng Tacloban, inilikas; forced evacuation nagpapatuloy @DZMMTeleRadyo #RubyPH http://t.co/ydp5LO…",NULL,NULL,1,0,1,tl,CH
5.41E+17,dzbb,RT @24OrasGMA: Nagsimula na ang mga taga-Eastern Samar na magkumpuni ng kanilang mga bahay bago pa tumama ang Bagyong #RubyPH. Nakatutok si…,NULL,NULL,1,0,1,tl,CH
5.41E+17,mhalyn123,RT @24OrasGMA: Nagsimula na ang mga taga-Eastern Samar na magkumpuni ng kanilang mga bahay bago pa tumama ang Bagyong #RubyPH. Nakatutok si…,NULL,NULL,1,0,1,tl,CH
5.41E+17,gmanews,RT @24OrasGMA: Binuksan na rin ang Kapuso Village sa Tacloban City para sa mga kailangang lumikas dahil sa banta ng Bagyong #RubyPH.,NULL,NULL,1,0,1,tl,CH
5.41E+17,LAhrlyne,RT @24OrasGMA: Binuksan na rin ang Kapuso Village sa Tacloban City para sa mga kailangang lumikas dahil sa banta ng Bagyong #RubyPH.,NULL,NULL,1,0,1,tl,CH
5.41E+17,aileengurrero,"RT @DZMMTeleRadyo: PHOTO: Mga simbahan at kapilya sa Tacloban, ipinagagamit bilang evacuation center http://t.co/22FazgaGbf #RubyPH | via @…",NULL,NULL,1,0,1,tl,CH
5.41E+17,grbbriones,RT @24OrasGMA: Binuksan na rin ang Kapuso Village sa Tacloban City para sa mga kailangang lumikas dahil sa banta ng Bagyong #RubyPH.,NULL,NULL,1,0,1,tl,CH
5.41E+17,MandaluyongC3,Mandaluyong CDRRMO pinaghahanda na ang mga Barangay at City rescue units. #RubyPH,NULL,NULL,1,0,0,tl,CH
5.41E+17,mariangavalon,News update: Di pa rin tapos sa pamimigay ng relief goods and paglilista kung ilang mga households ang nag evacuate #RubyPH,12.539419,124.876031,1,0,0,tl,CH
5.41E+17,opspia2004,"Pre-emptive evacuation inirekumenda sa mga lugar na peligroso sa Mimaropa, http://t.co/TNsibATbkT, #RubyPH http://t.co/ta2HXfuQXj",NULL,NULL,1,1,0,tl,CH
5.41E+17,Twittallen05,RT @untvradio1350: DOH regional offices na maaaring tumulong sa mga regional hospital sa mga lugar na maapektuhan ng bagyong #RubyPH http:/…,NULL,NULL,1,1,1,tl,CH
5.41E+17,itsmelovebea,RT @UnangHirit: Narito ang emergency nos. na dapat tandaan para maging #IMReady sa Bagyong #RubyPH: http://t.co/Ns1vl9CgrI,NULL,NULL,1,0,1,tl,CH
5.41E+17,thet25,"RT @UnangHirit: Kapuso, narito ang mga hotline at hashtag na maaaring tandaan sa gitna ng banta ng Bagyong #RubyPH. Maging I M Ready! http:…",NULL,NULL,1,0,1,tl,CH
5.41E+17,tengsibayan,RT @untvradio1350: DOH regional offices na maaaring tumulong sa mga regional hospital sa mga lugar na maapektuhan ng bagyong #RubyPH http:/…,NULL,NULL,1,1,1,tl,CH
5.42E+17,JeromeAdel,"""@9newsph: Over 300 families in Brgy Wawa, Batangas near Calumpang River evacuated #RubyPH http://t.co/2ntq4CmWUy"" #Hagupit",NULL,NULL,1,1,0,tl,CH
5.41E+17,biancalugasan,"""@ABSCBNNews: Samar residents evacuate to caves http://t.co/cUPzwRum6h #RubyPH http://t.co/OvMEpEcAFe""kawawa namn mga kababayan ko....",NULL,NULL,1,1,0,tl,CH
5.42E+17,JoshAne_Ashmatt,"""@DZMMTeleRadyo: Taft, E. Samar Mayor Libanan: Kailangan talaga namin ng food supply, mauubusan na po kami rito #RubyPH""",NULL,NULL,1,0,0,tl,CH
5.42E+17,News5AKSYON,#AksyonSaHagupit | Ang mga nagsisiksikang evacuee sa Delpan Sports Complex #RubyPH http://t.co/CVK74Aiyjh via @JenCalimon,NULL,NULL,1,1,0,tl,CH
5.42E+17,News5AKSYON,#AksyonSaHagupit | Ang mga nagsisiksikang evacuee sa Delpan Sports Complex #RubyPH http://t.co/KhK7RU94kV via @JenCalimon,NULL,NULL,1,1,0,tl,CH
5.42E+17,biliranisland,"#Hagupit #RubyPH No water supply in Binongtoan , Patag, Poblacion Vergenia and Marvel and Bool Culaba. http://t.co/CZ7OPA079r",NULL,NULL,1,1,0,tl,CH
