'52', @NathiiTovar: saben argo yo quisiera vivir la experiencia de que por mi casa pasara un tornado :),Other
'53',#junewish - no more tornados! #Joplin you're still in my thoughts &lt;3,Personal message
'54',The pet survivors of the #Joplintornado need our help local company coordinating donations http://dld.bz/abavz,Informative
'55',@smoke_eldorafan Okay thr is a tornado warning near Eldora. Might wnt 2 check in home if that's close & U left anyone thr. Stay safe,Personal message
'56',Missouri Facebook Safety bill awaiting signature would have thwarted #Joplin teachers helping children after #tornado http://bit.ly/mEM2zu,Informative
'57', @CBSNews: Documenting the devastation: photos of #Joplin from @CBSEveningNews http://bit.ly/lfgBYO & @ChrisWragge http://bit.ly/iMufk4,Informative
'58',Tornado terá sido o mais intenso verificado em Portugal nos últimos 20 anos http://bit.ly/jmEnMK #Portugal,Other
'59',..how dare they send that ratchet ass email about tornado season when outside looks like it does!!..,Personal message
'60', @azsportsguy: Tornado approaching Arlington Stadium.  They are RUSHING fans into the dugout walkway http://www.myfoxdfw.com/subindex/ ...,Informative
'61',U stupid ppl watch the news. There is no tornado warnings now just rain.,Personal message
'62',"@7News: New tornado warning for storm in Springfield/Chicopee. Heading east at 35mph. Warning into SW Worcester County again ti.	Thu Jun 02 01:25:50 AST 2011	&lt;a href=http://twitter.com/download/android"" rel=""nofollow""&gt;Twitter for Android&lt;/a&gt;",Informative
'63'," @mikeziemer: Check out @christoferdrew's (NSN) song ""Time Travel""  w/ footage of the Joplin tornado & ways to donate: http://bit.ly/i ...",Informative
'64', @cardinals_raw: Cardinals News:: Cards-Royals series to benefit tornado victims http://bit.ly/lC56GW,Informative
'65',My house was blown away by a tornado but a famous person just 'd something about my town. Who needs a house?,Informative
'66',i mean seriously god dammit ricardo. first you miss the festival now you make it and bring a tornado with you #demf,Personal message
'67',@shanmarie143 @mkingfuckyou @regisclaire tornado party soon?,Personal message
'68',the only time its okay to get in a stranger's truck is when theres a tornado siren going off.,Personal message
'69', @lindsayschallon: This video (even though it's all audio) is the most chilling thing I've ever seen. Made me tear up. #joplin #tornad ...,Informative
'70', @Juss2Live: News was goin crazy about tornado  warnings n it didn even rain ! -__- - shit was wild over in CT . 4 ppl died,Informative
'71', @ztdrew78: Heading to #joplin wit the #jimbakkershow to help the #tornado victims... Help us #jesus !,Informative
'72', @weatherchannel:  @JustinNOAA: BREAKING #NOAA has upgraded Joplin #tornado from EF-4 to EF-5; winds greater than 200 mph,Informative
'73',Incredible Images Of Massachusetts Tornado From Space! http://bit.ly/mkOpsW,Informative
'74'," @Rachel__Nichols: Another tornado in OK; this one a half-mile wide. More coming. Text ""REDCROSS"" to 90999 to ... http://tmi.me/aBEOn",Informative
'75',three tornado warnings at #purdue? geez louise #fb,Personal message
'76',Eqecat predicts Joplin Tornado damage between $1-3 billion. Take a look at the radar image of the twister: http://goo.gl/vyMmc,Informative
'77', @kcredcross: Holding emergency blood drive from 2-7 p.m. at GKC Chapter 211 W. Armour Blvd. KCMO. Join us in helping Joplin. #joplin,Informative
'78',@LyssParoda17 it's a 9 out of 10 when all of our other tornado warnings are in 4 or 5. I am scared:(,Personal message
'79', @BBCWorld: US authorities confirm at least 89 killed after massive #tornado hits Joplin southwest Missouri,Informative
'80',Video of tornado crossing over I-91 in Springfield  http://bit.ly/lhtczm,Informative
'81',Tornado warning number two. Super...,Personal message
'82', @Faith_Ford: I've just been told by a fellow tweeter that all should watch weather channel. Massive tornado outbreak!,Informative
'83', @elchascas:  @bdosalinas: Video: El mini-tornado en Villarica: http://youtu.be/up3UrNI4KuE / Heavy!,Informative
'84', @spann: Everybody on the campus of the University of Oklahoma should be in a tornado safe place now. #okwx,Informative
'85',Inside the Missouri tornado [video] http://is.gd/CYdk9N http://bit.ly/jrJcIi,Informative
'86',Great that's my mom. :(  @NBCDFWWeather: If you are in Bedford take cover!  Tornado on top of you right now!  Rshade,Personal message
'87',A tornado warning for Oakland County. #backchannel,Informative
'88',you rock Ken!  @kennykamada: I'd pay $500 for bottled water. #Zaarly4Joplin #joplin,Personal message
'89', @2morrowknight: Help the @RedCross respond in #Joplin & other states. http://bit.ly/eZJDoJ,Informative
'90',@springfieldNL see active TWEAK the TWEET .xls  http://t.co/zIEUZa3 and the GEO TAG MAP map http://t.co/3HPSa40 #joplin #relief #MONeeds,Informative
'91',Tornado warning in my area...logging off and taking the girls to the safe part of the house.  See you all soon.  Be safe!,Personal message
'92',A SEVERE THUNDERSTORM WARNING HAS BEEN ISSUED FOR BEAVER COUNTY IN THE OKLAHOMA PANHANDLE UNTIL 11:00 PM SATURDAY. #okwx #fb,Informative
'93', @1079KFIN: Jonesboro Westside Middle school tornado shelter will be open to the public.@region8news #ARWX @Tori_Lennox,Informative
'94', @B_UtifulNitMar3: These tornado warnings got to go!!,Informative
'95', @txstormchasers: UNCONFIRMED reports out of #Springfield  MA from police scanner traffic of a neighborhood wiped out and numerous in ...,Informative
'96',http://www.juegos.com/juego/tornado.html este juego esta bien guapo,Other
'97',I need to hear from all of my friends and family in the greater Battle Creek area so I know the tornado didn't get cha!,Personal message
'98',Almyra Arkansas tornado about to hit the ground,Informative
'99',Obama vows national response to Missouri tornado (Reuters) http://goo.gl/fb/BHRSx,Informative
'100',@AustralTemuco Remolino o rafaga 100 a 150 km/hr. un tornado sobre 200 km /h.,Other
'101', @MoeWx: New Meso... Tornado WATCH is likely just west of the Tri-State ... #ILwx #KYwx #tristatewx,Informative
'102',"Someone asked: ""did u guys hear about the tornado warring?"" N she says: ""I don't eat tomato"" o_O wtf lmfao",Personal message
'103', @AlertaNews24: URGENTE: Tornado toca tierra en Massachusetts reporta CNN.,Other
'104',BREAKING NEWS: We are streaming KTVI Fox 2 coverage of St. Louis tornado LIVE on our weather blog. http://bit.ly/mKYcGr -ES,Informative
'105', @Kanrocksas: Help #Joplin Mo & Reading Ks  PLS    @kcredcross To support text REDCROSS to 90999 or visit redcross.org,Informative
'106',Last tweet I promise my good friend is funding relief in #joplin MO with her #Scentsy biz. http://j.mp/jc6LdX wanted to help share that .),Informative
'107',"I posted 12 photos on Facebook in the album ""Joplin Tornado Relief FP Volunteers (May 30 2011)"" http://fb.me/KJEsAEk0",Informative
'108', @andersoncooper: I took this earlier. Cross still stands above destroyed church #Joplin http://yfrog.com/h2d7rgrj,Informative
'109', @vpaige: MT @post2it: Cantor denies help 4 tornado victims until budget cut http://bit.ly/ifCrsz but of course not oil subsidies http ...,Informative
'110', @4029news: Denning has taken a direct hit from this large dangerous tornado which is headed toward I-40 between HWY 23 and Clarksville.,Informative
'111', @tjholmes: Weather spotters confirm a tornado is on the ground moving toward Joplin.,Informative
'112',@CeeAngi Heard these was a tornado in the Chicago area FWIW.,Informative
'113', @internetguru7: Dramatic water tornado appears off Australia coast: Waterspout creates fountain of . http://bit.ly/lCMy91 #Telegraph #UK,Informative
'114',Tornado in near Guyer HS in Denton: http://lockerz.com/s/104534117,Informative
'115',I hear the tornado sires going off now.  Buildings in downtown Kansas City being evacuated now! Tornado Warning.,Informative
'116',April's tornado outbreak animation http://chilp.it/901982,Informative
'117', @daynavettese: Tornado warning ended for Hamilton. Still severe thunderstorm warnings.,Informative
'118',@Teaschell oh that could be it. But be careful they just issued a tornado warning for all southeastern mi..........,Informative
'119',Tornado warning just interrupted my show. Wait what TORNADO WARNING?,Personal message
'120', @MsSavBee:  @KSTP: Damage from Mpls. #Tornado Estimated at $166M http://ow.ly/51VB4,Informative
'121',Tornado Kills 89 in Missouri. http://t.co/KhJUnPE,Informative
'122',The stories out of #Joplin and the #southern states are pretty  #sad,Personal message
'123',Tornado is gone and woman is assessing the damage to her house and still can barely stand because of the wind.,Informative
'124',Residents need repairs after #Tornado can't reach landlord: http://ow.ly/5bBgo,Informative
'125', @iamjonathancook: #Prayersforjoplin  @cnnbrk: #Tornado that killed 122 in Joplin Missouri was EF-5 with top winds of 200+ mph htt ...,Informative
'126',Check this video out -- Water tornado blasts Australia coast http://t.co/nQqZMEG via @youtube,Informative
'127',So albany has a tornado watch.. umm that's cool.,Personal message
'128',Looks like new #tornado #warning for #Springfield MA area!crazyness ... coverage: Springfield: WWLP.com WGGB.com Boston: WBZtv.com WHDH.com,Informative
'129', @ddlovato: please pray for the tornado victims.. PLEASE..,Informative
'130',Tornado warnings and I'm home alone! Awesome! My dog should probably be prepared cause if a tornado comes I'm grabbing her and running. ha.,Personal message
'131',Tornado watch canceled for Douglas County Coles County & Moultrie County,Informative
'132', @AmberAlert4Pets: Use code storm2011 if you #lost a #pet in a #tornado ravaged area. Register your #lostdog #lostcat #lostpet here: h ...,Informative
'133', @SippyCupMom: Looking for somewhere to eat for lunch or dinner? CiCi's Pizza is donating 10% of sales to #Joplin today! http://bit.ly ...,Informative
'134', @EvansvilleWatch:  @tristatealerts: TORNADO WARNING issued for parts of GALLATIN; WHITE; POSEY; HENDERSON; UNION county in IL/IN/KY ...,Informative
'135',Horrible.  @cnnbrk: More severe weather moving into tornado-hit #Joplin Missouri area. http://on.cnn.com/kiObzM,Informative
'136', @AnneMarieWTHR: Storm spotters reporting tornado on the ground northeast of Bedford right now,Informative
'137', @DaneMiodov helping a family hit by tornado. 5310 S Western come join us/ look for the orange tshirt by the driveway on west side of road,Informative
'138', @fishfire: FEMA  now enroute to #JOPLIN with IMAT team with full support team at the ready.  #JOPLIN,Informative
'139',Incredible video: #Tornado tears through Oklahoma: http://fxn.ws/jqECzA,Informative
'140', @pgammo: A hero is the mother in W. Springfield who as the tornado came lay on top of her child in a tub. Child lived mother was killed,Informative
'141',In the U.S. they have tornado watch.. In Saint John we have severe thunderstorm watch.. #Seriously? What's the point of thunderstorm watch?,Informative
'142',"@zeinicienta ""quememos el observatorio así esto no vuelve a pasar"" dicen ante una falsa alarma de tornado en los Simpson.",Other
'143', @HumanityRoad: After a #tornado Limit travel sightseeing can impede emergency response #tornado #springfield #MA #WX Stay home stay ...,Informative
'144', @CNNLive: President #Obama will speak at a memorial for those lost in the #tornado in #Joplin MO. Live: http://on.cnn.com/cnndcl1,Informative
'145',Watching the dry line move east. Dry in Lubbock but a few storms psbl SE Panhandle Rolling Plains later today: http://t.co/oraK9M1 #txwx,Informative
'146', @JoplinMoTornado: Link to places taking essentials and other donations for #Joplin http://bit.ly/ka1Tr1 from @joplincritical,Informative
'147',Missouri officials continue identifying tornado dead \n    (Reuters)\n: Reuters - Missouri officials continued ... http://yhoo.it/iUINyO,Informative
'148',Obama visits tornado-ravaged Joplin; renamed hospital reopens: President Barack Obama visited tattered Joplin M... http://bit.ly/iexppM,Informative
'149',THAT´S IT FOR TODAY GOOD NIGHT TWI´S ! TORNADO DAY TOMORROW! *-*,Personal message
'150',At mssu for memorial service. #Joplin #superwindy,Informative
'151',Tornado warning! AHHH,Informative
'152', @TimesFreePress: Former Vol charged with stealing a refrigerator from a tornado-damaged home. http://bit.ly/ljtjEC #cha,Informative
'153',@espn_durrett -- If a bus-load of the #Rangers took on a great big tornado in HR derby who would win? #The2300 #BillSwerski,Personal message
'154', @BFleschman: @kurt13warner a friend who lost everything in recent tornado in Joplin MO. Please donate to www.joplintornadoreliefforb ...,Informative
'155', @PaulPoteet: Another TORNADO report ...now just west of Seymour and north of US 50.,Informative
'156',@SnakeBytesTV Look out for Tornado's,Informative
'157',Avon Responds to Local Communities Affected by Southern Tornado Disasters with Avon Cares Tour: Established to H... http://bit.ly/l2U1Gg,Informative
'158',im going to die tonight. tornado? no thanks.,Personal message
'159',Insane pictures from the Times from #Joplin. Prayers all around for every one. http://nyti.ms/lSxAkQ,Personal message
'160',hour 3: fmr Rep Lee Hamilton @BPC_Bipartisan #HSC #Patriot; Rep Billy Long (R-MO 7th) @auctnr1 #Joplin #tornadoes,Informative
'161', @lindaperrybarr: Hi everyone! Want to share http://bit.ly/l3MxtA @BrianStelter's tumbler on using twitter to cover #Joplin and lesson ...,Informative
'162', @weatherchannel: Sad news to report. 3 more people passed away recently due to injuries sustained during the #JoplinTornado. Total fa ...,Informative
'163',Thank god possible tornado moved away from this area. Praying this tornado doesn't really cause destruction!,Informative
'164',Dog with Two Broken Legs Survives Tornado Crawls Home to Find Family http://ti.me/loaUWX via @TIMENewsFeed,Informative
'165',Niggas wanna text me talkin bout whats up what u doin and I'm bout to be in a tornado lol suck a dick bitch nigga,Informative
'166',【disaster】災害、災難(名詞)A tornado is one type of natural disaster. [PC]http://bit.ly/gpiZqT［MB］http://bit.ly/fuzceH #toeic,Informative
'167',+Se avecina un tornado!!!!-En serio?+No es una tormenta pero era para darle emoción,Other
'168',Tornado headed toward us.... we're closing down for a while ...,Informative
'169',Ahhhhhh! We have a tornado watch!!!,Informative
'170',Oh God NO Stupid&gt;“@mepinmin: Westboro church is going to protest in #joplin?  That's too disgusting to even believe.”,Informative
'171',Feels sorry for #america with all these #tornado they keep gettingcant begin to imagine what it must be like,Personal message
'172', @geoeye: New @GeoEye High Resolution Imagery Released of Joplin High School (post-tornado) Joplin Missouri http://bit.ly/ilrVp8,Informative
'173',NEW ON CNN: Obama visits tornado-ravaged Joplin; renamed hospital reopens: (CNN) - President Barack Obama visite... http://bit.ly/kBAXmt,Informative
'174',It's A Tornado Out Here Lol Trees Falling Down And Shxt!!! I Gotta Get Out The Country...This Typa Shxt Don't Happen In New York Lol,Informative
'175',Echa un vistazo a este vídeo. -- Tornado en Villarrica  [ Vientos de 120 km/hr ] http://t.co/QgaUuyW vía @youtube,Other
'176',@Crippin_OnEm yall on a tornado drill or somethin ?,Personal message
'177',#TFM City manager says Joplin tornado death toll rises to 125 no live rescues today - AP http://y... http://bit.ly/kgHRq2 #BreakingNews,Informative
'178',#COSIGN THAT!!  @ChoCoLateTreZur: Nd the lame bumb ass niggas 2  @SuaveMoneyLong: Ok its a tornado watch for ... http://tmi.me/aXpxF,Personal message
'179',Tornado will cost Joplin MO $1-3 billion.  City's annual budget is $80 million (via ABC News) #joplin #tornado,Informative
'180', @BlaineGabbert: Everyone please take a minute to check out a great project I've started for all the tornado victims. http://tinyurl.c ...,Informative
'181',On the Business Side: This may be the costliest ##tornado & storm season http://bit.ly/mrMybP,Informative
'182', @EllisonCampaign: Assistance for tornado victims is available at Fairview Recreation center. Please spread the word - http://bit.ly/j ...,Informative
'183',Lo que podria llamarase un tornado cruzo villarrica destruyendo todo a su paso. Uno de los edif mas danado fue el consistorial,Other
'184', @achohelelwhy:  Update - Has Dementia! pls find him #Missing #Joplin Charles Writer (http://on.fb.me/kHaGEY) patient at #Greenbrier ...,Informative
'185', @mybeshert: The thunders rolls in and after these days of #Joplin it doesn't sound the same today as it did before. Too many tears m ...,Informative
'186', @kmbc: TORNADO NEAR KC: LIVE BLOG AND VIDEO: http://livewire.kmbc.com/Event/Wednesday_Severe_Weather_Outbreak,Informative
'187', @AGCofA: NY Times looks at how reconstruction work in tornado- and flood-devastated areas will temporarily boost construction...http: ...,Informative
'188',We often see the glimpse of what makes life worth living in the first place Obama tells #Joplin.,Informative
'189',Update: Local doctors deputies respond to tornado-torn Joplin - Houston Herald http://bit.ly/jHYcTK,Informative
'190', @eric_andersen: 3 ways to donate for MA tornado victims:,Informative
'191', @achohelelwhy:  #Joplin #Missing Dorothy Clark 94 (http://on.fb.me/ljq50e),Informative
'192',@BreakingNews Those in #Joplin who can check on their neighbors should search Joplin Tornado Citizen checks on Facebook.,Informative
'193',Will be back later - hope you are having a wonderful Wednesday!! My thoughts and prayers with tornado survivors!! HUGS!!,Personal message
'194',As suas atitudes tem tornado sua vida digna de admiração ?,Other
'195', @WSJ: Ninety of the people unaccounted for after the Joplin tornado have been located and are alive http://on.wsj.com/l4KVHx&lt;&lt; grand dad?,Informative
'196',Henry Boswell doesn't give two shits about these tornado warnings... He is grilling outside boom,Personal message
'197',Tornado Watch Wednesday: Report In Liveblog #4 http://t.co/IWFm2j0,Informative
'198', @borntorunnergrl: Sunrise 360 view #Joplin. a play set still stands but homes are in piles http://occip.it/pt51gkka http://twitpic.c ...,Informative
'199', @stormchaser4850:  @Cuevman81: Surveillance video released from a home of Joplin MO tornado http://youtu.be/OrnRSSHz4dU,Informative
'200', @AlexisKWPCEO: Birdman bets 2million on Miami Heat I wonder how much all these millionaires gave to the tornado earthquake flood vi ...,Informative
'201',@CuzImA_G its a tornado here lol,Personal message
'202',Tornado warning for Midland and southern Midland county #michigan,Informative
'203',Tornado MA Springfield 2011 Tornado June 1 2011 http://tinyurl.com/6femsz7,Informative
'204',@asaHQ that's a great initiative to support #Joplin! Hats off to you & @getsomegreek.,Informative
'205', @ddlovato: please pray for the tornado victims.. PLEASE..,Personal message
'206',Tornado warning.  Going silent for a bit.  I just hope I don't drift away. &gt;.&gt;;; BRB,Personal message
'207',Tornado watch and already thunder lightening and a splitting headache. What fun lies ahead (upstate NY)? #tornado,Informative
'208',@MostDope_Kidd its supposed to be a tornado,Informative
'209',Please submit your #okhelp and #okneed on our Crowdmap: http://oktornado.crowdmap.com/reports/submit #oktornado #okwx Please ,Informative
'210',tornado watch for central mississippi including starkville till 4AM..expect the strongest storms between 1 and 3AM.,Informative
'211',@annaamin (2/2) people are great. We did get a tornado warning earlier today though :S How are you? Regards to the family.,Personal message
'212', @WillAtWork: Holy jeeze! Only thing scarier than a tornado is a tornado in the dark. #Maddow,Personal message
'213',TUCSON BBB: How to Tornado-Proof Your Home[Sun 24 Ap] http://dlvr.it/TQcJC,Informative
'214', @rachelcaine: Tornado on the ground less than 5 miles away guys. On the ground in Bedford. SEEK SHELTER IMMEDIATELY.,Informative
'215',Close-up video of a tornado cutting across the Connecticut River http://itv.co/kb1LLS,Informative
'216', @Daniel_Young: Why is IU emailing me about tornado warnings and telling me to go to the main lobby? 1. Not at IU 2. Not going to IU lol,Personal message
'217', @michaelgibby1: @geoffogilvy please  for those affected by the horrific Tornado in Joplin MO! For those who want to help text REDC ...,Informative
'218',Wow. Tornado reported over in Bellingham and Milford (two towns I drive through to go home from work) thankfully it didn't touchdown.,Informative
'219',Brothers Ryan Colt Hamil Died in Piedmont Oklahoma Tornado: Oklahoma Dead Reach 10 http://nblo.gs/imGly,Informative
'220', @TWCBreaking: TAKE COVER near Beaman MO and eastern Pettis County.  #Tornado likely doing damage.   http://wxch.nl/kK7jEz,Informative
'221',Tornado warning in Illinois. Pff. Schiet niet op. Regen onweer. Bah. En dat net deze 'holiday' (maandag feestdag hier). #VS,Other
'222',@Zalvi84 way to skim through my tweets. There's a tornado passing through Kentucky. I could die. Asshole. Haha.,Personal message
'223',Después del volcán un tornado sorprendió a los chilenos en Villarica http://t.co/saedV4r vía @infobae,Other
'224',@iAmTheViolence its just at night that makes you paranoid and your heart races :/ ... :o tornado warning?,Personal message
'225',Tornados: El NOAA de EU ha clasificado preliminarmente al tornado de Sprigfield Massachusset del pasado May29 categoría al menos EF3!,Other
'226',GDI more T-storms.  I hate living in tornado alley.,Personal message
'227',New Background on my Player Card is a Tornado I like it.,Other
'228',Fuck a Tornado aha,Personal message
'229',#Twilight News In: Deadly tornado kills 124 leaves 'twilight zone' in its wake http://bit.ly/jxnC6T,Informative
'230',No car to get food. I work soon. Oh and we have a tornado watch.,Personal message
'231',Well now that I'm broke me and @Micheleirene are gonna clean up my tornado-destroyed room :( #winenightfosho,Personal message
'232',Tornado Warning for Oakland County in MI until 6:45pm EDT.,Informative
'233', @TWCBreaking: Brief #tornado reported near Rose NE.  The supercell they're tracking:  http://wxch.nl/lvqVxr  #newx,Informative
'234',Tornado Warning for Elkhart Kosciusko Lagrange Marshall Noble and St. Joseph County in IN until 4:15pm EDT. #inwx,Informative
'235',é amor o que eu sinto por você não tem valortem a força de um tornado em meu coração!@Gusttavo_lima,Other
'236', @cnnbrk: Weather spotters report #tornado moving toward Joplin Missouri at 45 mph http://on.cnn.com/k1ZN2b,Informative
'237', @txstormchasers: Heading south on the DNT at Eldorado. Going to have to core the huge hail core. LIVE VIDEO - http://tinyurl.com/22sa ...,Informative
'238', @TheEllenShow: Watching this tornado coverage on TV.  Praying for everyone's safety and well being in avoiding harm's way.,Informative
'239',http://ow.ly/517lw The death toll has now risen to 116.  #Joplin  #Tragic,Informative
'240', @todayshow: How you can help people of #Joplin: http://tinyurl.com/4yaklff,Informative
'241',Watching A.Cooper on CNN in Joplin with tornado sirens going off right now. Gives me chills. Lord help those poor people.,Personal message
'242',@catfishcatfish GODDAMNNN MANNN why soo much mess with everyone goshh people are tripping balls you NEVER said that #joplin deserved it!,Personal message
'243',I smell tornado.,Personal message
'244', @BreakingNews: Fans at Rangers game in Arlington Texas are sheltering in place after tornado warning - @CardsFaninBigD http://bit.l ...,Informative
'245'," @belovelloso: Que exemplo! ""Cachorro tem duas pernas quebradas em tornado nos EUA e consegue voltar para casa se arrastando."" http:// ...",Other
'246',Tornado Terjang Massachusetts: 02/06/2011 14:15 (Amerika Serikat) ,Informative
'247', @CandyNovelita:  @ddlovato please pray for the tornado victims.. PLEASE..,Informative
'248', @bobick: As of today 22K has been raised  4 the tornado victims thru our @A29midwest partner @mysterychurch let's keep it going:http ...,Informative
'249',From #Joplin site: Police &fire officials strongly encourage anyone who does not live in the affected area to stay clear of damage site.,Informative
'250', @San_Juan1 My nephews jst tld me there's gnna be a meatball nd bas-ghetti tornado. Lol..,Personal message
'251',SPC Tornado Watch 411 Status Reports http://dlvr.it/TmnlQ,Informative
'252',Another possible Tornado near Amherst,Informative
'253',Storms rolling in... The classic combo of thunderstorm warning + tornado watch = sirens... HA HA insomnia storms always defeat you! Zzzzz..,Informative
'254',Seems like there should be a good tornado tracking app. Watching the tv news seems really lo tek and inaccurate.,Personal message
'255', @jasonboyett: This footage of the Mass. tornado sucking up water from the Connecticut River is ridiculously terrifying: http://yhoo.i ...,Informative
'256',Thanks rain & possible tornado for ruining my evening. i wanted to leave the house.,Personal message
'257', @MochaLaTae: Tornado ain't stopped shyt we got going on over here,Personal message
'258', @Scobleizer: Horrific new footage of the tornado that hit Joplin from a storm chaser. http://www.youtube.com/watch?v=EfdK6H9d6J0 Natu ...,Informative
'259', @slashdot: Tornado Risk Seen For Social Security Data Center http://bit.ly/morhoY,Informative
'260', @docmisterio: Hey #STL I'm putting together a music sampler for #Joplin called #SongsForJoplin. Want to help promote? Help some othe ...,Informative
'261',Its battle creek. Ain't no damn tornado!,Personal message
'262', @CNN: Just In:  A tornado was spotted near midtown Memphis Tennessee according to the National Weather Service.,Informative
