28,Tornado on ground in Southern Dallas County.,caution and advice,"Southern Dallas County
Southern Dallas
Southern Dallas County
Southern Dallas County
Southern Dallas County
Southern Dallas County
southern dallas county
Southern Dallas County
Southern Dallas County
Southern Dallas County
Southern Dallas County
Southern Dallas County
Southern Dallas County
Southern Dallas County
Southern Dallas County.
Southern Dallas County
Southern Dallas County TX
Southern Dallas County
Southern Dallas County
Southern Dallas County
Southern Dallas County
Southern Dallas County
Southern Dallas County
Southern Dallas County
Southern Dallas County
Southern Dallas
Southern Dallas County
Southern Dallas County
Southern Dallas County
Southern Dallas County
Southern Dallas County
Southern Dallas County
Southern Dallas County
Southern Dallas County
Southern Dallas County
Southern Dallas County
Southern Dallas County.
Southern Dallas County
in Southern Dallas County
Southern Dallas County.
Southern Dallas County
Southern Dallas County
Southern Dallas County
Southern Dallas County
Southern Dallas County
Southern Dallas County
Southern Dallas County
Southern Dallas County
Southern Dallas County
Southern Dallas County
Southern Dallas County
in Southern Dallas County
Southern Dallas County
Southern Dallas County
Southern Dall
Southern Dallas County"
29,Emergency crews flying down highway toward Springfield at an alarming rate. Wish I stayed for the second #tornado.,caution and advice,"Springfield
Springfield
Springfield
Springfield
Springfield
Springfield
Springfield
Springfield
Springfield
Springfield
down highway toward Springfield
Springfield
Springfield"
30,Lol so there is a tornado warning outside n im at work -_-,caution and advice,"outside
outside
N/A
N/A
N/A
n/a
N/A
N/A
n/a
outside
n/a"
31,Tornado heading up Nall into Leawood. This is far too close for comfort. YIKES! I'm seriously scared! #kcstorms #tornado #FB #praying,caution and advice,"Nall into Leawood
Nall into Leawood
Nall into Leawood
Nall into Leawood"
32,It was a tornado in GB but it's gone now  @TheeSBM: @Lil_Woadie wht tornado,caution and advice,"N/A
GB
GB
GB"
33,"Tornado watch upgraded to warning in ctrl Oxfd Cty. Wther svc: ""Severe thunderstorm capable of producing a tornado 11 miles west of Bethel""",caution and advice,"ctrl Oxfd Cty
ctrl Oxfd Cty 11 miles west of Bethel
Oxfd Cty
ctrl Oxfd Cty.;11 miles west of Bethel"
34,Is that the ice cream truck? No wait shit thats a tornado warning siren,caution and advice,"N/A
n/a
N/A
N/A
N/A
N/A
n/a
N/A
N/A
n/a
""N/A""
n/a
n/a
n/a
N/A
N/A
N/A
N/A
n/a
N/A"
35,There's a tornado warning around my area. :$,caution and advice,"N/A
my area
N/A"
36, @wharman: Jeez Kansas City. You didn't have to organize such a dramatic welcome. #tornado Warning is lifted. We're going to have lun ...,caution and advice,"Kansas City
Kansas City
Kansas City"
37,Tornado warning?,caution and advice,n/a
38,If ing #tornado warnings note the time of the original tweet or information. Don't tweet old information--not helpful.,caution and advice,"N/A
N/A"
39,@BurnhamSWAT wow!! i was just in a tornado warning but it wasn't that bad! i hope it blows over fast!,caution and advice,"N/A
N/A
N/A"
40,@CarolineManzo yes they are it looks like a tornado is coming,caution and advice,"n/a
N/A
n/a"
41,am i the only one who's been in a soccer game when the tornado sirens go off?? OUTTA TOWN!...n a tornado actually hit it was SCARY!,caution and advice,"a soccer game
N/A
N/A"
42,Damn tornado warning don't mean shit 2 me. Motherfucka I have survived Katrina's bitch ass 2 tornados & a blizzard. Just another day 2 me,caution and advice,"N/A
n/a
n/a"
43,Tornado warning..ok im goin to take my bike nd go get something to eat,caution and advice,"N/A
N/A
n/a"
44,Just drove right under a tornado forming.....holy shit....are we home yet???????,caution and advice,n/a
45,@BorisVincze Yep same for us our tornado chances went down still sitting here ready to drive to safety though.,caution and advice,"N/A
n/a
N/A"
46,Looks like another tornado. Yep got all my books in the basement.,caution and advice,"N/A
N/A
N/A
N/A"
47,tornado warning issed for st. joseph county. sky is almost black.,caution and advice,"st. joseph county
st. joseph
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
St. Joseph County
st. joseph county
st. joseph county
tornado warning issed for st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county
st. joseph county"
48,@jbluther ... and now we're under a tornado watch for the same storm system that hit OK.,caution and advice,"N/A
N/A
OK"
49, @JimmyMcIver:  @victoria_29: #Debris falling on #I 40 #Tornado has lifted a mile & 1/2 west of Casino/seems headed toward Tulsa h ...,caution and advice,"Tulsa
Tulsa
on #I 40 a mile & 1/2 west of Casino
I 40 a mile & 1/2 west of Casino/seems headed toward Tulsa
a mile & 1/2 west of Casino
Casino
a mile & 1/2 west of Casino/seems headed toward Tulsa"
50,Wow this tornado was WAY closer than Joplin :(,caution and advice,"Joplin
Joplin
WAY closer than Joplin
N/A"
51,tornado warning and the mall on lockdown. oh shit. meridian goin nuts.,caution and advice,"the mall
meridian
meridian
n/a
meridian
meridian"
52, @whoaitsmonica: Sirens started going off. Tornado has officially touched down in my hometown super worried about my family right. #p ...,caution and advice,"n/a
N/A
my hometown"
53,TAKE COVER!!! #TORNADO!!,caution and advice,"n/a
n/a
N/A"
54,Please be praying for everybody here in Joplin! Tornado sirens once again. :(,caution and advice,"Joplin
Joplin
Joplin!
Joplin
Joplin
Joplin
Joplin
Joplin
Joplin
Joplin
Joplin
Joplin
Joplin
Joplin
Joplin"
55,Tornado headed right for the sprint headquarters...dad if you see this I'm in Hannah's basement! #scared,caution and advice,"the sprint headquarters
sprint headquarters
the sprint headquarters
sprint headquarters
the sprint headquarters
sprint headquarters
N/A
sprint headquarters
N/A
sprint headquarters
sprint headquarters
N/A
n/a
sprint headquarters
sprint headquarters
N/A
sprint headquarters
the sprint headquarters
sprint headquarters
sprint headquarters
N/A"
56,Major tornado outbreak overnight. People need help and I'm feeling helpless.,caution and advice,"N/A
n/a
n/a
N/A"
57,there is tornado warnings so we might have to go to the celler,caution and advice,"n/a
N/A
N/A
N/A"
58,Were under a tornado warning and the sirens are going off like crazy ... I did sign up for this.,caution and advice,"N/A
N/A
N/A"
59,Winds are gusting tonight.  I'm in an area that DOES NOT get tornado's but we now have a tornado watch !!!  crazy......,caution and advice,"N/A
n/a
n/a"
60, @KellyKCTV5: cass johnson jackson layfatte county under tornado warnings rt now,caution and advice,"cass, johnson, jackson, layfatte county
layfatte county
cass, johnson, jackson, layfatte county
cass, johnson, jackson, layfatte county"
61,The weather be scaring people the only thing we gonna get is alot of rain... No tornado.,caution and advice,"N/A
N/A
N/A"
62, @cindyrobuck:  @stormchaser4850: Developing: NWS meteorologists were tracking a tornado on the ground near Ramona SD moving NE at ...,caution and advice,"Ramona, SD
Ramona, SD
Ramona, SD"
63,Taking cover. Sirens going off. #tornado heading north along hwy 69 :/,caution and advice,"heading north along hwy 69
north along hwy 69
N/A
hwy 69"
64,Holy hell...a tornado warning for east of Grand Rapids MI!!!,caution and advice,"east of Grand Rapids, MI
Grand Rapids, MI
east of Grand Rapids, M
east of Grand Rapids, MI"
65,Just remember if you are outside in a tornado you are screwed.  Indoors think about bathtub/mattress combo.,caution and advice,"N/A
N/A
""N/A""
n/a"
66,#tornado watch; needless to say im freaking out. and the most important part of my survival kit is missing &lt;/3,caution and advice,"N/A
N/A
N/A
N/A"
67,@imleftbehind I checked & sirens prob shouldn't have gone off in Crete b/c it was not in the tornado warning. better safe than sorry  ty!,caution and advice,"Crete
Crete
Crete"
68,Everybody go in y'all basements tornado coming lol..,caution and advice,"N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
n/a
n/a
N/A
N/A
N/A
n/a
N/A
N/A
N/A
n/a
n/a
N/A
N/A
n/a
n/a
y'all basements
N/A
n/a
N/A
N/A
N/A
N/A
N/A
N/a
N/A
N/A
N/A
N/A
N/A
N/A
N/A
n/a
N/A
N/A
n/a
N/A
N/A
N/A
N/A
N/A
N/A
N/A
""N/A""
n/a
n/a
N/A
N/A
basements
N/A
n/a
N/A
N/A
N/A
N/A
N/A
N/A"
69, @Hazewalker:  @david0monroe: Tornado sirens going off now in Cumberland #inwx  I Just Tweeted that!,caution and advice,"Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland #inwx
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
in Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland  #inwx
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland
Cumberland"
70,the air smells of Tornado,caution and advice,"N/A
N/A
N/A
n/a
N/A
N/A
n/a
n/a
N/A
n/a
N/A
N/A"
71,Tornado Watch now for entire metro area.  Just issued.,caution and advice,"N/A
entire metro area
entire metro area
for entire metro area
metro area
metro area
entire metro area
entire metro area
entire metro area
entire metro area
entire metro area
metro area
entire metro area
entire metro area
metro area
entire metro area
entire metro area
metro area
entire metro area
entire metro area
entire metro area
entire metro area
for entire metro area
entire metro area
entire metro area
metro area
Metro Area
N/A
entire metro area
entire metro area
metro area
entire metro area
entire metro area
entire metro area
metro area
entire metro area
entire metro area
N/A
entire metro area
metro area
entire metro area
entire metro area
entire metro area
entire metro area
metro area
entire metro area
metro area
entire metro area
Entire metro area
N/A
entire metro area
entire metro area
entire metro area
entire metro area
entire metro area
metro area
entire metro area
metro area
entire metro area
entire metro area
entire metro area
entire metro
entire metro area
entire metro area
entire metro area"
72,Tornado sirens blaring in Brookside but hail ended for now.,caution and advice,"Brookside
Brookside
Brookside
Brookside
Brookside
Brookside
Brookside
Brookside
Brookside
Brookside
in Brookside
Brookside
Brookside
Brookside
Brookside"
73,Raining tornado warning hope everyone is ok,caution and advice,"N/A
N/A
N/A
N/A
N/A
N/A
n/a
n/a
N/A
N/A
N/A
n/a
N/A
N/A
n/a
n/a
N/A
N/A
NA
N/A
N/A
N/A
N/A
N/A
N/A
n/a
NA
Don't say
N/A
N/A
N/A
N/A
n/a
N/A
N/a
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
n/a
N/A
""N/A""
n/a
N/A
N/A
n/a
N/A
Raining
N/A
N/A
N/A
N/A
N/A
n/a
N/A
N/A
N/A
N/A
N/A"
74,I just heard the tornado sirens and at first was like 'Dammit!!!' then remembered it's the first Wed of the month.,caution and advice,"N/A
N/A
N/A
N/A
N/A
n/a
N/A
N/A
n/a
n/a
n/a
N/A
N/A
N/A
N/A
N/A
n/a
NA
Don't say
N/A
N/A
N/A
N/A
N/A
n/a
N/A
N/A
N/A
N/A
N/A
N/A
N/A
n/a
N/A
n/a
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
""N/A""
n/a
N/A
n/a
n/a
N/A
N/A
N/A
N/A
N/A
N/A
n/a
N/A
N/A
N/A
N/A
N/A"
75,That was some apocalyptic weather that just hit.  I thought that was an impromptu tornado,caution and advice,"N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A
N/A"
76, @WSILNews: JEFFERSON GALLATIN POPE SALINE WILLIAMSON JACKSON PERRY IL ALL UNDER TORNADO WARNINGS. NOW IS THE TIME TO SEEK SHELTER.,caution and advice,"JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
N/A
EFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
N/A
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON,GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY
JEFFERSON, GALLATIN, POPE, SALINE, WILLIAMSON, JACKSON, PERRY IL"
77, @JimFreund: Apparently we have no exclusivity.  The tornado watch is for all SE NY.  http://1.usa.gov/mSPGdf,caution and advice,"SE NY
SE NY
SE NY
all SE NY
SE NY
SE NY
SE NY
SE NY
SE NY
SE NY
SE NY
SE NY
SE NY
SE NY
for all SE NY
SE NY.
SE NY
SE NY
all SE NY
for all SE NY
SE NY
all SE NY
SE NY
SE NY
all SE NY
SE NY
SE NY
SE NY
SE NY
SE NY
SE NY
SE NY
SE NY
SE NY
SE NY
SE NY
SE NY
SE NY
SE NY
NY
all SE NY
all SE NY
SE NY
SE NY
all SE NY
SE NY
SE NY
SE NY
SE NY
SE NY
SE NY
all SE NY
SE NY
SE NY
SE NY
SE NY"
