"TweetID";"User";"Tweet";"Latitude";"Longitude";"IsUrl";"IsHashtag";"IsRetweet";"Language";"Category"
36;"pinoymommy";"RT @akbayanyouth: RT: .@LaoMamba OPEN ANG PSBA-QC PARA MASILUNGAN NGAYON. Just contact 09272214969 for more info #FloodPH #RescuePH #MarioPH";"NULL";"NULL";1;0;1;"tl";"D"
37;"pol_abreu";"RT @akbayanyouth: RT: .@LaoMamba OPEN ANG PSBA-QC PARA MASILUNGAN NGAYON. Just contact 09272214969 for more info #FloodPH #RescuePH #MarioPH";"NULL";"NULL";1;0;1;"tl";"D"
38;"kentdelasalas";"RT @akbayanyouth: RT: .@LaoMamba OPEN ANG PSBA-QC PARA MASILUNGAN NGAYON. Just contact 09272214969 for more info #FloodPH #RescuePH #MarioPH";"NULL";"NULL";1;0;1;"tl";"D"
39;"MsMichellPineda";"RT @akbayanyouth: RT: .@LaoMamba OPEN ANG PSBA-QC PARA MASILUNGAN NGAYON. Just contact 09272214969 for more info #FloodPH #RescuePH #MarioPH";"NULL";"NULL";1;0;1;"tl";"D"
40;"itsmitsu";"RT @YouScoop: Nagpabuhat ang ilang residente para hindi mabasa ng baha sa Ortigas Extension. Kuha ni YouScooper Carlo #MarioPH http://t.co/Ã¢â‚¬Â¦";"NULL";"NULL";1;0;1;"tl";"D"
41;"lonecrescent";"RT @YouScoop: Nagpabuhat ang ilang residente para hindi mabasa ng baha sa Ortigas Extension. Kuha ni YouScooper Carlo #MarioPH http://t.co/Ã¢â‚¬Â¦";"NULL";"NULL";1;0;1;"tl";"D"
67;"PelitaPeraltaUy";"Sa Lahat ng patuloy na naninilbihan sa ating mga kaba bayan, salamat sa inyo . God Bless all of you abundantly . #MarioPH #RescuePH";"NULL";"NULL";1;0;0;"tl";"D"
78;"ReliefPHcom";"Metro Manila, Rizal: relief operations #MarioPHÃ‚Â #reliefPH http://t.co/U5y5cyz9oL";"NULL";"NULL";1;1;0;"tl";"D"
82;"def_filipino";"Sa mga gusto pong magvolunteer. #ReliefPH http://t.co/8xttWXr5gR";"NULL";"NULL";1;1;0;"tl";"D"
192;"karess";"RT @TweetupMNL: Be a #RescuePH volunteer and help save our kababayans! (Pls. RT and share) http://t.co/hK162DKsYg";"NULL";"NULL";1;0;1;"en";"D"
193;"moncorpuz";"RT @TweetupMNL: Be a #RescuePH volunteer and help save our kababayans! (Pls. RT and share) http://t.co/hK162DKsYg";"NULL";"NULL";1;0;1;"en";"D"
287;"CitizenPatrol";"Ginawa na ding Evacuation center ang Aglipay,IFI Church at Bulelak cover court. #MarioPH #ReliefPH";"NULL";"NULL";1;0;0;"tl";"D"
291;"sanjuncssr";"RT @CitizenPatrol: Ginawa na ding Evacuation center ang Aglipay,IFI Church at Bulelak cover court. #MarioPH #ReliefPH";"NULL";"NULL";1;0;1;"tl";"D"
588;"MariaRoann";"RT @YouScoop: Ilang rescuer, umiikot sa Quezon City para tulungan ang mga residente na na-stranded sa baha. #MarioPH http://t.co/P5KShvdv2T";"NULL";"NULL";1;0;1;"tl";"D"
603;"swish41_20";"RT @YouScoop: Ilang rescuer, umiikot sa Quezon City para tulungan ang mga residente na na-stranded sa baha. #MarioPH http://t.co/P5KShvdv2T";"NULL";"NULL";1;0;1;"tl";"D"
611;"peachygf";"RT @YouScoop: Ilang rescuer, umiikot sa Quezon City para tulungan ang mga residente na na-stranded sa baha. #MarioPH http://t.co/P5KShvdv2T";"NULL";"NULL";1;0;1;"tl";"D"
613;"wanwulf";"RT @YouScoop: Ilang rescuer, umiikot sa Quezon City para tulungan ang mga residente na na-stranded sa baha. #MarioPH http://t.co/P5KShvdv2T";"NULL";"NULL";1;0;1;"tl";"D"
615;"AweSAMpyo";"RT @YouScoop: Ilang rescuer, umiikot sa Quezon City para tulungan ang mga residente na na-stranded sa baha. #MarioPH http://t.co/P5KShvdv2T";"NULL";"NULL";1;0;1;"tl";"D"
617;"JosephDatalio";"RT @YouScoop: Ilang rescuer, umiikot sa Quezon City para tulungan ang mga residente na na-stranded sa baha. #MarioPH http://t.co/P5KShvdv2T";"NULL";"NULL";1;0;1;"tl";"D"
622;"BillTufts";"RT @YouScoop: Ilang rescuer, umiikot sa Quezon City para tulungan ang mga residente na na-stranded sa baha. #MarioPH http://t.co/P5KShvdv2T";"NULL";"NULL";1;0;1;"tl";"D"
628;"pearlgemjean";"RT @YouScoop: Ilang rescuer, umiikot sa Quezon City para tulungan ang mga residente na na-stranded sa baha. #MarioPH http://t.co/P5KShvdv2T";"NULL";"NULL";1;0;1;"tl";"D"
630;"jclyn5254";"RT @YouScoop: Ilang rescuer, umiikot sa Quezon City para tulungan ang mga residente na na-stranded sa baha. #MarioPH http://t.co/P5KShvdv2T";"NULL";"NULL";1;0;1;"tl";"D"
678;"PelitaPeraltaUy";"Sa Lahat ng patuloy na naninilbihan sa ating mga kaba bayan, salamat sa inyo . God Bless all of you abundantly . #MarioPH #RescuePH";"NULL";"NULL";1;0;0;"tl";"D"
689;"ReliefPHcom";"Metro Manila, Rizal: relief operations #MarioPHÃ‚Â #reliefPH http://t.co/U5y5cyz9oL";"NULL";"NULL";1;1;0;"tl";"D"
693;"def_filipino";"Sa mga gusto pong magvolunteer. #ReliefPH http://t.co/8xttWXr5gR";"NULL";"NULL";1;1;0;"tl";"D"
703;"mariajclm";"RT @TweetupMNL: Tara na. Bayanihan na. #ReliefPH http://t.co/utwVq7K20M";"NULL";"NULL";1;0;1;"tl";"D"
724;"asil0250";"RT @gmanetwork: Para sa mga weather question o #RescuePH requests at iba pa, tumawag sa aming I M Ready helpdesk. http://t.co/pXDHIIaM4U";"NULL";"NULL";1;1;1;"tl";"D"
760;"KeniticChoy";"RT @gmanews: Para sa mga weather question o #RescuePH requests at iba pa, tumawag sa aming @IMReadyPH help desk: 333-7161. http://t.co/UG5TÃ¢â‚¬Â¦";"NULL";"NULL";1;0;1;"tl";"D"
798;"jennybieable";"RT @gmanews: Para sa mga weather question o #RescuePH requests at iba pa, tumawag sa aming @IMReadyPH help desk: 333-7161. http://t.co/UG5TÃ¢â‚¬Â¦";"NULL";"NULL";1;0;1;"tl";"D"
829;"ReliefPHcom";"Manila: evacuation centers #MarioPHÃ‚Â #reliefPH http://t.co/MP1VxcTwpi";"NULL";"NULL";1;1;0;"tl";"D"
831;"BernieCadao";"RT @tonyocruz: Sa mga nasa bahay, oras na para linisin ang cabinet. Ihiwalay ang mga damit na pwedeng i-donate para sa #ReliefPH.";"NULL";"NULL";1;0;1;"tl";"D"
835;"ChaseCustodio";"RT @tonyocruz: Sa mga nasa bahay, oras na para linisin ang cabinet. Ihiwalay ang mga damit na pwedeng i-donate para sa #ReliefPH.";"NULL";"NULL";1;0;1;"tl";"D"
1274;"Neil8588";"RT @YouScoop: Nagpabuhat ang ilang residente para hindi mabasa ng baha sa Ortigas Extension. Kuha ni YouScooper Carlo #MarioPH http://t.co/Ã¢â‚¬Â¦";"NULL";"NULL";1;0;1;"tl";"D"
1327;"ReliefPHcom";"Metro Manila, Rizal: relief operations #MarioPHÃ‚Â #reliefPH http://t.co/U5y5cyz9oL";"NULL";"NULL";1;1;0;"tl";"D"
1331;"def_filipino";"Sa mga gusto pong magvolunteer. #ReliefPH http://t.co/8xttWXr5gR";"NULL";"NULL";1;1;0;"tl";"D"
1341;"mariajclm";"RT @TweetupMNL: Tara na. Bayanihan na. #ReliefPH http://t.co/utwVq7K20M";"NULL";"NULL";1;0;1;"tl";"D"
1362;"asil0250";"RT @gmanetwork: Para sa mga weather question o #RescuePH requests at iba pa, tumawag sa aming I M Ready helpdesk. http://t.co/pXDHIIaM4U";"NULL";"NULL";1;1;1;"tl";"D"
