"TweetID";"User";"Tweet";"Latitude";"Longitude";"IsHashtag";"IsURL";"IsRetweet";"Language";"Category"
"5.13E+17";"najeeminaj";"@AntipoloCityGov passable na po ba yung antipolo tikling? brookside? #RoadAlert #MarioPH";"NULL";"NULL";1;0;0;"tl";"O"
"5.13E+17";"elydacpano";"Buti yung baha samin dumaan lang at agad ding nawala, hindi tulad sa marikina at rizal. #KeepSafe #MarioPH  #FloodPH";"NULL";"NULL";1;0;0;"tl";"O"
"5.13E+17";"najeeminaj";"@AntipoloCityGov passable na po ba tikling to brookside? #RoadAlert #MarioPH";"NULL";"NULL";1;0;0;"tl";"O"
"5.13E+17";"najeeminaj";"Passable na po ba sa may daan ng Antipolo Tikling? Brookside? #RoadAlert #MarioPH";"NULL";"NULL";1;0;0;"tl";"O"
"5.13E+17";"meiyose";"Hanggang dito si Emmanuel pa rin. Tsk. || Mga kapwa immortal, ingat po tayo lahat. God bless po! #FloodPH http://t.co/uKBreyQRtR";"NULL";"NULL";1;1;0;"tl";"O"
"5.13E+17";"CitizenPatrol";"Sa Tullahan sa Valenzuela, mga Motorsiklo, isinakay na sa balsa para maitawid lang sa baha.  #MarioPH #FloodPH";"NULL";"NULL";1;0;0;"tl";"O"
"5.13E+17";"renielnarez";"Tara basketball tayo pre :"">  #FloodPh #FloodWallStreet http://t.co/TZwWQzJvLJ";"NULL";"NULL";1;0;0;"tl";"O"
"5.13E+17";"ReliefPHcom";"Metro Manila, Rizal: relief operations #MarioPH #reliefPH http://t.co/U5y5cyz9oL";"NULL";"NULL";1;1;0;"tl";"O"
"5.13E+17";"CitizenPatrol";"20-25% ng Metro Manila, binaha. #MarioPH #FloodPH";"NULL";"NULL";1;0;0;"tl";"O"
"5.13E+17";"sanjuncssr";"RT @CitizenPatrol: 20-25% ng Metro Manila, binaha. #MarioPH #FloodPH";"NULL";"NULL";1;0;1;"tl";"O"
"5.13E+17";"CitizenPatrol";"Tubig sa Pasig River, patuloy na tumataas. #MarioPH #FloodPH";"NULL";"NULL";1;0;0;"tl";"O"
"5.13E+17";"def_filipino";"Sa mga gusto pong magvolunteer. #ReliefPH http://t.co/8xttWXr5gR";"NULL";"NULL";1;1;0;"tl";"O"
"5.13E+17";"sanjuncssr";"RT @CitizenPatrol: Tubig sa Pasig River, patuloy na tumataas. #MarioPH #FloodPH";"NULL";"NULL";1;0;1;"tl";"O"
"5.13E+17";"cristineongson";"RT @officialdohgov: EMERGENCY HOTLINES: Paalala po ngayong tag-ulan. Magingat po tayo ingat. #walangpasok #MarioPH #FloodPH http://t.co/0uV…";"NULL";"NULL";1;0;1;"tl";"O"
"5.13E+17";"cristineongson";"RT @officialdohgov: Umiwas po tayo sa paglusong sa baha dahil ito ay pwedeng magdulot ng #LEPTOSPIROSIS #MarioPH #FloodPH http://t.co/Idsju…";"NULL";"NULL";1;1;1;"tl";"O"
"5.13E+17";"cristineongson";"RT @officialdohgov: #HASHTAG HOTLINES: Paalala po ngayong tag-ulan. Magingat po tayo ingat. #walangpasok #MarioPH #FloodPH http://t.co/4fkx…";"NULL";"NULL";1;0;1;"tl";"O"
"5.13E+17";"JaimieGemina";"Minsan naisip ko sana nagEE nalang ako eh. Panay nalang napuputukan ng transformer tong Vicarville. Bwisit. #NoPower";14.648678;120.959974;1;0;0;"tl";"O"
"5.13E+17";"itsAytana";"RT @TyphoonWatchPH: #DahilMayBagyoNgayon Awtsuuuuuu! Poor cars. Tsk tsk. #floodph #MarioPH  by lianlovesyou http://t.co/ze1KmQQQvo ... http…";"NULL";"NULL";1;1;1;"tl";"O"
"5.13E+17";"KimAhnzel";"RT @atomdatcom: Overheard: ""Pinaglalaruan natin si Mario dati, ngayon pinaglalaruan na nya tayo."" - Phil #MarioPH #FloodPH";"NULL";"NULL";1;0;1;"tl";"O"
"5.13E+17";"lnnjzyx";"""ung #RescuePh para sa mga nasalanta ng bagyo!!!hindi para jan sa nasalanta mong puso !!!! Landi ay nabagyo na nga."" -san0tecs @jayjaydeeee";"NULL";"NULL";1;0;0;"tl";"O"
"5.13E+17";"CitizenPatrol";"Sitwasyon sa Isla Noah, 11th st., QC Kuha ni Jun Santiago #MarioPH #FloodPH http://t.co/A9JwZFclaV";"NULL";"NULL";1;0;0;"tl";"O"
"5.13E+17";"mariajclm";"RT @TweetupMNL: Tara na. Bayanihan na. #ReliefPH http://t.co/utwVq7K20M";"NULL";"NULL";1;0;1;"tl";"O"
"5.13E+17";"Mi_che_lle_18";"#DahilMayBagyo #MarioPH #bahaPH #FloodPH edsa #floodph manila #floodalert #FloodWallStreet http://t.co/BJ31uWB5x3";"NULL";"NULL";1;0;0;"tl";"O"
"5.13E+17";"badrocker_95";"Ahy..enya metTen Awan maaramid ..  #NoPower #Typhoon #MarioPH — in Sison http://t.co/ghkurlxGLF";"NULL";"NULL";1;1;0;"tl";"O"
"5.13E+17";"TyphoonWatchPH";"etebeye: Ganito kami sa #Makati, @franzn , kaya mura. #MarioPH #FloodPH #lifegoeson #viewfromthetop #backdrop #lu... http://t.co/uBGiI04Lh2";"NULL";"NULL";1;0;0;"tl";"O"
"5.13E+17";"TyphoonWatchPH";"kat_0024: Lumabas ako kanina gamit ang mahiwagang raincoat #MarioPH #FloodPH #MarikinaCity #Marikina River ... http://t.co/hRlqgJ0TeX";"NULL";"NULL";1;0;0;"tl";"O"
"5.13E+17";"donjuworrychild";"Halos natulog lang ako buong araw. Ayokong makinig o manood ng balita, masyado syang mabigat. #MarioPH #RescuePH";"NULL";"NULL";1;0;0;"tl";"O"
"5.13E+17";"mrcodomingo";"RT @PolytechUnivPh: #FloodPH: V-Mapa - Old Sta. Mesa (Road 2) area as of 10:00 am - LAGPAS-TAO.  Photo by: @ItsMeAcenith http://t.co/UlgAIj…";"NULL";"NULL";1;0;1;"tl";"O"
"5.13E+17";"ReliefPHcom";"RT @CitizenPatrol: Sitwasyon sa Plastican, Payatas, QC Kuha ni Ciriaco Santiago #MarioPH #ReliefPH http://t.co/XIOvVXUja8";"NULL";"NULL";1;0;1;"tl";"O"
"5.13E+17";"Misshyelle";"Thank God na low tide ngayon kung hindi mas tataas pa ang baha. Mag-ingat po tayo't bantayan ang pagtaas ng tubig lalo na't gabi na #FloodPH";"NULL";"NULL";1;0;0;"tl";"O"
"5.13E+17";"Iduuhh";"@sarmeyn offline ka!! Punyets hahaha umayos ka naman bebegurl naiinip na q #RescuePH";"NULL";"NULL";1;0;0;"tl";"O"
"5.13E+17";"Lorrainefall";"Dyosa ng baha. #FloodPH @iamjorgeacevedo http://t.co/BMtrF5G2a3";14.616417;121.005579;1;0;0;"tl";"O"
"5.13E+17";"clardizabal65";"Sulong lang habang below the knee! #MarioPH #DahilMayBagyoNgayon #badweather #floodph #floods #walangpasok #wtf #f4f http://t.co/PdpQMwJtob";"NULL";"NULL";1;0;0;"tl";"O"
"5.13E+17";"luwipilip";"Passable na po ba ang marcos hiway? #FloodPH";"NULL";"NULL";1;0;0;"tl";"O"
"5.13E+17";"KuyaTonipet";"RT! My dear Blogger friends, baka may kakilala kayo. Hope you could cascade.. Mga evacuees daw sa Sto. Domingo Church need #ReliefPH.";"NULL";"NULL";1;0;0;"tl";"O"
"5.13E+17";"CitizenPatrol";"Sitwasyon sa Plastican, Payatas, QC Kuha ni Ciriaco Santiago #MarioPH #ReliefPH http://t.co/XIOvVXUja8";"NULL";"NULL";1;0;0;"tl";"O"
"5.13E+17";"yrah04";"""@rapplerdotcom: #FloodPH Quezon City.  Follow our #MarioPH LIVE BLOG: http://t.co/NSH4io8gMu http://t.co/Taq4RvFGNF"" tsk tsk";14.530155;121.149553;1;1;0;"tl";"O"
"5.13E+17";"GorgeousTyziel";"RT @KuyaTonipet: RT! My dear Blogger friends, baka may kakilala kayo. Hope you could cascade.. Mga evacuees daw sa Sto. Domingo Church need…";"NULL";"NULL";1;0;1;"tl";"O"
"5.13E+17";"USTPANOC";"RT @officialdohgov: Umiwas po tayo sa paglusong sa baha dahil ito ay pwedeng magdulot ng #LEPTOSPIROSIS #MarioPH #FloodPH http://t.co/Idsju…";"NULL";"NULL";1;1;1;"tl";"O"
"5.13E+17";"luwipilip";"Passable na po ba marcos hiway? From sumulong to sm marikina @MMDA #floodph";14.574669;121.187334;1;0;0;"tl";"O"
"5.13E+17";"tinaysez";"Wala nang mapuntahan ang tubig. Salamat at humupa na ang ulan. Washington cor. Dela Rosa Sts Makati #floodph #MarioPH http://t.co/CM2EceWfFN";"NULL";"NULL";1;0;0;"tl";"O"
"5.13E+17";"bimby_kalerQUI";"RT @ruffaguchenez: Kahit sa ilalim ng baha may mga bayani pa ring lumulutang gaya nalang ng ating bida na si @fashionpulis. #RescuePH http:…";"NULL";"NULL";1;0;1;"tl";"O"
"5.13E+17";"asil0250";"RT @gmanetwork: Para sa mga weather question o #RescuePH requests at iba pa, tumawag sa aming I M Ready helpdesk. http://t.co/pXDHIIaM4U";"NULL";"NULL";1;1;1;"tl";"O"
"5.13E+17";"CitizenPatrol";"Sa muntinlupa may 60 pamilya sa cupang at 50 sa tunasan (cuyab) ay apektado dulot ng bagyo.#MarioPH #FloodPH";"NULL";"NULL";1;0;0;"tl";"O"
"5.13E+17";"minwaje";"@naaaatsugi @kokolyne lakas maka #RESCUEPH";"NULL";"NULL";1;0;0;"tl";"O"
"5.13E+17";"michelleseva";"RT @IMReadyPH: Para sa mga weather question o #RescuePH requests at iba pa, tumawag sa aming #IMReady helpdesk. http://t.co/Yx9bSTbI67";"NULL";"NULL";1;0;1;"tl";"O"
"5.13E+17";"naaaatsugi";"@kokolyne @minwaje HAHAHHAHA hindi ka na makakaarte pag baha na #RescuePH";"NULL";"NULL";1;0;0;"tl";"O"
"5.13E+17";"DivinemLee";"To all our #rescueph team. Thank you :) I know pagoda na po kayo perl maslalo po tayong hindi pa pwede magpahinga kasi madilim na (1)";"NULL";"NULL";1;0;0;"tl";"O"
"5.13E+17";"DivinemLee";"and masmarami pong kailangan ng tulong. kaya pa yan :) Thank you to all our #RescuePH @RescuePH volunteers. PUSH!";"NULL";"NULL";1;0;0;"tl";"O"
"5.13E+17";"TyphoonWatchPH";"jhuzlikethat: Yayyyyy. Humuhupa na sya  #floodph #mario http://t.co/bBKdgk6Snv September 19, 2014 at 06:50PM http://t.co/4Q1uzsbXHf";"NULL";"NULL";1;1;0;"tl";"O"
"5.13E+17";"iAmSuperPhillip";"RT @DivinemLee: and masmarami pong kailangan ng tulong. kaya pa yan :) Thank you to all our #RescuePH @RescuePH volunteers. PUSH!";"NULL";"NULL";1;0;1;"tl";"O"
"5.13E+17";"iAmSuperPhillip";"RT @DivinemLee: To all our #rescueph team. Thank you :) I know pagoda na po kayo perl maslalo po tayong hindi pa pwede magpahinga kasi madi…";"NULL";"NULL";1;0;1;"tl";"O"
"5.13E+17";"CitizenPatrol";"Sa paranaque, 60 pamilya ang inilikas sa silverio creek at 30 sa fastrack. #MarioPH #ReliefPH";"NULL";"NULL";1;0;0;"tl";"O"
"5.13E+17";"CitizenPatrol";"15 pamilya sa Pasay,brgy 184 ang kasalukuyang nasa brgy.hall at 15 naman ang nasa daycare . #MarioPH #ReliefPH";"NULL";"NULL";1;0;0;"tl";"O"
"5.13E+17";"Miaaaabella";"RT @DivinemLee: To all our #rescueph team. Thank you :) I know pagoda na po kayo perl maslalo po tayong hindi pa pwede magpahinga kasi madi…";"NULL";"NULL";1;0;1;"tl";"O"
"5.13E+17";"NixPabalan";"Ano pong twitter ng meralco #RescuePH";14.033198;121.312078;1;0;0;"tl";"O"
"5.13E+17";"smigel_ros";"RT @IMReadyPH: Para sa mga weather question o #RescuePH requests at iba pa, tumawag sa aming #IMReady helpdesk. http://t.co/Yx9bSTbI67";"NULL";"NULL";1;0;1;"tl";"O"
"5.13E+17";"JosephDatalio";"RT @IMReadyPH: Para sa mga weather question o #RescuePH requests at iba pa, tumawag sa aming #IMReady helpdesk. http://t.co/Yx9bSTbI67";"NULL";"NULL";1;0;1;"tl";"O"
"5.13E+17";"melm_g";"RT @katolikongpinoy: RT @bernanaboat: Can somebody tell kung saan banda yung live wire sa may España? #RescuePH #MarioPH";"NULL";"NULL";1;0;1;"tl";"O"
"5.13E+17";"bdeligero20";"RT @BatoYesfmManila: Nakauli namo? (Nakauwi napo ba kayo?) #marioPH #floodPH";"NULL";"NULL";1;0;1;"tl";"O"
