"TweetID";"User";"Tweet";"Latitude";"Longitude";"IsUrl";"IsHashtag";"IsRetweet";"Language";"Category"
100;"bry121988";"RT @hadjirieta: Mataas pa rin ang baha sa bahaging ito ng Espaâ€™Â±a Boulevard sa Maynila dahil sa walang tigil na ulan. #MarioPH http://t.co/eÅ â€”_";"NULL";"NULL";1;0;1;"tl";"CA"
101;"krambronds";"RT @rapplerdotcom: #FloodPH Quezon City. vFollow our #MarioPH LIVE BLOG: http://t.co/eEphgS4eu5 http://t.co/KlHmEK6M4U";"NULL";"NULL";1;1;1;"en";"CA"
102;"KeniticChoy";"RT @stateofdnation: Red rainfall warning ang nakataas sa Nueva Ecija, Zambales at Tarlac. Matinding buhos ng ulan at matinding baha ang inaÅ â€”_";"NULL";"NULL";0;0;1;"tl";"CA"
104;"KeniticChoy";"RT @stateofdnation: Maaga pa lang, baha na ang mga pangunahing kalsada sa Maynila tulad ng Espaâ€™Â±a at Taft. May report si @sandraguinaldo.";"NULL";"NULL";0;0;1;"tl";"CA"
105;"schizoprano";"RT @MMDA: FLOOD UPDATE: AS OF 9:20 PM OSMEâ€™â€¢A Buendia - Subsided. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
106;"PanahonTV";"FLOOD UPDATE: AS OF 9:20 PM OSMEâ€™â€¢A Buendia - Subsided.";"NULL";"NULL";0;0;0;"en";"CA"
107;"BadGirlDL";"RT @rapplerdotcom: #FloodPH Quezon City. Follow our #MarioPH LIVE BLOG: http://t.co/eEphgS4eu5 http://t.co/KlHmEK6M4U";"NULL";"NULL";1;1;1;"en";"CA"
108;"elaiidasig";"RT @MMDA: FLOOD UPDATE: AS OF 9:16 PM SMCenter Point EB/WB - Passable along Araneta NB/SB - Not Passable. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
109;"EdwardHenryHyde";"RT @DZMMTeleRadyo: Abot-tuhod pa rin ang baha sa Espaâ€™Â±a cor. N.Reyes (Morayta) #MarioPH http://t.co/VZEAMuB01s @zhandercayabyab";"NULL";"NULL";1;0;1;"tl";"CA"
110;"redcross143";"#MarioPH FLOOD UPDATE: AS OF 9:20 PM OSMEâ€™â€¢A Buendia - Subsided. #mmda | via RT @MMDA";"NULL";"NULL";1;0;0;"en";"CA"
111;"lynvgarcia";"#MarioPH FLOOD UPDATE: AS OF 9:20 PM OSMEâ€™â€¢A Buendia - Subsided. #mmda | via RT @MMDA";"NULL";"NULL";1;0;0;"en";"CA"
112;"RedCrossYouthPH";"#MarioPH FLOOD UPDATE: AS OF 9:20 PM OSMEâ€™â€¢A Buendia - Subsided. #mmda | via RT @MMDA";"NULL";"NULL";1;0;0;"en";"CA"
113;"jcrdv_27";"RT @MMDA: FLOOD UPDATE: AS OF 9:20 PM OSMEâ€™â€¢A Buendia - Subsided. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
114;"BerteDeam";"RT @MMDA: FLOOD UPDATE: AS OF 9:26 PM ESPAâ€™â€¢A Lacson Gutter Deep - Passable. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
115;"KneeCoalChewAH";"RT @MMDA: FLOOD UPDATE: AS OF 9:26 PM ESPAâ€™â€¢A Lacson Gutter Deep - Passable. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
116;"MMDA";"FLOOD UPDATE: AS OF 9:28 PM Ma.Clara Araneta - Subided. #mmda";"NULL";"NULL";1;0;0;"en";"CA"
117;"MarieGayyed";"RT @rapplerdotcom: #FloodPH Quezon City. Follow our #MarioPH LIVE BLOG: http://t.co/eEphgS4eu5 http://t.co/KlHmEK6M4U";"NULL";"NULL";1;1;1;"en";"CA"
118;"PIAalerts";"@PanahonTV: #FLOOD UPDATE AS OF 9:16 PM SMCenter Point EB/WB - Passable along Araneta NB/SB - Not Passable";"NULL";"NULL";1;0;0;"en";"CA"
119;"MPCOfficialPage";"RT @MMDA: FLOOD UPDATE: AS OF 9:20 PM OSMEâ€™â€¢A Buendia - Subsided. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
120;"SWWELYYIN";"RT @redcross143: #MarioPH FLOOD UPDATE: AS OF 9:20 PM OSMEâ€™â€¢A Buendia - Subsided. #mmda | via RT @MMDA";"NULL";"NULL";1;0;1;"en";"CA"
121;"InqMetro";"RT @MMDA: FLOOD UPDATE: AS OF 9:28 PM Ma.Clara Araneta - Subided. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
122;"PanahonTV";"FLOOD UPDATE: AS OF 9:28 PM Ma.Clara Araneta - Subided.";"NULL";"NULL";0;0;0;"en";"CA"
123;"bernanaboat";"RT @MMDA: FLOOD UPDATE: AS OF 9:26 PM ESPAâ€™â€¢A Lacson Gutter Deep - Passable. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
124;"AntipoloPH";"RT @MMDA: FLOOD UPDATE: AS OF 9:16 PM SMCenter Point EB/WB - Passable along Araneta NB/SB - Not Passable. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
125;"AntipoloPH";"RT @MMDA: FLOOD UPDATE: AS OF 9:26 PM ESPAâ€™â€¢A Lacson Gutter Deep - Passable. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
126;"AntipoloPH";"RT @MMDA: FLOOD UPDATE: AS OF 9:20 PM OSMEâ€™â€¢A Buendia - Subsided. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
127;"AntipoloPH";"RT @MMDA: FLOOD UPDATE: AS OF 9:28 PM Ma.Clara Araneta - Subided. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
128;"alders_ledge";"RT @momblogger: thankfully. RT @maria_ressa: #MarioPH floods up to 25% of Metro Manila, but worst is over via @rapplerdotcom http://t.co/y0Å â€”_";"NULL";"NULL";1;1;1;"en";"CA"
129;"CapsAmongAll";"RT @MMDA: FLOOD UPDATE: AS OF 9:28 PM Ma.Clara Araneta - Subided. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
130;"MJLove0785";"RT @MMDA: RT @SkywaySOMCO: Flood Update as of 8:04 PM Tire Deep at Buendia/Dela Rosa: Not passable to all types of vehicles. Buendia Off RaÅ â€”_";"NULL";"NULL";0;0;1;"en";"CA"
131;"maryjewelorit";"grabeh baha sa quezon city hind na makita ang bhay namin sa eoefrigues @24oras";"NULL";"NULL";0;0;0;"tl";"CA"
132;"rcyccfad";"RT @MMDA: FLOOD UPDATE: AS OF 9:26 PM ESPAâ€™â€¢A Lacson Gutter Deep - Passable. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
133;"attic_khat23";"RT @MMDA: FLOOD UPDATE: AS OF 9:28 PM Ma.Clara Araneta - Subided. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
134;"ranjay725";"RT @dost_pagasa: Heavy Rainfall Warning No.10 #NCR_PRSDvWeather System: Tropical Storm #MarioPHvvIssued at 9:00 PM September... http://t.co/Å â€”_";"NULL";"NULL";1;1;1;"en";"CA"
135;"Rubento7";"RT @redcross143: #MarioPH FLOOD UPDATE: AS OF 9:20 PM OSMEâ€™â€¢A Buendia - Subsided. #mmda | via RT @MMDA";"NULL";"NULL";1;0;1;"en";"CA"
136;"MMDA";"FLOOD UPDATE: AS OF 9:48 PM Araneta going to E.rod NOT PASSABLE TO ALL TYPES OF VEHICLES. #mmda";"NULL";"NULL";1;0;0;"en";"CA"
137;"rcyccfad";"RT @RedCrossYouthPH: #MarioPH FLOOD UPDATE: AS OF 9:16 PM SMCenter Point EB/WB - Passable along Araneta NB/SB - Not Passable. #mmda | @MMDA";"NULL";"NULL";1;0;1;"en";"CA"
138;"renzoquibael";"RT @MMDA: FLOOD UPDATE: AS OF 9:20 PM OSMEâ€™â€¢A Buendia - Subsided. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
139;"hannahombion";"RT @dost_pagasa: Heavy Rainfall Warning No.10 #NCR_PRSD Weather System: Tropical Storm #MarioPH Issued at 9:00 PM September... http://t.co/Å â€”_";"NULL";"NULL";1;1;1;"en";"CA"
140;"nirvanatime";"RT @MMDA: FLOOD UPDATE: AS OF 9:48 PM Araneta going to E.rod NOT PASSABLE TO ALL TYPES OF VEHICLES. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
141;"9newsph";"Flood update: As of 9:28 p.m., Ma. Clara Araneta - subided. | @MMDA";"NULL";"NULL";0;0;0;"en";"CA"
142;"Rubento7";"RT @redcross143: #MarioPH FLOOD UPDATE: AS OF 9:16 PM SMCenter Point EB/WB - Passable along Araneta NB/SB - Not Passable. #mmda | @MMDA";"NULL";"NULL";1;0;1;"en";"CA"
143;"centpaul03";"RT @MMDA: FLOOD UPDATE: AS OF 9:48 PM Araneta going to E.rod NOT PASSABLE TO ALL TYPES OF VEHICLES. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
144;"zackyazarraga";"RT @MMDA: FLOOD UPDATE: AS OF 9:48 PM Araneta going to E.rod NOT PASSABLE TO ALL TYPES OF VEHICLES. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
145;"PSHSCVC2018";"Northern Cagayan is currently out of electricity due to floodwaters generated by Tropical Storm Mario";"NULL";"NULL";0;0;0;"en";"CA"
146;"ickomojica";"God bless Philippines! Baha din sa Batangas. #MarioPH";"NULL";"NULL";1;0;0;"tl";"CA"
147;"laticiaa";"RT @MMDA: FLOOD UPDATE: AS OF 9:48 PM Araneta going to E.rod NOT PASSABLE TO ALL TYPES OF VEHICLES. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
148;"rcyccfad";"RT @MMDA: FLOOD UPDATE: AS OF 9:48 PM Araneta going to E.rod NOT PASSABLE TO ALL TYPES OF VEHICLES. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
149;"bullygenobear";"@Malabon_City wala ng baha dito victoneta Potrero Di pinapansin ng @meralco pahirap. @MMDA";14.667982;120.986972;0;0;0;"tl";"CA"
150;"hahaniiheheisel";"RT @MMDA: FLOOD UPDATE: AS OF 9:26 PM ESPAâ€™â€¢A Lacson Gutter Deep - Passable. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
151;"pakasod";"RT @MMDA: FLOOD UPDATE: AS OF 9:48 PM Araneta going to E.rod NOT PASSABLE TO ALL TYPES OF VEHICLES. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
152;"9newsph";"Flood update: As on 9:48 p.m., Araneta going to E. Rodriguez not passable to all types of vehicles. | @MMDA";"NULL";"NULL";0;0;0;"en";"CA"
153;"pakasod";"RT @MMDA: FLOOD UPDATE: AS OF 9:28 PM Ma.Clara Araneta - Subided. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
154;"pakasod";"RT @MMDA: FLOOD UPDATE: AS OF 9:20 PM OSMEâ€™â€¢A Buendia - Subsided. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
155;"cakpyonu";"RT @MMDA: FLOOD UPDATE: AS OF 9:48 PM Araneta going to E.rod NOT PASSABLE TO ALL TYPES OF VEHICLES. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
156;"jessyonthewall";"RT @MandaluyongPIO: FLOOD UPDATE: Shaw-Kalentong is not passable to light vehicles.";"NULL";"NULL";0;0;1;"en";"CA"
157;"inquirerdotnet";"Metro Manila now under Yellow alert; 3 provinces under severe flood warning http://t.co/T6qEJjESm5 | @MJcayabyabINQ #MarioPH";"NULL";"NULL";1;1;0;"en";"CA"
158;"jengbibal";"RT @MMDA: FLOOD UPDATE: AS OF 9:48 PM Araneta going to E.rod NOT PASSABLE TO ALL TYPES OF VEHICLES. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
159;"bae_mark";"RT @MMDA: FLOOD UPDATE: AS OF 9:48 PM Araneta going to E.rod NOT PASSABLE TO ALL TYPES OF VEHICLES. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
160;"hazelhera";"Å â€”â€œ@MMDA: FLOOD UPDATE: AS OF 9:26 PM ESPAâ€™â€¢A Lacson Gutter Deep - Passable. #mmdaÅ â€”Â WOOH SHET YES";"NULL";"NULL";1;0;0;"en";"CA"
161;"nkln_";"@henshoi woah lalim, goodluck hahahaha UN Taft pero nasa bulacan ako ngayon, walang baha :)";"NULL";"NULL";0;0;0;"tl";"CA"
162;"GLenstOne28";"RT @MMDA: FLOOD UPDATE: AS OF 9:48 PM Araneta going to E.rod NOT PASSABLE TO ALL TYPES OF VEHICLES. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
163;"08GuianneTulio";"RT @inquirerdotnet: Metro Manila now under Yellow alert; 3 provinces under severe flood warning http://t.co/T6qEJjESm5 | @MJcayabyabINQ #MaÅ â€”_";"NULL";"NULL";1;1;1;"en";"CA"
164;"_jev";"RT @MMDA: FLOOD UPDATE: AS OF 9:48 PM Araneta going to E.rod NOT PASSABLE TO ALL TYPES OF VEHICLES. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
165;"paoloseril";"RT @9newsph: Flood update: As of 9:28 p.m., Ma. Clara Araneta - subided. | @MMDA";"NULL";"NULL";0;0;1;"en";"CA"
166;"jerzmac";"#MarioPH FLOOD UPDATE: AS OF 9:20 PM OSMEâ€™â€¢A Buendia - Subsided. | via @MMDA";"NULL";"NULL";1;0;0;"en";"CA"
167;"MapuaRedCross";"#MarioPH FLOOD UPDATE: AS OF 9:20 PM OSMEâ€™â€¢A Buendia - Subsided. | via @MMDA";"NULL";"NULL";1;0;0;"en";"CA"
168;"redcrossmakati";"#MarioPH FLOOD UPDATE: AS OF 9:20 PM OSMEâ€™â€¢A Buendia - Subsided. | via @MMDA";"NULL";"NULL";1;0;0;"en";"CA"
169;"applemagnaye18";"RT @MMDA: FLOOD UPDATE: AS OF 9:48 PM Araneta going to E.rod NOT PASSABLE TO ALL TYPES OF VEHICLES. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
170;"stateofdnation";"Halos wala nang madaanan kanina ang mga sasakyang patungong Maynila dahil sa matinding baha. LIVE si @raffytima.";"NULL";"NULL";0;0;0;"tl";"CA"
171;"paoloseril";"RT @MMDA: FLOOD UPDATE: AS OF 9:48 PM Araneta going to E.rod NOT PASSABLE TO ALL TYPES OF VEHICLES. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
172;"PTVph";"NewsLife -? #Marikina placed under state of calamity [10] #MarioPH #FloodPH http://t.co/eqNoXgTSku";"NULL";"NULL";1;1;0;"en";"CA"
173;"Rocks_mabey";"RT @rapplerdotcom: #FloodPH Quezon City. Follow our #MarioPH LIVE BLOG: http://t.co/eEphgS4eu5 http://t.co/KlHmEK6M4U";"NULL";"NULL";1;1;1;"en";"CA"
174;"Jeolo1697";"RT @rapplerdotcom: #FloodPH Quezon City. Follow our #MarioPH LIVE BLOG: http://t.co/eEphgS4eu5 http://t.co/KlHmEK6M4U";"NULL";"NULL";1;1;1;"en";"CA"
175;"AllNews_PH";"[Bombo Radyo] Mga bayan sa Pangasinan apektado sa baha dahil sa matinding buhos ng ulan http://t.co/ynx44yve8h";"NULL";"NULL";0;1;0;"tl";"CA"
176;"08GuianneTulio";"RT @PTVph: NewsLife -? #Marikina placed under state of calamity [10] #MarioPH #FloodPH http://t.co/eqNoXgTSku";"NULL";"NULL";1;1;1;"en";"CA"
177;"EreecNg";"RT @DZMMTeleRadyo: Abot-tuhod pa rin ang baha sa Espaâ€™Â±a cor. N.Reyes (Morayta) #MarioPH http://t.co/VZEAMuB01s @zhandercayabyab";"NULL";"NULL";1;0;1;"tl";"CA"
178;"jhenchanpot";"Thank you LORD! Pahupa na po ang baha dito sa Cainta, Rizal : ) #MarioPH";14.573363;121.123293;1;0;0;"tl";"CA"
179;"TOMCATust";"RT @thecarlomagtaas: @TOMCATust Okay na sa may San Juan City, Mariano Marcos area. Wala na ang baha at mahina nalamang ang ulan. #TomasinewÅ â€”_";"NULL";"NULL";1;0;1;"tl";"CA"
180;"AnnLlorca";"RT @stateofdnation: Umabot hanggang leeg ang baha sa looban ng St. Joseph Subd. sa Ortigas Extension kaya na-trap ang maraming mga residentÅ â€”_";"NULL";"NULL";0;0;1;"tl";"CA"
181;"BalitaNgayon";"Mga bayan sa Pangasinan apektado sa baha dahil sa matinding buhos ng ulan http://t.co/gyloHrMnuU via BOMBO RADYO";"NULL";"NULL";0;1;0;"tl";"CA"
182;"BuzzNgayon";"Mga bayan sa Pangasinan apektado sa baha dahil sa matinding buhos ng ulan | Read: http://t.co/RqeF1xD6Xi via BOMBO RADYOÃŽÂ©";"NULL";"NULL";0;1;0;"tl";"CA"
183;"ADenreign";"RT @rapplerdotcom: #FloodPH Quezon City. Follow our #MarioPH LIVE BLOG: http://t.co/eEphgS4eu5 http://t.co/KlHmEK6M4U";"NULL";"NULL";1;1;1;"en";"CA"
184;"iammaibarroga";"RT @DZMMTeleRadyo: Abot-tuhod pa rin ang baha sa Espaâ€™Â±a cor. N.Reyes (Morayta) #MarioPH http://t.co/VZEAMuB01s @zhandercayabyab";"NULL";"NULL";1;0;1;"tl";"CA"
185;"claechile03";"RT @stateofdnation: Umabot hanggang leeg ang baha sa looban ng St. Joseph Subd. sa Ortigas Extension kaya na-trap ang maraming mga residentÅ â€”_";"NULL";"NULL";0;0;1;"tl";"CA"
186;"simplyrholly04";"@IMReadyPH @gmanetwork @MMDA @glenjuego @dzbb Dito sa Novaliches QC, wala pa ding patid ang pabugsu-bugsong ulan at sinasamahan pa ng hangin";"NULL";"NULL";0;0;0;"tl";"CA"
187;"CitizenPatrol";"Tumana,labanos sa marikina,lagpas na sa 2nd flr ang baha. #MarioPH #RescuePH";"NULL";"NULL";1;0;0;"tl";"CA"
188;"iamairsupremo";"Å â€”â€œ@DZMMTeleRadyo: Abot-tuhod pa rin ang baha sa Espaâ€™Â±a cor. N.Reyes (Morayta) #MarioPH http://t.co/afeBHULmjE @zhandercayabyabÅ â€”Â - VIVA ESPAâ€™â€¢A";"NULL";"NULL";1;0;0;"tl";"CA"
189;"stateofdnation";"Lampas-taong baha ang pumerwisyo sa mga residente ng Bulacan matapos umapaw ang Marilao at Bocaue River. LIVE si John Consulta.";"NULL";"NULL";0;0;0;"tl";"CA"
190;"paulcoles24";"RT @dzbb: Malakas na pag-ulan sa MM, huhupa na ngayong gabi; Pero ang Zambales, Tarlac at Nueva Ecija, patuloy na babayuhin ng ulan.#SuperBÅ â€”_";"NULL";"NULL";1;0;1;"tl";"CA"
191;"moncorpuz";"RT @RescuePH: Be a #RescuePH volunteer and help save our kababayans! (Pls. RT and share) http://t.co/TS0lmy0vil";"NULL";"NULL";1;0;1;"en";"CA"
194;"twitter_ph";"RT @tonyocruz: Be a #RescuePH volunteer and help save our kababayans! (Pls. RT and share) http://t.co/a0Iukea3Qh";"NULL";"NULL";1;0;1;"en";"CA"
198;"aauuuuw";"grabi na yung baha sa ibang lugar.. buti samin di binabaha.. thank God. keepsafe! specially to those affected by the typhoon Mario";"NULL";"NULL";0;0;0;"tl";"CA"
203;"AngerikBabies41";"""@GerryMoralesJr: AGAIN! Be a #RescuePH volunteer and help save our kababayans! (Pls. RT and share) http://t.co/c0R1Nh74kY""";"NULL";"NULL";1;0;0;"en";"CA"
205;"AwesomeDoyle";"@ProVINCEsia idul stay safe idul ahhh! baha na daw sa Quirino Ave.";"NULL";"NULL";0;0;0;"tl";"CA"
206;"vncmagtubo";"RT @nowimfree07: @gvrlyc @vncmagtubo mga pare baha daw sa valenzuela? Ingat kayo dyan. Godbless";"NULL";"NULL";0;0;1;"tl";"CA"
208;"tmcert";"RT @News5AKSYON: #AKSYON: Mga sasakyan sa Marcos Highway, 'di na pinadaan dahil sa baha";"NULL";"NULL";1;0;1;"tl";"CA"
209;"angelagutzz";"Ã¢â‚¬Å“@clingyboypren: Lagpas tao na yung baha sa ibang lugar sa marikina. Grabe.. #MarioPH http://t.co/UriYPX75IAÃ¢â‚¬Â Grabe. Stay safe guys.";"NULL";"NULL";1;0;0;"tl";"CA"
210;"JonnahO10";"RT @gmanews: QUEZON CITY Ã¢â‚¬â€ Patuloy ang rescue ops sa Brgy. Bagong Silangan. Lampas tao ang baha sa ilang lugar. | via @BamAlegre http://t.cÃ¢â‚¬Â¦";"NULL";"NULL";0;0;1;"tl";"CA"
211;"HarryPattyy";"RT @News5AKSYON: #AKSYON: Mga sasakyan sa Marcos Highway, 'di na pinadaan dahil sa baha";"NULL";"NULL";1;0;1;"tl";"CA"
212;"restyvil";"RT @JarrenRepedro: For those who are now preparing for evac or rescue. Be sure to bring the ff. via @RESCUE5PH #MarioPH #RescuePH http://t.Ã¢â‚¬Â¦";"NULL";"NULL";1;0;1;"en";"CA"
213;"iamsai20";"RT @24OrasGMA: Mga Kapuso, ingat po sa gitna ng kambal na hagupit ni #MarioPH at Habagat. Ano'ng lagay ng panahon at baha pa ba sa inyong lÃ¢â‚¬Â¦";"NULL";"NULL";1;0;1;"tl";"CA"
214;"JLKardashian";"RT @DivinemLee: Please use proper hashtags so we can facilitate rescue requests. #rescueph for immediate rescues or go to our site http://tÃ¢â‚¬Â¦";"NULL";"NULL";1;1;1;"en";"CA"
