"TweetID";"User";"Tweet";"Latitude";"Longitude";"IsUrl";"IsHashtag";"IsRetweet";"Language";"Category"
36;"pinoymommy";"RT @akbayanyouth: RT: .@LaoMamba OPEN ANG PSBA-QC PARA MASILUNGAN NGAYON. Just contact 09272214969 for more info #FloodPH #RescuePH #MarioPH";"NULL";"NULL";1;0;1;"tl";"D"
37;"pol_abreu";"RT @akbayanyouth: RT: .@LaoMamba OPEN ANG PSBA-QC PARA MASILUNGAN NGAYON. Just contact 09272214969 for more info #FloodPH #RescuePH #MarioPH";"NULL";"NULL";1;0;1;"tl";"D"
38;"kentdelasalas";"RT @akbayanyouth: RT: .@LaoMamba OPEN ANG PSBA-QC PARA MASILUNGAN NGAYON. Just contact 09272214969 for more info #FloodPH #RescuePH #MarioPH";"NULL";"NULL";1;0;1;"tl";"D"
39;"MsMichellPineda";"RT @akbayanyouth: RT: .@LaoMamba OPEN ANG PSBA-QC PARA MASILUNGAN NGAYON. Just contact 09272214969 for more info #FloodPH #RescuePH #MarioPH";"NULL";"NULL";1;0;1;"tl";"D"
40;"itsmitsu";"RT @YouScoop: Nagpabuhat ang ilang residente para hindi mabasa ng baha sa Ortigas Extension. Kuha ni YouScooper Carlo #MarioPH http://t.co/Ã¢â‚¬Â¦";"NULL";"NULL";1;0;1;"tl";"D"
41;"lonecrescent";"RT @YouScoop: Nagpabuhat ang ilang residente para hindi mabasa ng baha sa Ortigas Extension. Kuha ni YouScooper Carlo #MarioPH http://t.co/Ã¢â‚¬Â¦";"NULL";"NULL";1;0;1;"tl";"D"
67;"PelitaPeraltaUy";"Sa Lahat ng patuloy na naninilbihan sa ating mga kaba bayan, salamat sa inyo . God Bless all of you abundantly . #MarioPH #RescuePH";"NULL";"NULL";1;0;0;"tl";"D"
78;"ReliefPHcom";"Metro Manila, Rizal: relief operations #MarioPHÃ‚Â #reliefPH http://t.co/U5y5cyz9oL";"NULL";"NULL";1;1;0;"tl";"D"
82;"def_filipino";"Sa mga gusto pong magvolunteer. #ReliefPH http://t.co/8xttWXr5gR";"NULL";"NULL";1;1;0;"tl";"D"
192;"karess";"RT @TweetupMNL: Be a #RescuePH volunteer and help save our kababayans! (Pls. RT and share) http://t.co/hK162DKsYg";"NULL";"NULL";1;0;1;"en";"D"
193;"moncorpuz";"RT @TweetupMNL: Be a #RescuePH volunteer and help save our kababayans! (Pls. RT and share) http://t.co/hK162DKsYg";"NULL";"NULL";1;0;1;"en";"D"
287;"CitizenPatrol";"Ginawa na ding Evacuation center ang Aglipay,IFI Church at Bulelak cover court. #MarioPH #ReliefPH";"NULL";"NULL";1;0;0;"tl";"D"
291;"sanjuncssr";"RT @CitizenPatrol: Ginawa na ding Evacuation center ang Aglipay,IFI Church at Bulelak cover court. #MarioPH #ReliefPH";"NULL";"NULL";1;0;1;"tl";"D"
588;"MariaRoann";"RT @YouScoop: Ilang rescuer, umiikot sa Quezon City para tulungan ang mga residente na na-stranded sa baha. #MarioPH http://t.co/P5KShvdv2T";"NULL";"NULL";1;0;1;"tl";"D"
603;"swish41_20";"RT @YouScoop: Ilang rescuer, umiikot sa Quezon City para tulungan ang mga residente na na-stranded sa baha. #MarioPH http://t.co/P5KShvdv2T";"NULL";"NULL";1;0;1;"tl";"D"
611;"peachygf";"RT @YouScoop: Ilang rescuer, umiikot sa Quezon City para tulungan ang mga residente na na-stranded sa baha. #MarioPH http://t.co/P5KShvdv2T";"NULL";"NULL";1;0;1;"tl";"D"
613;"wanwulf";"RT @YouScoop: Ilang rescuer, umiikot sa Quezon City para tulungan ang mga residente na na-stranded sa baha. #MarioPH http://t.co/P5KShvdv2T";"NULL";"NULL";1;0;1;"tl";"D"
615;"AweSAMpyo";"RT @YouScoop: Ilang rescuer, umiikot sa Quezon City para tulungan ang mga residente na na-stranded sa baha. #MarioPH http://t.co/P5KShvdv2T";"NULL";"NULL";1;0;1;"tl";"D"
617;"JosephDatalio";"RT @YouScoop: Ilang rescuer, umiikot sa Quezon City para tulungan ang mga residente na na-stranded sa baha. #MarioPH http://t.co/P5KShvdv2T";"NULL";"NULL";1;0;1;"tl";"D"
622;"BillTufts";"RT @YouScoop: Ilang rescuer, umiikot sa Quezon City para tulungan ang mga residente na na-stranded sa baha. #MarioPH http://t.co/P5KShvdv2T";"NULL";"NULL";1;0;1;"tl";"D"
628;"pearlgemjean";"RT @YouScoop: Ilang rescuer, umiikot sa Quezon City para tulungan ang mga residente na na-stranded sa baha. #MarioPH http://t.co/P5KShvdv2T";"NULL";"NULL";1;0;1;"tl";"D"
630;"jclyn5254";"RT @YouScoop: Ilang rescuer, umiikot sa Quezon City para tulungan ang mga residente na na-stranded sa baha. #MarioPH http://t.co/P5KShvdv2T";"NULL";"NULL";1;0;1;"tl";"D"
678;"PelitaPeraltaUy";"Sa Lahat ng patuloy na naninilbihan sa ating mga kaba bayan, salamat sa inyo . God Bless all of you abundantly . #MarioPH #RescuePH";"NULL";"NULL";1;0;0;"tl";"D"
689;"ReliefPHcom";"Metro Manila, Rizal: relief operations #MarioPHÃ‚Â #reliefPH http://t.co/U5y5cyz9oL";"NULL";"NULL";1;1;0;"tl";"D"
693;"def_filipino";"Sa mga gusto pong magvolunteer. #ReliefPH http://t.co/8xttWXr5gR";"NULL";"NULL";1;1;0;"tl";"D"
703;"mariajclm";"RT @TweetupMNL: Tara na. Bayanihan na. #ReliefPH http://t.co/utwVq7K20M";"NULL";"NULL";1;0;1;"tl";"D"
724;"asil0250";"RT @gmanetwork: Para sa mga weather question o #RescuePH requests at iba pa, tumawag sa aming I M Ready helpdesk. http://t.co/pXDHIIaM4U";"NULL";"NULL";1;1;1;"tl";"D"
760;"KeniticChoy";"RT @gmanews: Para sa mga weather question o #RescuePH requests at iba pa, tumawag sa aming @IMReadyPH help desk: 333-7161. http://t.co/UG5TÃ¢â‚¬Â¦";"NULL";"NULL";1;0;1;"tl";"D"
798;"jennybieable";"RT @gmanews: Para sa mga weather question o #RescuePH requests at iba pa, tumawag sa aming @IMReadyPH help desk: 333-7161. http://t.co/UG5TÃ¢â‚¬Â¦";"NULL";"NULL";1;0;1;"tl";"D"
829;"ReliefPHcom";"Manila: evacuation centers #MarioPHÃ‚Â #reliefPH http://t.co/MP1VxcTwpi";"NULL";"NULL";1;1;0;"tl";"D"
831;"BernieCadao";"RT @tonyocruz: Sa mga nasa bahay, oras na para linisin ang cabinet. Ihiwalay ang mga damit na pwedeng i-donate para sa #ReliefPH.";"NULL";"NULL";1;0;1;"tl";"D"
835;"ChaseCustodio";"RT @tonyocruz: Sa mga nasa bahay, oras na para linisin ang cabinet. Ihiwalay ang mga damit na pwedeng i-donate para sa #ReliefPH.";"NULL";"NULL";1;0;1;"tl";"D"
1274;"Neil8588";"RT @YouScoop: Nagpabuhat ang ilang residente para hindi mabasa ng baha sa Ortigas Extension. Kuha ni YouScooper Carlo #MarioPH http://t.co/Ã¢â‚¬Â¦";"NULL";"NULL";1;0;1;"tl";"D"
1327;"ReliefPHcom";"Metro Manila, Rizal: relief operations #MarioPHÃ‚Â #reliefPH http://t.co/U5y5cyz9oL";"NULL";"NULL";1;1;0;"tl";"D"
1331;"def_filipino";"Sa mga gusto pong magvolunteer. #ReliefPH http://t.co/8xttWXr5gR";"NULL";"NULL";1;1;0;"tl";"D"
1341;"mariajclm";"RT @TweetupMNL: Tara na. Bayanihan na. #ReliefPH http://t.co/utwVq7K20M";"NULL";"NULL";1;0;1;"tl";"D"
1362;"asil0250";"RT @gmanetwork: Para sa mga weather question o #RescuePH requests at iba pa, tumawag sa aming I M Ready helpdesk. http://t.co/pXDHIIaM4U";"NULL";"NULL";1;1;1;"tl";"D"
732;"iAmSuperPhillip";"RT @DivinemLee: and masmarami pong kailangan ng tulong. kaya pa yan :) Thank you to all our #RescuePH @RescuePH volunteers. PUSH!";"NULL";"NULL";1;0;1;"tl";"O"
733;"iAmSuperPhillip";"RT @DivinemLee: To all our #rescueph team. Thank you :) I know pagoda na po kayo perl maslalo po tayong hindi pa pwede magpahinga kasi madiÃ¢â‚¬Â¦";"NULL";"NULL";1;0;1;"tl";"O"
736;"Miaaaabella";"RT @DivinemLee: To all our #rescueph team. Thank you :) I know pagoda na po kayo perl maslalo po tayong hindi pa pwede magpahinga kasi madiÃ¢â‚¬Â¦";"NULL";"NULL";1;0;1;"tl";"O"
816;"daeenes";"RT @ElleCherchait_: @daeenes nakita ko rin sa ABS yun. naiyak din ako. sana pina-rescue ng @ABSCBNNews yung 2 inanod na dogs. #marioph #ResÃ¢â‚¬Â¦";"NULL";"NULL";1;0;1;"tl";"O"
1237;"canlom1990";"RT @Enclave26: Sa mga ganyang bagyo me gustong mastranded sa baha para makapag usap.";"NULL";"NULL";0;0;1;"tl";"O"
820;"enticiniall";"RT @eterniallcliff: #RescuePH let's rt guys! Specially sa mga nangangailangan ng tulong";"NULL";"NULL";1;0;1;"tl";"O"
1158;"Yordsanity";"RT @ethanatienza: Hanggang dibdib na daw ang baha! Ay teka, eh wala ka namang dibdib ah?";"NULL";"NULL";0;0;1;"tl";"O"
969;"heycml";"RT @eunicemagdua: Inanod na ata ng baha yung pake ko";"NULL";"NULL";0;0;1;"tl";"O"
1101;"renzsuperman3";"RT @FunnyPinoyQuote: Wag ka lulusong sa baha, PLASTIC ka pa naman, baka lumutang ka lang.";"NULL";"NULL";0;0;1;"tl";"O"
1125;"rhads11";"RT @FunnyPinoyQuote: Wag kang lumusong sa baha baka lumutang ka, plastic ka pa naman.";"NULL";"NULL";0;0;1;"tl";"O"
1211;"danielledigna";"RT @FunnyPinoyQuote: Yung baha, tumataas. Pero yung height ko, stay put lang. </3";"NULL";"NULL";0;0;1;"tl";"O"
1182;"k3_mb143";"RT @FunnyPinoyQuote: Yung mga ipis na naglulutangan sa baha.";"NULL";"NULL";0;0;1;"tl";"O"
1165;"IamSuperJ_sh";"RT @HayNakoRed: ""BA-A-HA-A BAHA NA SAMIN!"" - UP Pep Squad tuwing bagyo. Stay safe guys!!!";"NULL";"NULL";0;0;1;"tl";"O"
1070;"SteffiCheon01";"RT @iamdongdantes: Sa kabila ng bagyo at baha, tuloy na tuloy ang #IntegritySummit . Stay safe everyone...You may reportÃ¢â‚¬Â¦ http://t.co/rOuZwÃ¢â‚¬Â¦";"NULL";"NULL";1;1;1;"tl";"O"
1139;"SUPERMENel";"RT @imchaynepadilla: @janinevegaa edi sa baha ka na maligo..";"NULL";"NULL";0;0;1;"tl";"O"
1088;"_alyssaagomez";"RT @imjanmariel: ""@dnjrrlcaps: ""@Caaaaabs: kung ganito lang sana ang baha magtatampisaw talaga ako hahaha #MarioPH #HugotSaTagUlan http://Ã¢â‚¬Â¦";"NULL";"NULL";1;0;1;"tl";"O"
1009;"nicolekelsy";"RT @itsarmiegrace: @larakrista @nicolekelsy thankieeee grabe baha dto huhubells";"NULL";"NULL";0;0;1;"tl";"O"
1010;"heymherrr";"RT @itsmeirenegail: Yung baha, tumataas. Pero yung height ko, stay put lang. </3";"NULL";"NULL";0;0;1;"tl";"O"
855;"tashameyy";"RT @Jaaaaaaps: Kung ganto lang kalinis yung baha dito sa Pinas, jusko sisisid pako sa overpass sa Morayta. HAHHAHAHAHA #MarioPH http://t.coÃ¢â‚¬Â¦";"NULL";"NULL";1;0;1;"tl";"O"
898;"srtifiedLOIYALS";"RT @Jaaaaaaps: Kung ganto lang kalinis yung baha dito sa Pinas, jusko sisisid pako sa overpass sa Morayta. HAHHAHAHAHA #MarioPH http://t.coÃ¢â‚¬Â¦";"NULL";"NULL";1;0;1;"tl";"O"
1169;"ailelingatzapat";"RT @jaredevilon: Yung babaeng hihigop ng tubig baha sa daan <3.<3";"NULL";"NULL";0;0;1;"tl";"O"
1059;"hyunsangee";"RT @jokeuniversity: MAS OKAY NANG MAY PASOK, KESA NAMAN MAKITA KO NA MAY MGA TAONG NAWAWALAN NANG BAHAY DAHIL SA BAHA.";"NULL";"NULL";0;0;1;"tl";"O"
1097;"dayanarawr";"RT @joshuabuton: @dayanarawr @marielicsxz baha na dito sa tapat dayanarawr!";"NULL";"NULL";0;0;1;"tl";"O"
770;"SolimanJen";"RT @katolikongpinoy: Paalala po para sa lahat mula kay Fr. Lopet ng BGRY. LAGING SAKLOLO at ng ministeryong ito #MarioPH #RescuePH http:/Ã¢â‚¬Â¦";"NULL";"NULL";1;0;1;"tl";"O"
795;"boomboom30";"RT @katolikongpinoy: Paalala po para sa lahat mula kay Fr. Lopet ng BGRY. LAGING SAKLOLO at ng ministeryong ito #MarioPH #RescuePH http:/Ã¢â‚¬Â¦";"NULL";"NULL";1;0;1;"tl";"O"
740;"melm_g";"RT @katolikongpinoy: RT @bernanaboat: Can somebody tell kung saan banda yung live wire sa may EspaÃƒÂ±a? #RescuePH #MarioPH";"NULL";"NULL";1;0;1;"tl";"O"
785;"josheribs";"RT @katolikongpinoy: RT @cincodeziall: @cincodeziall KAHIT HINDI NIYO PO KAANO ANO IREPORT NIYO PARIN SA @RescuePH #RescuePH PLEASE";"NULL";"NULL";1;0;1;"tl";"O"
793;"cincodeziall";"RT @katolikongpinoy: RT @cincodeziall: @cincodeziall KAHIT HINDI NIYO PO KAANO ANO IREPORT NIYO PARIN SA @RescuePH #RescuePH PLEASE";"NULL";"NULL";1;0;1;"tl";"O"
973;"marlajaymalin";"RT @kimuelaries12: #DahilMayBagyoNgayon Sama sama tayong magdasal para sa ikabubuti ng ating mga kababayang nasalanta ng matinding baha dulÃ¢â‚¬Â¦";"NULL";"NULL";1;0;1;"tl";"O"
1108;"lizetteongkngco";"RT @Kuyapretty: Wag na umulan please pahupain niyo nadin yung baha ng makauwi napo ako sa bataan.";"NULL";"NULL";0;0;1;"tl";"O"
986;"ralphthemeloman";"RT @marojjx: #LasallianKaKung D-L-S-U! ANIMO BAHA!!! hahahaha #MarioPH";"NULL";"NULL";1;0;1;"tl";"O"
895;"iamoreenaspi";"RT @MatamaanKa: Naku wag kang lalabas baka tangayin ka ng baha. Plastik ka pa naman..";"NULL";"NULL";0;0;1;"tl";"O"
970;"atinna15";"RT @MatamaanKa: Naku wag kang lalabas baka tangayin ka ng baha. Plastik ka pa naman..";"NULL";"NULL";0;0;1;"tl";"O"
945;"KhimmySsel";"RT @MiriamLines: Ingat sa baha yung mga walang dede. Wala kayong floaters!!!!";"NULL";"NULL";0;0;1;"tl";"O"
844;"coviethemonkey";"RT @NegrangGala: OFF TO MARIKINA, IPAPAHIGOP KO LANG YUNG BAHA SA MGA MALALANDI DITO SA TWITTER NA GUSTO NG KAYAKAP!";"NULL";"NULL";0;0;1;"tl";"O"
860;"daphyeol";"RT @NegrangGala: OFF TO MARIKINA, IPAPAHIGOP KO LANG YUNG BAHA SA MGA MALALANDI DITO SA TWITTER NA GUSTO NG KAYAKAP!";"NULL";"NULL";0;0;1;"tl";"O"
878;"concepcionbella";"RT @NegrangGala: OFF TO MARIKINA, IPAPAHIGOP KO LANG YUNG BAHA SA MGA MALALANDI DITO SA TWITTER NA GUSTO NG KAYAKAP!";"NULL";"NULL";0;0;1;"tl";"O"
900;"AkAlskie";"RT @NegrangGala: OFF TO MARIKINA, IPAPAHIGOP KO LANG YUNG BAHA SA MGA MALALANDI DITO SA TWITTER NA GUSTO NG KAYAKAP!";"NULL";"NULL";0;0;1;"tl";"O"
908;"volTHANNA";"RT @NegrangGala: OFF TO MARIKINA, IPAPAHIGOP KO LANG YUNG BAHA SA MGA MALALANDI DITO SA TWITTER NA GUSTO NG KAYAKAP!";"NULL";"NULL";0;0;1;"tl";"O"
920;"rxpnzel";"RT @NegrangGala: OFF TO MARIKINA, IPAPAHIGOP KO LANG YUNG BAHA SA MGA MALALANDI DITO SA TWITTER NA GUSTO NG KAYAKAP!";"NULL";"NULL";0;0;1;"tl";"O"
929;"Laizyyy";"RT @NegrangGala: OFF TO MARIKINA, IPAPAHIGOP KO LANG YUNG BAHA SA MGA MALALANDI DITO SA TWITTER NA GUSTO NG KAYAKAP!";"NULL";"NULL";0;0;1;"tl";"O"
936;"Chuidini";"RT @NegrangGala: OFF TO MARIKINA, IPAPAHIGOP KO LANG YUNG BAHA SA MGA MALALANDI DITO SA TWITTER NA GUSTO NG KAYAKAP!";"NULL";"NULL";0;0;1;"tl";"O"
959;"wonderfuxck";"RT @NegrangGala: OFF TO MARIKINA, IPAPAHIGOP KO LANG YUNG BAHA SA MGA MALALANDI DITO SA TWITTER NA GUSTO NG KAYAKAP!";"NULL";"NULL";0;0;1;"tl";"O"
1005;"ANNlureynn";"RT @NegrangGala: OFF TO MARIKINA, IPAPAHIGOP KO LANG YUNG BAHA SA MGA MALALANDI DITO SA TWITTER NA GUSTO NG KAYAKAP!";"NULL";"NULL";0;0;1;"tl";"O"
1013;"majalmadrones";"RT @NegrangGala: OFF TO MARIKINA, IPAPAHIGOP KO LANG YUNG BAHA SA MGA MALALANDI DITO SA TWITTER NA GUSTO NG KAYAKAP!";"NULL";"NULL";0;0;1;"tl";"O"
1020;"MagneCalajate";"RT @NegrangGala: OFF TO MARIKINA, IPAPAHIGOP KO LANG YUNG BAHA SA MGA MALALANDI DITO SA TWITTER NA GUSTO NG KAYAKAP!";"NULL";"NULL";0;0;1;"tl";"O"
1023;"jmquimada";"RT @NegrangGala: OFF TO MARIKINA, IPAPAHIGOP KO LANG YUNG BAHA SA MGA MALALANDI DITO SA TWITTER NA GUSTO NG KAYAKAP!";"NULL";"NULL";0;0;1;"tl";"O"
