"TweetID";"User";"Tweet";"Latitude";"Longitude";"IsUrl";"IsHashtag";"IsRetweet";"Language";"Category"
1228;"QMCMags";"Å â€”â€œ@DZMMTeleRadyo: Tulay sa CamNorte, nawasak ng baha http://t.co/BbC25XjXx4Å â€”Â #HugotSaTagUlan @QueenAngeH @DearAtiSayii";"NULL";"NULL";1;1;0;"tl";"CD"
1230;"gabdarez";"RT @YouScoop: Tulay sa Brgy. Kabuluan, Sta Elena sa Camarines Norte, winasak ng baha. #MarioPH http://t.co/DOG7B2jJVH";"NULL";"NULL";1;0;1;"tl";"CD"
1231;"DZMMTeleRadyo";"Tulay sa CamNorte, nawasak ng baha http://t.co/l9AopM1Zmy http://t.co/nVoZrD9Ibd";"NULL";"NULL";0;1;0;"tl";"CD"
1232;"kawaiirobeni";"RT @DZMMTeleRadyo: Tulay sa CamNorte, nawasak ng baha http://t.co/l9AopM1Zmy http://t.co/nVoZrD9Ibd";"NULL";"NULL";0;1;1;"tl";"CD"
1233;"badillo_kevin";"RT @DZMMTeleRadyo: Tulay sa CamNorte, nawasak ng baha http://t.co/l9AopM1Zmy http://t.co/nVoZrD9Ibd";"NULL";"NULL";0;1;1;"tl";"CD"
1234;"badillo_kevin";"RT @DZMMTeleRadyo: Tulay sa CamNorte, nawasak ng baha http://t.co/l9AopM1Zmy http://t.co/nVoZrD9Ibd";"NULL";"NULL";0;1;1;"tl";"CD"
1235;"nnnikkka";"RT @DZMMTeleRadyo: Tulay sa CamNorte, nawasak ng baha http://t.co/l9AopM1Zmy http://t.co/nVoZrD9Ibd";"NULL";"NULL";0;1;1;"tl";"CD"
1236;"chantaleco";"RT @CitizenPatrol: Sa Kalaw roxas compound ay tinatayang may 300 na pamilya ang apektado dulot ng bagyo. #MarioPH #FloodPH";"NULL";"NULL";1;0;1;"tl";"CD"
1238;"chantaleco";"RT @CitizenPatrol: S dist. 5 baseco,inilikas n ilang mga residente s atienza elem. at aquino elem. n tinatayang hndi bababa sa limang libo.Ã¢â‚¬Â¦";"NULL";"NULL";1;0;1;"tl";"CD"
1239;"chantaleco";"RT @CitizenPatrol: Sa dist. 4 brgy. 576 d. santiago ay tinatayang 50 pamilya ang apektado ng bagyong mario. #MarioPH #FloodPH";"NULL";"NULL";1;0;1;"tl";"CD"
1240;"kawaiirobeni";"RT @DZMMTeleRadyo: Tulay sa CamNorte, nawasak ng baha http://t.co/l9AopM1Zmy http://t.co/nVoZrD9Ibd";"NULL";"NULL";0;1;1;"tl";"CD"
1241;"DZMMTeleRadyo";"Tulay sa CamNorte, nawasak ng baha http://t.co/l9AopM1Zmy http://t.co/nVoZrD9Ibd";"NULL";"NULL";0;1;0;"tl";"CD"
1242;"gabdarez";"RT @YouScoop: Tulay sa Brgy. Kabuluan, Sta Elena sa Camarines Norte, winasak ng baha. #MarioPH http://t.co/DOG7B2jJVH";"NULL";"NULL";1;0;1;"tl";"CD"
1244;"JhelRonquillo";"833 pamilya/2,833 indibidwal inilikas mula sa iba't ibang distrito ng Maynila dahil parin sa baha #MarioPH";"NULL";"NULL";1;0;0;"tl";"CD"
1245;"CitizenPatrol";"S dist. 5 baseco,inilikas n ilang mga residente s atienza elem. at aquino elem. n tinatayang hndi bababa sa limang libo. #MarioPH #ReliefPH";"NULL";"NULL";1;0;0;"tl";"CD"
1246;"CitizenPatrol";"Sa Kalaw roxas compound ay tinatayang may 300 na pamilya ang apektado dulot ng bagyo. #MarioPH #FloodPH";"NULL";"NULL";1;0;0;"tl";"CD"
1247;"CitizenPatrol";"24 families, 81 individual mula sa Brgy. Bagumbayan, Taguig City ang lumikas sa Cayetano Sports Complex. #MarioPH #ReliefPH";"NULL";"NULL";1;0;0;"tl";"CD"
1248;"katolikongpinoy";"RT @CitizenPatrol: S dist. 3,parola binondo s bgy. 275 ay tinatayang 400 pmilya ang apektado at 292 kbahayan ang nsira dulot ng bgyong mariÃ¢â‚¬Â¦";"NULL";"NULL";1;0;1;"tl";"CD"
1249;"chantaleco";"RT @CitizenPatrol: S dist. 3,parola binondo s bgy. 275 ay tinatayang 400 pmilya ang apektado at 292 kbahayan ang nsira dulot ng bgyong mariÃ¢â‚¬Â¦";"NULL";"NULL";1;0;1;"tl";"CD"
1251;"KJDumapit";"RT @CitizenPatrol: ilang pamilya sa Brgy San Pedro West, Frisco, QC, ay nastuck na sa 2nd floor at patuloy pa din ang lakas ulan. #MarioPH Ã¢â‚¬Â¦";"NULL";"NULL";1;0;1;"tl";"CD"
1252;"KJDumapit";"RT @CitizenPatrol: Lumikas na sa covered court ng barangay ang mga taga Bulelak, Marikina. #MarioPH #ReliefPH";"NULL";"NULL";1;0;1;"tl";"CD"
1253;"KJDumapit";"RT @CitizenPatrol: Sa kalaw roxas compound ay tinatayang 300 na pamilya ang apektado ng patuloy na pag ulan at pagbaha. #MarioPH #FloodPH";"NULL";"NULL";1;0;1;"tl";"CD"
1254;"KJDumapit";"RT @CitizenPatrol: Sa district. 1 brgy. 93 estero ay tinatayang 50 pamilya ang apektado sa bagyong mario. #MarioPH #FloodPH";"NULL";"NULL";1;0;1;"tl";"CD"
1255;"KJDumapit";"RT @CitizenPatrol: Sa district 2 mayhaligue estero brgy. 257 ay tinatayang 60 pamilya ang apektado sa bagyong mario. #MarioPH #FloodPH";"NULL";"NULL";1;0;1;"tl";"CD"
1256;"KJDumapit";"RT @CitizenPatrol: umabot s mahigit 10,000 ang mga residente s marikina ang nilikas dhil ptuloy n pgtaas ng baha s Marikina river n ngyon aÃ¢â‚¬Â¦";"NULL";"NULL";0;0;1;"tl";"CD"
1257;"KJDumapit";"RT @CitizenPatrol: Sa district 2 ,felix de leon brgy. 256 ay tinatayang 100 pamilya ang apektado sa bagyong mario. #MarioPH #FloodPH";"NULL";"NULL";1;0;1;"tl";"CD"
1259;"KJDumapit";"RT @CitizenPatrol: Sa district 2 ,felix de leon brgy. 264 ay tinatayang 50 pamilya naman ang apektado sa bagyong mario. #MarioPH #FloodPH";"NULL";"NULL";1;0;1;"tl";"CD"
1260;"KJDumapit";"RT @CitizenPatrol: district 2,estero narcisa bgy. 259 tinatayang 150 at 200 n pmilya nman s estero de magdalena ang apektado s bagyong marÃ¢â‚¬Â¦";"NULL";"NULL";1;0;1;"tl";"CD"
1261;"KJDumapit";"RT @CitizenPatrol: 2,200 pmilya s Caloocan inilikas at 1,278 pamilya naman inilikas mula sa mga bgys malapit sa Tullahan river sa ValenzuelÃ¢â‚¬Â¦";"NULL";"NULL";1;0;1;"tl";"CD"
1262;"KJDumapit";"RT @CitizenPatrol: S dist. 3,parola binondo s bgy. 275 ay tinatayang 400 pmilya ang apektado at 292 kbahayan ang nsira dulot ng bgyong mariÃ¢â‚¬Â¦";"NULL";"NULL";1;0;1;"tl";"CD"
1263;"KJDumapit";"RT @CitizenPatrol: Sa dist. 4 brgy. 576 d. santiago ay tinatayang 50 pamilya ang apektado ng bagyong mario. #MarioPH #FloodPH";"NULL";"NULL";1;0;1;"tl";"CD"
1279;"Mauilorezca";"RT @ryanmacatulad: Ã¢â‚¬Å“@gmanews: MARILAO, BULACAN Ã¢â‚¬â€ Abot leeg na ang baha sa ilang lugar. Ilang residente ang inilikas. #MarioPH update ni JohÃ¢â‚¬Â¦";"NULL";"NULL";1;0;1;"tl";"CD"
1280;"chantaleco";"RT @CitizenPatrol: 2,200 pmilya s Caloocan inilikas at 1,278 pamilya naman inilikas mula sa mga bgys malapit sa Tullahan river sa ValenzuelÃ¢â‚¬Â¦";"NULL";"NULL";1;0;1;"tl";"CD"
1281;"CitizenPatrol";"S dist. 3,parola binondo s bgy. 275 ay tinatayang 400 pmilya ang apektado at 292 kbahayan ang nsira dulot ng bgyong mario. #MarioPH #FloodPH";"NULL";"NULL";1;0;0;"tl";"CD"
1282;"katolikongpinoy";"RT @CitizenPatrol: Sa district. 1 brgy. 93 estero ay tinatayang 50 pamilya ang apektado sa bagyong mario. #MarioPH #FloodPH";"NULL";"NULL";1;0;0;"tl";"CD"
1284;"letmillete";"RT @BalitaNgayon: 113 preso sa Meycauayan Municipal Jail, inilipat sa Sta. Maria Municipal Jail dahil sa hanggang dibdib na baha #MarioPH |Ã¢â‚¬Â¦";"NULL";"NULL";1;0;1;"tl";"CD"
1285;"CitizenPatrol";"2,200 pmilya s Caloocan inilikas at 1,278 pamilya naman inilikas mula sa mga bgys malapit sa Tullahan river sa Valenzuela. #MarioPH #FloodPH";"NULL";"NULL";1;0;0;"tl";"CD"
1286;"chantaleco";"RT @CitizenPatrol: district 2,estero narcisa bgy. 259 tinatayang 150 at 200 n pmilya nman s estero de magdalena ang apektado s bagyong marÃ¢â‚¬Â¦";"NULL";"NULL";1;0;1;"tl";"CD"
1287;"chantaleco";"RT @CitizenPatrol: Sa district 2 ,felix de leon brgy. 264 ay tinatayang 50 pamilya naman ang apektado sa bagyong mario. #MarioPH #FloodPH";"NULL";"NULL";1;0;1;"tl";"CD"
1289;"chantaleco";"RT @CitizenPatrol: Sa district 2 ,felix de leon brgy. 256 ay tinatayang 100 pamilya ang apektado sa bagyong mario. #MarioPH #FloodPH";"NULL";"NULL";1;0;1;"tl";"CD"
1290;"chantaleco";"RT @CitizenPatrol: umabot s mahigit 10,000 ang mga residente s marikina ang nilikas dhil ptuloy n pgtaas ng baha s Marikina river n ngyon aÃ¢â‚¬Â¦";"NULL";"NULL";0;0;1;"tl";"CD"
1291;"chantaleco";"RT @CitizenPatrol: Sa district 2 mayhaligue estero brgy. 257 ay tinatayang 60 pamilya ang apektado sa bagyong mario. #MarioPH #FloodPH";"NULL";"NULL";1;0;1;"tl";"CD"
1292;"chantaleco";"RT @CitizenPatrol: Sa district. 1 brgy. 93 estero ay tinatayang 50 pamilya ang apektado sa bagyong mario. #MarioPH #FloodPH";"NULL";"NULL";1;0;1;"tl";"CD"
1293;"chantaleco";"RT @CitizenPatrol: Sa kalaw roxas compound ay tinatayang 300 na pamilya ang apektado ng patuloy na pag ulan at pagbaha. #MarioPH #FloodPH";"NULL";"NULL";1;0;1;"tl";"CD"
1294;"CitizenPatrol";"district 2,estero narcisa bgy. 259 tinatayang 150 at 200 n pmilya nman s estero de magdalena ang apektado s bagyong mario.#MarioPH #FloodPH";"NULL";"NULL";1;0;0;"tl";"CD"
1363;"CitizenPatrol";"Sa muntinlupa may 60 pamilya sa cupang at 50 sa tunasan (cuyab) ay apektado dulot ng bagyo.#MarioPH #FloodPH";"NULL";"NULL";1;0;0;"tl";"CD"
1326;"renielnarez";"Tara basketball tayo pre :""> #FloodPh #FloodWallStreet http://t.co/TZwWQzJvLJ";"NULL";"NULL";1;0;0;"tl";"O"
711;"Misshyelle";"Thank God na low tide ngayon kung hindi mas tataas pa ang baha. Mag-ingat po tayo't bantayan ang pagtaas ng tubig lalo na't gabi na #FloodPH";"NULL";"NULL";1;0;0;"tl";"O"
1349;"Misshyelle";"Thank God na low tide ngayon kung hindi mas tataas pa ang baha. Mag-ingat po tayo't bantayan ang pagtaas ng tubig lalo na't gabi na #FloodPH";"NULL";"NULL";1;0;0;"tl";"O"
989;"alaniskou";"time to go home. mababaw na daw ang baha sa amin. :)";"NULL";"NULL";0;0;0;"tl";"O"
729;"DivinemLee";"To all our #rescueph team. Thank you :) I know pagoda na po kayo perl maslalo po tayong hindi pa pwede magpahinga kasi madilim na (1)";"NULL";"NULL";1;0;0;"tl";"O"
1041;"Greggyie";"To those who are asking Honestly hindi ko alam kung Papasok ako mamaya. Bahala na. #flood #baha #marioÃ¢â‚¬Â¦ http://t.co/41UGbYdgsT";"NULL";"NULL";1;1;0;"tl";"O"
869;"karldeeeee";"TURN ON: BABAENG HUMIHIGOP NG BAHA. YOLO!";"NULL";"NULL";0;0;0;"tl";"O"
830;"PhConnection";"ULAT PINOY Update sa kalagayan ng panahon sa Marikina City. #marikina #marioPH #floodPH http://t.co/UCKw4cFZ10";"NULL";"NULL";1;1;0;"tl";"O"
1138;"bootie_fly";"UMABOT UN BAHA SA F&G WHAT THE FRACK ANG TAAS KAYA NG STAIRS DUN";"NULL";"NULL";0;0;0;"tl";"O"
889;"mleeyass";"Uuwi bali ako pagkita sa baha balik ulit";"NULL";"NULL";0;0;0;"tl";"O"
991;"jessamaegorospe";"Uwi dapat ako Pangasinan, kaso lalim baha. :(";"NULL";"NULL";0;0;0;"tl";"O"
1058;"Imeljuuunn";"Wag ka lumusong sa baha. Baka mapagkamalan kitang lumulutang na daga""";"NULL";"NULL";0;0;0;"tl";"O"
1129;"itsmeirenegail";"Wag kang lumusong sa baha baka lumutang ka, plastic ka pa naman.";"NULL";"NULL";0;0;0;"tl";"O"
722;"tinaysez";"Wala nang mapuntahan ang tubig. Salamat at humupa na ang ulan. Washington cor. Dela Rosa Sts Makati #floodph #MarioPH http://t.co/CM2EceWfFN";"NULL";"NULL";1;0;0;"tl";"O"
1360;"tinaysez";"Wala nang mapuntahan ang tubig. Salamat at humupa na ang ulan. Washington cor. Dela Rosa Sts Makati #floodph #MarioPH http://t.co/CM2EceWfFN";"NULL";"NULL";1;0;0;"tl";"O"
1065;"kennmarinas";"Walang baha baha sa taong uwing uwi hahahaaha";"NULL";"NULL";0;0;0;"tl";"O"
1161;"ChrlsDlvg";"Walk trip + Baha = Basa hahaha with @pangantotski";"NULL";"NULL";0;0;0;"tl";"O"
70;"Silentt104";"Wushuuuu~~ lameegg mga pre! >3< #MarioPH #FloodPH #walangpasok";"NULL";"NULL";1;0;0;"tl";"O"
681;"Silentt104";"Wushuuuu~~ lameegg mga pre! >3< #MarioPH #FloodPH #walangpasok";"NULL";"NULL";1;0;0;"tl";"O"
1319;"Silentt104";"Wushuuuu~~ lameegg mga pre! >3< #MarioPH #FloodPH #walangpasok";"NULL";"NULL";1;0;0;"tl";"O"
1170;"virgogirl2308";"Yong mga hindi sana makaka punta dahil sa malakas na ulan at baha, heto na my chances pa kayo,Ã¢â‚¬Â¦ http://t.co/a1vDdG19Ve";"NULL";"NULL";0;1;0;"tl";"O"
1081;"3kc10";"Yung baha na nga sa labas ng bahay, pati sa loob baha din. Yung wala na nga mabibili pagkain sa labasÃ¢â‚¬Â¦ http://t.co/hPEB5Vylo5";"NULL";"NULL";0;1;0;"tl";"O"
987;"ethanatienza";"Yung baha, tumataas. Eh yung height mo, hindi. Aray bh3. Sadnu?";"NULL";"NULL";0;0;0;"tl";"O"
1026;"itsmeirenegail";"Yung baha, tumataas. Pero yung height ko, stay put lang. </3";"NULL";"NULL";0;0;0;"tl";"O"
950;"iamjoyceeanne";"yung buti na lng hinde pa ako naliligo, kasi ang ending lng din lulusong sa baha sa loob ng bahay pero sa kitchen lng haha.";"NULL";"NULL";0;0;0;"tl";"O"
1018;"thepnggcrz";"yung taas ng baha, kasing taas ng pride mong leche ka! hahahahahaaha #NoHardFeelings";"NULL";"NULL";1;0;0;"tl";"O"
851;"JordanxMartinez";"Yung takot ako lumusong sa baha! #gayshit brad haha";"NULL";"NULL";1;0;0;"tl";"O"
811;"iamKRcruz";"Yung totoo, si Kabayang Noli De Castro ba talaga ito o si Kuya Kim @kuyakim_atienza? #WhatsWithTheHat #MarioPH @TVPatrol #FloodPH";"NULL";"NULL";1;0;0;"tl";"O"
1106;"amournonpartage";"@Chrispatron56 baha po daw po";"NULL";"NULL";0;0;0;"tl";"O"
925;"Mackzxcy";"@ekjMora Oo baha padin kakauwi lang namin galing kame ni kurei sa morayta";"NULL";"NULL";0;0;0;"tl";"O"
960;"miryong_";"@Epic_Fandom nasa bahay padin ako. Hanggang 6 pa daw ulan, baha padin sa mga dadaanan ko :((((";"NULL";"NULL";0;0;0;"tl";"O"
961;"burgosbeatrizf";"@jinin_ @ilyanimirandi @AlyssaLinco yup, baha dito sa may labas ng mc at sobrang lakas ng hangin";"NULL";"NULL";0;0;0;"tl";"O"
1167;"lyssamaejane";"@kimroga swear? Sobrang taas na ng baha dito. Huhu, datin naman di umaabot dito yung baha eh. Buti ka pa nakauwi na :(";"NULL";"NULL";0;0;0;"tl";"O"
207;"darleeeeene";"@Maikehhh @kristiiiineeeee Oo nga tin. Dala kang life vest at salbabida baka malunod ka. Iilag mo yung sa may mga sharp end points sa baha.";"NULL";"NULL";0;0;0;"tl";"O"
202;"necotiny";"@MARGEmallows_ akoÃ¢Ââ€”Ã¯Â¸ÂÃ¢Ââ€”Ã¯Â¸ÂÃ¢Ââ€”Ã¯Â¸ÂÃ¢Ââ€”Ã¯Â¸Â Wag ka muna umuwi super baha Di ka makakauwi";"NULL";"NULL";0;0;0;"tl";"O"
201;"ItsmeRivera";"@MarjorieSavanah mag ingat kayo.. Ayaw tumigil ng ulan. Bahang baha naba dian?";"NULL";"NULL";0;0;0;"tl";"O"
196;"khxlyeah";"@mymanestream di ba baha jan sainyo? ingat ka btw hhehehe";"NULL";"NULL";0;0;0;"in";"O"
837;"kattett";"@onecainta @sb_onecainta Doctor San Juan street Brgy. San Juan #MarioPH #FloodPH http://t.co/ge5zJitiM0";"NULL";"NULL";1;0;0;"tl";"O"
1092;"vncntmln";"@samdrml_ hahaha meron noh gago ang lalim ng baha dto tae na basang basa ko putek";14.605545;121.107535;0;0;0;"tl";"O"
963;"karrybautista";"@SulliChelle haha hanggang saan na baha jan? Hanggang tuhod na samin di rin nakalabas -.-";"NULL";"NULL";0;0;0;"tl";"O"
817;"jpas0492";"Alang tigil alarm ng marikina. Level3 #MarikinaRiver #FloodPH";14.610483;121.079343;1;0;0;"tl";"O"
204;"HaruLi01";"Baha alert! http://t.co/Xr4w5HqHxq";"NULL";"NULL";0;1;0;"tr";"O"
980;"BlaiseRayneWP";"Baha na rin samin";"NULL";"NULL";0;0;0;"tl";"O"
200;"nowimfree07";"@gvrlyc @vncmagtubo mga pare baha daw sa valenzuela? Ingat kayo dyan. Godbless";"NULL";"NULL";0;0;0;"tl";"O"
978;"BautistAngelica";"@izzaoz Huhu kahit jollibee na mismong tabi di ako makapunta baha dun pati sidewalk huhu";14.603039;120.985575;0;0;0;"tl";"O"
809;"ilike_rupert";"@meralco anu na? Bat walang kuryente aa pque???! #NoPower #NoPower #MarioPH #Meralco #MeralcoPls";"NULL";"NULL";1;0;0;"tl";"O"
893;"Angeebellissima";"@MMDA @MMDA Anong po ibang way to EDSA from Buendia? Malalim kasi baha sa Buendia Washington, may alternative route pa po ba? #mmda";"NULL";"NULL";1;0;0;"tl";"O"
195;"kimashertotzz";"@Rizzah22 @SGforlyf @gingging14 @rosary_joy @ces_rose24 @ilabsarahgee ahh dito baha baha po. Ingat po ate.";14.617252;121.048322;0;0;0;"tl";"O"
1086;"DamnItsMiseya";"Bahang baha paren";"NULL";"NULL";0;0;0;"tl";"O"
866;"jaspiedad";"Bonding time muna with my pamangkins sa bahay nila dahil nga baha sa labas..";"NULL";"NULL";0;0;0;"tl";"O"
1038;"faithmonta";"Bumaba na ung baha";"NULL";"NULL";0;0;0;"tl";"O"
320;"atomdatcom";"Overheard: ""Pinaglalaruan natin si Mario dati, ngayon pinaglalaruan na nya tayo."" - Phil #MarioPH #FloodPH";"NULL";"NULL";1;0;0;"tl";"O"
857;"ChezkaaaMariee";"RT @TheUSTF: Hindi pa rin humuhupa yung ulan at baha. Tulad ng feelings ko sayo. #HugotSaTagUlan";"NULL";"NULL";1;0;1;"tl";"O"
993;"amkoleyn";"RT @TheUSTF: Hindi pa rin humuhupa yung ulan at baha. Tulad ng feelings ko sayo. #HugotSaTagUlan";"NULL";"NULL";1;0;1;"tl";"O"
1047;"domzsalvador";"RT @TheUSTF: Hindi pa rin humuhupa yung ulan at baha. Tulad ng feelings ko sayo. #HugotSaTagUlan";"NULL";"NULL";1;0;1;"tl";"O"
1105;"chellsinderella";"RT @TheUSTF: Hindi pa rin humuhupa yung ulan at baha. Tulad ng feelings ko sayo. #HugotSaTagUlan";"NULL";"NULL";1;0;1;"tl";"O"
1142;"SureShot1Trey";"RT @TheUSTF: Hindi pa rin humuhupa yung ulan at baha. Tulad ng feelings ko sayo. #HugotSaTagUlan";"NULL";"NULL";1;0;1;"tl";"O"
9;"Iam_rjb05";"Wala kuryeryente saamin (-_-) #NoPower Ã¢â‚¬â€ at Mambalon Mahabang Parang Binangonan Rizal http://t.co/DUHTtrneH0";"NULL";"NULL";1;1;0;"tl";"O"
