"TweetID";"User";"Tweet";"Latitude";"Longitude";"IsUrl";"IsHashtag";"IsRetweet";"Language";"Category"
1233;"badillo_kevin";"RT @DZMMTeleRadyo: Tulay sa CamNorte, nawasak ng baha http://t.co/l9AopM1Zmy http://t.co/nVoZrD9Ibd";"NULL";"NULL";0;1;1;"tl";"CD"
1234;"badillo_kevin";"RT @DZMMTeleRadyo: Tulay sa CamNorte, nawasak ng baha http://t.co/l9AopM1Zmy http://t.co/nVoZrD9Ibd";"NULL";"NULL";0;1;1;"tl";"CD"
1235;"nnnikkka";"RT @DZMMTeleRadyo: Tulay sa CamNorte, nawasak ng baha http://t.co/l9AopM1Zmy http://t.co/nVoZrD9Ibd";"NULL";"NULL";0;1;1;"tl";"CD"
1236;"chantaleco";"RT @CitizenPatrol: Sa Kalaw roxas compound ay tinatayang may 300 na pamilya ang apektado dulot ng bagyo. #MarioPH #FloodPH";"NULL";"NULL";1;0;1;"tl";"CD"
1238;"chantaleco";"RT @CitizenPatrol: S dist. 5 baseco,inilikas n ilang mga residente s atienza elem. at aquino elem. n tinatayang hndi bababa sa limang libo.ÌÄå¢Ì¢‰Û?åÂÌâå?";"NULL";"NULL";1;0;1;"tl";"CD"
1239;"chantaleco";"RT @CitizenPatrol: Sa dist. 4 brgy. 576 d. santiago ay tinatayang 50 pamilya ang apektado ng bagyong mario. #MarioPH #FloodPH";"NULL";"NULL";1;0;1;"tl";"CD"
1240;"kawaiirobeni";"RT @DZMMTeleRadyo: Tulay sa CamNorte, nawasak ng baha http://t.co/l9AopM1Zmy http://t.co/nVoZrD9Ibd";"NULL";"NULL";0;1;1;"tl";"CD"
1241;"DZMMTeleRadyo";"Tulay sa CamNorte, nawasak ng baha http://t.co/l9AopM1Zmy http://t.co/nVoZrD9Ibd";"NULL";"NULL";0;1;0;"tl";"CD"
1242;"gabdarez";"RT @YouScoop: Tulay sa Brgy. Kabuluan, Sta Elena sa Camarines Norte, winasak ng baha. #MarioPH http://t.co/DOG7B2jJVH";"NULL";"NULL";1;0;1;"tl";"CD"
1244;"JhelRonquillo";"833 pamilya/2,833 indibidwal inilikas mula sa iba't ibang distrito ng Maynila dahil parin sa baha #MarioPH";"NULL";"NULL";1;0;0;"tl";"CD"
1245;"CitizenPatrol";"S dist. 5 baseco,inilikas n ilang mga residente s atienza elem. at aquino elem. n tinatayang hndi bababa sa limang libo. #MarioPH #ReliefPH";"NULL";"NULL";1;0;0;"tl";"CD"
1246;"CitizenPatrol";"Sa Kalaw roxas compound ay tinatayang may 300 na pamilya ang apektado dulot ng bagyo. #MarioPH #FloodPH";"NULL";"NULL";1;0;0;"tl";"CD"
1247;"CitizenPatrol";"24 families, 81 individual mula sa Brgy. Bagumbayan, Taguig City ang lumikas sa Cayetano Sports Complex. #MarioPH #ReliefPH";"NULL";"NULL";1;0;0;"tl";"CD"
1248;"katolikongpinoy";"RT @CitizenPatrol: S dist. 3,parola binondo s bgy. 275 ay tinatayang 400 pmilya ang apektado at 292 kbahayan ang nsira dulot ng bgyong mariÌÄå¢Ì¢‰Û?åÂÌâå?";"NULL";"NULL";1;0;1;"tl";"CD"
1249;"chantaleco";"RT @CitizenPatrol: S dist. 3,parola binondo s bgy. 275 ay tinatayang 400 pmilya ang apektado at 292 kbahayan ang nsira dulot ng bgyong mariÌÄå¢Ì¢‰Û?åÂÌâå?";"NULL";"NULL";1;0;1;"tl";"CD"
1251;"KJDumapit";"RT @CitizenPatrol: ilang pamilya sa Brgy San Pedro West, Frisco, QC, ay nastuck na sa 2nd floor at patuloy pa din ang lakas ulan. #MarioPH ÌÄå¢Ì¢‰Û?åÂÌâå?";"NULL";"NULL";1;0;1;"tl";"CD"
1252;"KJDumapit";"RT @CitizenPatrol: Lumikas na sa covered court ng barangay ang mga taga Bulelak, Marikina. #MarioPH #ReliefPH";"NULL";"NULL";1;0;1;"tl";"CD"
1253;"KJDumapit";"RT @CitizenPatrol: Sa kalaw roxas compound ay tinatayang 300 na pamilya ang apektado ng patuloy na pag ulan at pagbaha. #MarioPH #FloodPH";"NULL";"NULL";1;0;1;"tl";"CD"
1254;"KJDumapit";"RT @CitizenPatrol: Sa district. 1 brgy. 93 estero ay tinatayang 50 pamilya ang apektado sa bagyong mario. #MarioPH #FloodPH";"NULL";"NULL";1;0;1;"tl";"CD"
1255;"KJDumapit";"RT @CitizenPatrol: Sa district 2 mayhaligue estero brgy. 257 ay tinatayang 60 pamilya ang apektado sa bagyong mario. #MarioPH #FloodPH";"NULL";"NULL";1;0;1;"tl";"CD"
1256;"KJDumapit";"RT @CitizenPatrol: umabot s mahigit 10,000 ang mga residente s marikina ang nilikas dhil ptuloy n pgtaas ng baha s Marikina river n ngyon aÌÄå¢Ì¢‰Û?åÂÌâå?";"NULL";"NULL";0;0;1;"tl";"CD"
1257;"KJDumapit";"RT @CitizenPatrol: Sa district 2 ,felix de leon brgy. 256 ay tinatayang 100 pamilya ang apektado sa bagyong mario. #MarioPH #FloodPH";"NULL";"NULL";1;0;1;"tl";"CD"
1259;"KJDumapit";"RT @CitizenPatrol: Sa district 2 ,felix de leon brgy. 264 ay tinatayang 50 pamilya naman ang apektado sa bagyong mario. #MarioPH #FloodPH";"NULL";"NULL";1;0;1;"tl";"CD"
1260;"KJDumapit";"RT @CitizenPatrol: district 2,estero narcisa bgy. 259 tinatayang 150 at 200 n pmilya nman s estero de magdalena ang apektado s bagyong marÌÄå¢Ì¢‰Û?åÂÌâå?";"NULL";"NULL";1;0;1;"tl";"CD"
1261;"KJDumapit";"RT @CitizenPatrol: 2,200 pmilya s Caloocan inilikas at 1,278 pamilya naman inilikas mula sa mga bgys malapit sa Tullahan river sa ValenzuelÌÄå¢Ì¢‰Û?åÂÌâå?";"NULL";"NULL";1;0;1;"tl";"CD"
1262;"KJDumapit";"RT @CitizenPatrol: S dist. 3,parola binondo s bgy. 275 ay tinatayang 400 pmilya ang apektado at 292 kbahayan ang nsira dulot ng bgyong mariÌÄå¢Ì¢‰Û?åÂÌâå?";"NULL";"NULL";1;0;1;"tl";"CD"
1263;"KJDumapit";"RT @CitizenPatrol: Sa dist. 4 brgy. 576 d. santiago ay tinatayang 50 pamilya ang apektado ng bagyong mario. #MarioPH #FloodPH";"NULL";"NULL";1;0;1;"tl";"CD"
1279;"Mauilorezca";"RT @ryanmacatulad: ÌÄå¢Ì¢‰Û?åÂÌÉ‰ÛÏ@gmanews: MARILAO, BULACAN ÌÄå¢Ì¢‰Û?åÂÌ¢‰âÂ•  Abot leeg na ang baha sa ilang lugar. Ilang residente ang inilikas. #MarioPH update ni JohÌÄå¢Ì¢‰Û?åÂÌâå?";"NULL";"NULL";1;0;1;"tl";"CD"
1280;"chantaleco";"RT @CitizenPatrol: 2,200 pmilya s Caloocan inilikas at 1,278 pamilya naman inilikas mula sa mga bgys malapit sa Tullahan river sa ValenzuelÌÄå¢Ì¢‰Û?åÂÌâå?";"NULL";"NULL";1;0;1;"tl";"CD"
1281;"CitizenPatrol";"S dist. 3,parola binondo s bgy. 275 ay tinatayang 400 pmilya ang apektado at 292 kbahayan ang nsira dulot ng bgyong mario. #MarioPH #FloodPH";"NULL";"NULL";1;0;0;"tl";"CD"
1282;"katolikongpinoy";"RT @CitizenPatrol: Sa district. 1 brgy. 93 estero ay tinatayang 50 pamilya ang apektado sa bagyong mario. #MarioPH #FloodPH";"NULL";"NULL";1;0;0;"tl";"CD"
1284;"letmillete";"RT @BalitaNgayon: 113 preso sa Meycauayan Municipal Jail, inilipat sa Sta. Maria Municipal Jail dahil sa hanggang dibdib na baha #MarioPH |ÌÄå¢Ì¢‰Û?åÂÌâå?";"NULL";"NULL";1;0;1;"tl";"CD"
1215;"patriciagener";"RT @Senyora: Wag ka lumusong sa baha. Baka mapagkamalan kitang lumulutang na daga";"NULL";"NULL";0;0;1;"tl";"O"
1200;"kimchiu_forever";"RT @shane_blue20: bow ako sa mga kim fans na sumuong sa baha para lang supportahan si kimmy the best kayo! Stay safe and ingat guys..God BlÌÄå¢Ì¢‰Û?åÂÌâå?";"NULL";"NULL";0;0;1;"tl";"O"
891;"AnnPortech";"RT @smparane: ÌÄå¢Ì¢‰Û?åÂÌÉ‰ÛÏSa mga PLASTIK, ingat kayo. Baka tangayin kayo ng baha.ÌÄå¢Ì¢‰Û?åÂÌâ• ";"NULL";"NULL";0;0;1;"tl";"O"
1033;"marialuissa_";"RT @SuperShoman: Baha na ba sa inyo? Pinasok na kami ng tubig eh :( http://t.co/DnA5zMx0Tv";"NULL";"NULL";0;0;1;"tl";"O"
1202;"lorainefinity";"RT @TagaLPU: Magpapanggap nalang ako na hindi baha, dun naman ako magaling e, magpanggap na walang nakikita kahit meron talaga. #HugotSaTagÌÄå¢Ì¢‰Û?åÂÌâå?";"NULL";"NULL";1;0;1;"tl";"O"
48;"kckimmy14";"RT @TheCEG16: Baha STOP! #FloodPH";"NULL";"NULL";1;0;1;"tl";"O"
1349;"Misshyelle";"Thank God na low tide ngayon kung hindi mas tataas pa ang baha. Mag-ingat po tayo't bantayan ang pagtaas ng tubig lalo na't gabi na #FloodPH";"NULL";"NULL";1;0;0;"tl";"O"
989;"alaniskou";"time to go home. mababaw na daw ang baha sa amin. :)";"NULL";"NULL";0;0;0;"tl";"O"
729;"DivinemLee";"To all our #rescueph team. Thank you :) I know pagoda na po kayo perl maslalo po tayong hindi pa pwede magpahinga kasi madilim na (1)";"NULL";"NULL";1;0;0;"tl";"O"
1041;"Greggyie";"To those who are asking Honestly hindi ko alam kung Papasok ako mamaya. Bahala na. #flood #baha #marioÌÄå¢Ì¢‰Û?åÂÌâå? http://t.co/41UGbYdgsT";"NULL";"NULL";1;1;0;"tl";"O"
869;"karldeeeee";"TURN ON: BABAENG HUMIHIGOP NG BAHA. YOLO!";"NULL";"NULL";0;0;0;"tl";"O"
830;"PhConnection";"ULAT PINOY Update sa kalagayan ng panahon sa Marikina City. #marikina #marioPH #floodPH http://t.co/UCKw4cFZ10";"NULL";"NULL";1;1;0;"tl";"O"
1138;"bootie_fly";"UMABOT UN BAHA SA F&G WHAT THE FRACK ANG TAAS KAYA NG STAIRS DUN";"NULL";"NULL";0;0;0;"tl";"O"
889;"mleeyass";"Uuwi bali ako pagkita sa baha balik ulit";"NULL";"NULL";0;0;0;"tl";"O"
991;"jessamaegorospe";"Uwi dapat ako Pangasinan, kaso lalim baha. :(";"NULL";"NULL";0;0;0;"tl";"O"
1058;"Imeljuuunn";"Wag ka lumusong sa baha. Baka mapagkamalan kitang lumulutang na daga""";"NULL";"NULL";0;0;0;"tl";"O"
1129;"itsmeirenegail";"Wag kang lumusong sa baha baka lumutang ka, plastic ka pa naman.";"NULL";"NULL";0;0;0;"tl";"O"
722;"tinaysez";"Wala nang mapuntahan ang tubig. Salamat at humupa na ang ulan. Washington cor. Dela Rosa Sts Makati #floodph #MarioPH http://t.co/CM2EceWfFN";"NULL";"NULL";1;0;0;"tl";"O"
961;"burgosbeatrizf";"@jinin_ @ilyanimirandi @AlyssaLinco yup, baha dito sa may labas ng mc at sobrang lakas ng hangin";"NULL";"NULL";0;0;0;"tl";"O"
1167;"lyssamaejane";"@kimroga swear? Sobrang taas na ng baha dito. Huhu, datin naman di umaabot dito yung baha eh. Buti ka pa nakauwi na :(";"NULL";"NULL";0;0;0;"tl";"O"
207;"darleeeeene";"@Maikehhh @kristiiiineeeee Oo nga tin. Dala kang life vest at salbabida baka malunod ka. Iilag mo yung sa may mga sharp end points sa baha.";"NULL";"NULL";0;0;0;"tl";"O"
202;"necotiny";"@MARGEmallows_ akoÌÄå¢Ìâ• Ì¢‰âÂ‰ÛÌÄåøÌâåüÌâ• ÌÄå¢Ìâ• Ì¢‰âÂ‰ÛÌÄåøÌâåüÌâ• ÌÄå¢Ìâ• Ì¢‰âÂ‰ÛÌÄåøÌâåüÌâ• ÌÄå¢Ìâ• Ì¢‰âÂ‰ÛÌÄåøÌâåüÌâ•  Wag ka muna umuwi super baha Di ka makakauwi";"NULL";"NULL";0;0;0;"tl";"O"
201;"ItsmeRivera";"@MarjorieSavanah mag ingat kayo.. Ayaw tumigil ng ulan. Bahang baha naba dian?";"NULL";"NULL";0;0;0;"tl";"O"
196;"khxlyeah";"@mymanestream di ba baha jan sainyo? ingat ka btw hhehehe";"NULL";"NULL";0;0;0;"in";"O"
837;"kattett";"@onecainta @sb_onecainta Doctor San Juan street Brgy. San Juan #MarioPH #FloodPH http://t.co/ge5zJitiM0";"NULL";"NULL";1;0;0;"tl";"O"
1092;"vncntmln";"@samdrml_ hahaha meron noh gago ang lalim ng baha dto tae na basang basa ko putek";14.605545;121.107535;0;0;0;"tl";"O"
963;"karrybautista";"@SulliChelle haha hanggang saan na baha jan? Hanggang tuhod na samin di rin nakalabas -.-";"NULL";"NULL";0;0;0;"tl";"O"
817;"jpas0492";"Alang tigil alarm ng marikina. Level3 #MarikinaRiver #FloodPH";14.610483;121.079343;1;0;0;"tl";"O"
204;"HaruLi01";"Baha alert! http://t.co/Xr4w5HqHxq";"NULL";"NULL";0;1;0;"tr";"O"
980;"BlaiseRayneWP";"Baha na rin samin";"NULL";"NULL";0;0;0;"tl";"O"
200;"nowimfree07";"@gvrlyc @vncmagtubo mga pare baha daw sa valenzuela? Ingat kayo dyan. Godbless";"NULL";"NULL";0;0;0;"tl";"O"
978;"BautistAngelica";"@izzaoz Huhu kahit jollibee na mismong tabi di ako makapunta baha dun pati sidewalk huhu";14.603039;120.985575;0;0;0;"tl";"O"
809;"ilike_rupert";"@meralco anu na? Bat walang kuryente aa pque???! #NoPower #NoPower #MarioPH #Meralco #MeralcoPls";"NULL";"NULL";1;0;0;"tl";"O"
893;"Angeebellissima";"@MMDA @MMDA Anong po ibang way to EDSA from Buendia? Malalim kasi baha sa Buendia Washington, may alternative route pa po ba? #mmda";"NULL";"NULL";1;0;0;"tl";"O"
195;"kimashertotzz";"@Rizzah22 @SGforlyf @gingging14 @rosary_joy @ces_rose24 @ilabsarahgee ahh dito baha baha po. Ingat po ate.";14.617252;121.048322;0;0;0;"tl";"O"
1086;"DamnItsMiseya";"Bahang baha paren";"NULL";"NULL";0;0;0;"tl";"O"
866;"jaspiedad";"Bonding time muna with my pamangkins sa bahay nila dahil nga baha sa labas..";"NULL";"NULL";0;0;0;"tl";"O"
