id,sender,message,date,geolat,geolon
526796106783e6ad80accbf3,shyleriooo,@ginaphot aw peymus ako kaps pa so haha,10/23/2013 5:25,14.55626094,121.0813764
526796106783e6ad80accbf4,BauChikaWowoW,Naurong mo lang ako feel mo ikaw na malakas? HHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA ULOL,10/23/2013 5:25,14.5990797,121.0221247
526796106783e6ad80accbf5,foreverHungryy,It's time to watch kdrama na. Yay brb,10/23/2013 5:25,14.62406741,121.0153071
526796126783e6ad80accbf6,quoteswordsssss,Oo madami siyang minahal pero dapat niyo ba siyang sabihan ng Malandi? Before you judge her siguraduhin niyo alam niyo kwento niya.,10/23/2013 5:25,14.6364826,121.1194481
526796146783e6ad80accbf7,Avengearl,JGH,10/23/2013 5:25,14.69454617,120.9709921
526796146783e6ad80accbf8,carlaguev,movie time selfies with lola @nyoyvolante http://t.co/nHMPoRss2D,10/23/2013 5:25,14.56757659,121.0396405
526796176783e6ad80accbf9,siixft,"“@forbaltim0re: pero favorite ni ms. sacdalan si jamine eh”  ""si jamine lang tinitignan ko diyan e"" ge",10/23/2013 5:25,14.66983032,121.0800842
526796186783e6ad80accbfa,RjNerona,Badminton..???,10/23/2013 5:25,14.52455391,121.0185805
526796196783e6ad80accbfb,osnapitzianah,Next: sam and cat ?,10/23/2013 5:25,14.729385,121.0278282
526796196783e6ad80accbfc,squareh00r,Oops. Di kita mula sa labas :o @ Meralco Center http://t.co/VRzMNXYkqV,10/23/2013 5:25,14.58995863,121.0638213
5267961c6783e6ad80accbfd,eiramfreaks,Makakapunta na sya ng manila. :-) ?,10/23/2013 5:25,14.5715285,120.9849049
526796216783e6ad80accbfe,marchael_tan17,@lesliestrera Np:)),10/23/2013 5:25,14.527496,121.0443734
526796216783e6ad80accbff,KarenJaneV,Huy ano ba. I can't like you. It's very complicated. :/,10/23/2013 5:25,14.6270104,120.9935165
526796236783e6ad80accc00,quoteswordsssss,We don't deserve na mapahiya.,10/23/2013 5:25,14.6364828,121.119448
526796236783e6ad80accc01,isis_of_march,"@PaulMcCartney i listened to ""NEW"" whole day?",10/23/2013 5:25,14.5509052,121.0185349
526796296783e6ad80accc02,quoteswordsssss,I love you.,10/23/2013 5:26,14.6364825,121.119448
526796296783e6ad80accc03,eschiblu,Shet! Gusto ko to. The best!  Master's Sun????,10/23/2013 5:26,14.5470856,121.0621231
5267962a6783e6ad80accc04,ikkinbaleva,Hmmm..Going on a romantic hot air balloon ride looks like it could be fun! If only I wasn't deathly afraid of height! Haha! ? #TheUglyTruth,10/23/2013 5:26,14.68110892,121.0779574
5267962a6783e6ad80accc05,AnneBanawaaa,What the hell?! http://t.co/3kTLnPHkmu,10/23/2013 5:26,14.6580226,121.1034087
5267962b6783e6ad80accc06,OscarDelaHopia,@SiJoeSnow @ivanborlongan i'd rather not comment about this ?,10/23/2013 5:26,14.65988108,121.0570181
5267962b6783e6ad80accc07,RiackingBall,@gandAliciaaa @beeaannaa  :) ahhahaha xp http://t.co/UHqeYr6gRm,10/23/2013 5:26,14.51218209,120.9935834
5267962b6783e6ad80accc08,CutiePatooters,Learn how to keep you words sweet and soft  who knows you might need to swallow it after you throw some.,10/23/2013 5:26,14.66623283,120.9956504
5267962b6783e6ad80accc09,kutthroatkid,@StickmanGab wow hipster,10/23/2013 5:26,14.56511137,120.9931397
5267962c6783e6ad80accc0a,superjulesss,Jgh,10/23/2013 5:26,14.6581164,120.9887868
5267962c6783e6ad80accc0b,luhanisnotmanly,NAGBABALIK AFTER 1HOUR AND 25 MINUTES,10/23/2013 5:26,14.56661378,121.083417
5267962d6783e6ad80accc0c,osnapitzianah,kala ko hindi ako makakalipat ng upuan kanina eh =)),10/23/2013 5:26,14.729385,121.0278282
526796316783e6ad80accc0d,cssndrg,@9GAG: The worst part about taking naps is u expect to wake up afterwards feeling well-rested but instead u feel like u died.,10/23/2013 5:26,14.61755455,120.9689317
526796346783e6ad80accc0e,johnalby09,@iamunicahija729 done na po ate! Para saan po un? ????,10/23/2013 5:26,14.58982211,121.0282342
526796366783e6ad80accc0f,svetlanas17,Saketstra maria parin ng chaninay ni akis.... nyoray kis...,10/23/2013 5:26,14.66631,121.01464
526796376783e6ad80accc10,AuMauricio,Last look for our client today ? #makeupbyau #makeupartist hair by @markfamilara #fun… http://t.co/4CQHr8kzMf,10/23/2013 5:26,14.61269985,121.070787
526796386783e6ad80accc11,julieianne,Kuha ka champorado dito yuks,10/23/2013 5:26,14.7115437,121.0209924
526796396783e6ad80accc12,GandaGella,@cha2romero Absolutely no rice and just fruits all day long.,10/23/2013 5:26,14.5560845,121.0151228
5267963b6783e6ad80accc13,iMjhayL,Wala pang Ligo :3 http://t.co/n0Wtk9J0bB,10/23/2013 5:26,14.59724105,121.0243004
5267963c6783e6ad80accc14,coycabrera,@rikiflo kilig na kilig after the phone call ah ?,10/23/2013 5:26,14.61096252,121.0425297
5267963d6783e6ad80accc15,budolero,Ive thought of different ways on how to kill you! *evilgrin,10/23/2013 5:26,14.56668593,121.0292134
5267963d6783e6ad80accc16,daby,Maaga natapos reports today... =) (@ BGC Bus Stop (Net Cube)) http://t.co/hWeIlrRdjN,10/23/2013 5:26,14.55325214,121.0464835
5267963e6783e6ad80accc17,eschiblu,Waaaaa. Wala na ko nagawa.,10/23/2013 5:26,14.54711683,121.0620791
5267963e6783e6ad80accc18,ruizkrizzia,@mitzkyy Sainyo ata by grades eh? Meron na kong sched last week pa. Para ngang hs eh. ?,10/23/2013 5:26,14.6350123,120.9744356
5267963e6783e6ad80accc19,xiijeanjean,After Starbucks  Greenwich naman. Wala ng magdi-dinner. ?? #takawmuch,10/23/2013 5:26,14.73525298,121.044472
5267963f6783e6ad80accc1a,obeyaris,Coffee,10/23/2013 5:26,14.6009994,120.9872282
526796416783e6ad80accc1b,luhanisnotmanly,AY BASTA MAY EXO EXO BOBOTOHIN KO HEHEHE,10/23/2013 5:26,14.56661378,121.083417
526796426783e6ad80accc1c,JomanParas,Now let me show you the shape of my heart. @hotsioPau I miss you babes. :),10/23/2013 5:26,14.6052289,120.9823831
526796436783e6ad80accc1d,eschiblu,Bye.,10/23/2013 5:26,14.54711683,121.0620791
526796436783e6ad80accc1e,RDLanuza,Naliligo atm hahahaha,10/23/2013 5:26,14.55668664,121.106613
526796446783e6ad80accc1f,Trinsanityyyy,Updated to 7.0.3,10/23/2013 5:26,14.65905845,120.9717017
526796456783e6ad80accc20,iJammm,@gendannang gen! Nagshift ka db? :),10/23/2013 5:26,14.5627617,120.9976232
526796466783e6ad80accc21,AkosiJanDeLeon,Who you? Hahajk! Yeep! Tell Alex. @DollehAnne,10/23/2013 5:26,14.57772565,120.9999868
526796466783e6ad80accc22,Raneeshaniqua,Nail polish remover  where art thou?,10/23/2013 5:26,14.53623607,121.038429
526796486783e6ad80accc23,ReyPrdgn,@MyJaps  Hello Julie. Kumusta ka?,10/23/2013 5:26,14.5972954,121.0956257
5267964a6783e6ad80accc24,mynameisflerida,@NicoleCaparroso @trishaasoriano @8_infinityyy @caandddyyy let's also bake red velvet cupcakes :),10/23/2013 5:26,14.6457707,121.0511291
5267964b6783e6ad80accc25,danieljsolis,SBARRO TO CELEBRATE,10/23/2013 5:26,14.58499675,121.0565155
5267964c6783e6ad80accc26,markmorillo,Teiyaki Boy's Chicken Ramen for brunch bago umuwi ng Pampanga ??? #ramen #teriyakiboy #chicken… http://t.co/XJJFQ22CA4,10/23/2013 5:26,14.5758692,120.9842628
5267964e6783e6ad80accc27,dearmitchy,@athenarouzel hapon rin punta namin eh.. Sige  basta txt nalang tau.. ?,10/23/2013 5:26,14.55597153,121.0229121
526796526783e6ad80accc28,DjZaynster_,#StoryOfMyLifeFollowParty #MidnightMemoriesFollowParty #HoldTightFollowParty #FollowTrick  Follow Me  i FollowBack JUST RT,10/23/2013 5:26,14.5471559,121.0634748
526796526783e6ad80accc29,imyourjc,Window shopping hahaha (@ SM City Sta. Mesa w/ 2 others) http://t.co/uGZjgtQ7mx,10/23/2013 5:26,14.6041827,121.0188031
526796526783e6ad80accc2a,rawr_nald,Azar naman yung kim. Ano inaasahan mo dito? Eh di sa iba ka mag-aral hueheue,10/23/2013 5:26,14.5145785,121.0711385
526796536783e6ad80accc2b,ahebrewprincess,I'm at McDonald's (Taguig City  Metro Manila) w/ 3 others http://t.co/qMvgjGSnoZ,10/23/2013 5:26,14.55411406,121.0483718
526796546783e6ad80accc2c,iamhisonlyangel,Nakakaumay ang paulet ulet na dahilan. Ay nako! :|,10/23/2013 5:26,14.61660344,120.982775
526796546783e6ad80accc2d,vinvillan,I'm at Ninoy Aquino International Airport (MNL) Terminal 3 (Pasay City  Metro Manila) w/ 19 others http://t.co/4YbTPQQY5M,10/23/2013 5:26,14.52081866,121.0131598
526796556783e6ad80accc2e,RDLanuza,Sino nagsabi bawal magtweet while naliligo? Hahahaha,10/23/2013 5:26,14.55668664,121.106613
526796566783e6ad80accc2f,phanie12,@vincescarcha makati!!! :) why visit meeeee,10/23/2013 5:26,14.56087759,121.0210855
526796576783e6ad80accc30,ears_w_feet,Pasok sa Garbage Cannes film festival! (at @tbwasmp) — https://t.co/IZp9o0yGYU,10/23/2013 5:26,14.56285,121.01429
526796576783e6ad80accc31,quoteswordsssss,Friends will always there. But bestfriend live with you forever.,10/23/2013 5:26,14.6364826,121.1194481
5267965a6783e6ad80accc32,YhellSalazar,@abaputa: Condolence sa mga napangakuan ng forever!,10/23/2013 5:26,14.6881892,121.0293441
5267965c6783e6ad80accc33,keeeriveraaa,Wotwot masyadong pambabae ? http://t.co/mrEZ5TkZKd,10/23/2013 5:26,14.65629584,120.9770756
5267965d6783e6ad80accc34,estellaclarisse,@ulahmaria hahahahahaha  jessica?,10/23/2013 5:26,14.6407481,121.073606
5267965f6783e6ad80accc35,osnapitzianah,I still remembering the lyrics of that song uhmm,10/23/2013 5:26,14.729385,121.0278282
5267965f6783e6ad80accc36,PilyaSweetChic,I'm at Robinsons Metro East (Pasig City  Metro Manila) w/ 3 others http://t.co/Z3AQdswWpf,10/23/2013 5:26,14.61931942,121.099999
5267965f6783e6ad80accc37,almayoww,“@JournalOfTeens: No matter how far apart we are  you will always be in my heart.”,10/23/2013 5:26,14.70473964,121.0485171
526796646783e6ad80accc38,NinaMenguito,with my dad. @ Kanin Club http://t.co/OlSYQxmalO,10/23/2013 5:27,14.55648172,121.0240817
526796656783e6ad80accc39,mckimac,@aldrichkeith ang ganda ng story nyan..,10/23/2013 5:27,14.6535303,121.0329437
526796656783e6ad80accc3a,johnalby09,@iamunicahija729 ah ok po :-) nakapanood na po ako dun ilang beses na po kaso di po ako nakakapagpapicture sa mga artist like u :-),10/23/2013 5:27,14.58971308,121.0281816
526796666783e6ad80accc3b,luhanisnotmanly,NAMISS NYO BA KO #ChicShanea4Layp,10/23/2013 5:27,14.56665567,121.0834836
526796696783e6ad80accc3c,Henzoy,Early dinner with wifey. @ Mama Chit's http://t.co/8hr1SQ1h8C,10/23/2013 5:27,14.62925614,121.0967064
5267966d6783e6ad80accc3d,kutthroatkid,@StickmanGab hayop ka bianca,10/23/2013 5:27,14.56500576,120.9936786
5267966d6783e6ad80accc3e,topermcell,I'm at Pasig City (Pasig City  Metro Manila) http://t.co/hAVIzN3gBX,10/23/2013 5:27,14.5611799,121.0774647
5267966e6783e6ad80accc3f,Geleyme,@dayritkath mamaya naaaaa. XD,10/23/2013 5:27,14.6291647,121.0665393
526796736783e6ad80accc40,ishievillaruel,@vinceabarra awts. So i'm really alone tonight? Haha,10/23/2013 5:27,14.68753129,120.9765771
526796796783e6ad80accc41,luhanisnotmanly,@eternaluhan namiss mo ba ako,10/23/2013 5:27,14.56661389,121.0834158
5267967e6783e6ad80accc42,babyliiiits,@giyopastrana wala na rin.,10/23/2013 5:27,14.64301009,120.9681535
5267967f6783e6ad80accc43,ultraajill,Galing galing mo talaga. Hanggang simula ka lang. ? Hanggang salita ka lang. ?,10/23/2013 5:27,14.6787022,121.0137694
526796806783e6ad80accc44,trishamarielv,#movie and #ruffles..lazy wednesday @ South Cembo  Makati http://t.co/kqB2t7KK5y,10/23/2013 5:27,14.56059891,121.0500743
526796806783e6ad80accc45,louienthrope,Merienda?! PSME Convention Rocks! MOA day tomorrow! Sana matuloy ang star city! @ Dennis The Grill Boy http://t.co/S70A6FCavO,10/23/2013 5:27,14.53559558,120.9803025
526796836783e6ad80accc46,iamhisonlyangel,@IamErikaIsidro Happy 5k! :),10/23/2013 5:27,14.61660344,120.982775
526796836783e6ad80accc47,KattyKattz,Ahaks ning naay katol kaayos imong lawas pero wa ka kabalog asa dapit ang katolon? Watdapakkk!,10/23/2013 5:27,14.6101495,121.0789218
526796846783e6ad80accc48,RmVava,Jgh from clea's house. :D Di naman ako nag review e. hahaha!,10/23/2013 5:27,14.7288069,121.0082179
526796886783e6ad80accc49,sprASAdriano,eto pa @chibiiMe http://t.co/tvXX4Cw6Bh,10/23/2013 5:27,14.5349803,120.9816702
526796886783e6ad80accc4a,KarenJaneV,Sakit parin ng legs koooo grabe naman T_T OTL,10/23/2013 5:27,14.6270104,120.9935165
526796896783e6ad80accc4b,rozendas,@saritaonline ate sarita d po kkita makontak?,10/23/2013 5:27,14.611536,120.963847
5267968c6783e6ad80accc4c,imressamae,@lirpapuyat haha ang tagal mo. Go! Kwento na po.,10/23/2013 5:27,14.5599952,121.0490167
5267968c6783e6ad80accc4d,osnapitzianah,Get up in the love now,10/23/2013 5:27,14.729385,121.0278282
5267968e6783e6ad80accc4e,YhellSalazar,at ng dumating siya  ipinatalo mo ang lahat. ipinatalo mo pati ako :| congratulations na talo tayo.,10/23/2013 5:27,14.6881892,121.0293441
526796906783e6ad80accc4f,trishamarielv,#movie and #ruffles..lazy wednesday @ South Cembo  Makati http://t.co/ecXWC1V3Gb,10/23/2013 5:27,14.56059891,121.0500743
526796906783e6ad80accc50,gjnnpngbtn,Fuck!,10/23/2013 5:27,14.6736529,121.0495301
526796916783e6ad80accc51,HotFist_32,@poz_angel @positHIVe happy birthday..,10/23/2013 5:27,14.623206,121.0903306
526796936783e6ad80accc52,nicamagnaye,Now onto my second fourth of coffee for today.,10/23/2013 5:27,14.5324895,120.9841148
526796936783e6ad80accc53,rypellicer,@okayjeffy great balls of fire!,10/23/2013 5:27,14.59005612,121.0607859
526796956783e6ad80accc54,thegreatJm,Event is done. Oyeaa. Haha (@ InterContinental Manila - @interconmanila w/ @rcubephotos) http://t.co/KI07FCzaew,10/23/2013 5:27,14.5507702,121.027751
526796976783e6ad80accc55,ruizkrizzia,@Carissachezka Hindi talaga promise!! Yung katabi dpat nun.. HAHAHAHAHAHAH!! Peace yoooo ?,10/23/2013 5:27,14.63500977,120.9744348
526796976783e6ad80accc56,ajpizarras,@wishley_ lol!! haha lez plaaay,10/23/2013 5:27,14.57736473,121.0810157
5267969b6783e6ad80accc57,carlanggg,@abynjham: may mga bagay talaga na mag iitay ka bago pa sya bumalik.,10/23/2013 5:27,14.6698596,120.9998198
5267969c6783e6ad80accc58,luhanisnotmanly,HOLA IM BACK,10/23/2013 5:27,14.56661389,121.0834158
5267969c6783e6ad80accc59,KatyPeReese,Sarap mag stay sa loob ng ref. :3,10/23/2013 5:27,14.6695787,120.9722819
5267969e6783e6ad80accc5a,LaurenceMonday,Chocolate popcorn <3,10/23/2013 5:27,14.5432093,121.0561921
5267969e6783e6ad80accc5b,MariaJenzandria,Magkasama pa tong dalawa di na nadala,10/23/2013 5:27,14.5766084,121.0377245
5267969f6783e6ad80accc5c,turdypls,Croughnuts? ? new fav @ Dolcelatte http://t.co/VCsjo3bHtd,10/23/2013 5:27,14.64237794,121.0346719
526796a06783e6ad80accc5d,ftELRICSHAN,Pumunta lng ako ng school para sa instrams. Kaso di ko padin kaya.,10/23/2013 5:28,14.56946078,121.0328347
526796a06783e6ad80accc5e,rhearia31,Playtime!:) @ Asia United Bank North Bay Virgo Drive Branch http://t.co/TblHvY7LWs,10/23/2013 5:28,14.63844127,120.9595585
526796a16783e6ad80accc5f,mynameisflerida,@NicoleCaparroso @trishaasoriano @8_infinityyy @caandddyyy Btw nicole said that we need materials for the culminating task,10/23/2013 5:28,14.6457707,121.0511291
526796a26783e6ad80accc60,jhoenkid,I'm at University of Santo Tomas (Manila  Metro Manila) w/ 3 others http://t.co/tAieaUrcE7,10/23/2013 5:28,14.6096229,120.9895992
526796a26783e6ad80accc61,cssndrg,Real friends get treated like family.,10/23/2013 5:28,14.61755455,120.9689317
526796a36783e6ad80accc62,Ohbohemian,“@shungalay: di bale ng fall out of love di lang fall out of grades :(”,10/23/2013 5:28,14.60341842,120.9948209
526796a56783e6ad80accc63,imressamae,Mario,10/23/2013 5:28,14.5599952,121.0490167
526796a66783e6ad80accc64,DONTRIVINO,Checking in!!! Hello #phuket na ito in a while! (with Fitz at NAIA Terminal 3) [pic] — https://t.co/QU0BIfjaxB,10/23/2013 5:28,14.5208,121.0135
526796a76783e6ad80accc65,BrOrmits01,Wala eh. hahaha ganyan talaga ang buhay :),10/23/2013 5:28,14.63393723,120.9990018
526796a76783e6ad80accc66,franchyyyy,Market Market?Home?Unimec?Home?Pateros?Home! The reason why I rest. :)),10/23/2013 5:28,14.5476043,121.0583932
526796a96783e6ad80accc67,iamChilinJavier,Buti pa ung bestfriend nyang bading  alam,10/23/2013 5:28,14.6134391,121.0557543
526796a96783e6ad80accc68,jeggerji,CIS Training :) (@ Heroes Hall DHL Express Phils. Corp.) http://t.co/WjxcW41Urx,10/23/2013 5:28,14.53306019,121.0221794
526796a96783e6ad80accc69,paintedshoulder,Our own version of a sunset salute. #dubai #desert #safari #travel @ desert safari dubai http://t.co/ovrLLTGlqB,10/23/2013 5:28,14.61091248,121.0551634
526796a96783e6ad80accc6a,topermcell,I'm at Dimayuga Residence (Pasig City  Metro Manila) http://t.co/tkceTjYVmg,10/23/2013 5:28,14.5488628,121.0851019
526796ab6783e6ad80accc6b,AkosiJanDeLeon,Hashtag famous. HAHA @unstoppable_cy,10/23/2013 5:28,14.57771805,120.9999596
526796ac6783e6ad80accc6c,Elcatel,Skype tayo  anyone? :),10/23/2013 5:28,14.6881795,121.0192916
526796ae6783e6ad80accc6d,LexieeOnFire,All my bags are packed  I'm ready to go... Falalala. :) About to check in. Peace! :> @ Ninoy Aquino… http://t.co/VHKExKjiyM,10/23/2013 5:28,14.52081866,121.0131598
526796b16783e6ad80accc6e,osnapitzianah,We can change the worrrlllddd,10/23/2013 5:28,14.729385,121.0278282
526796b26783e6ad80accc6f,julieianne,@christine_yuki kuha champorado dito yuks,10/23/2013 5:28,14.7115442,121.0209905
526796b26783e6ad80accc70,ajfvillapando,While waiting for our bbq ribs   Pizza hut #pizzahut #bbqribs #foodtrip #happy with josephbitangcol @… http://t.co/urA65633ia,10/23/2013 5:28,14.61811516,121.0997844
526796b36783e6ad80accc71,_kaTz0ne,"Phrase for the day: ""Try and try until you succeed."" - accessing TOC application... ?",10/23/2013 5:28,14.58566408,121.0616108
526796b76783e6ad80accc72,emzcarlos1,Paasa 5ever ang Online grades,10/23/2013 5:28,14.6255992,121.0972658
526796b86783e6ad80accc73,ShabuPaNics,Just got home,10/23/2013 5:28,14.68792044,121.027296
526796b86783e6ad80accc74,gieherbosa,"Alberto ""Quasi"" Romualdez Sept 14 1940-Oct 18 2013  Thank you for the service you have given our… http://t.co/6J3JGbwb8L",10/23/2013 5:28,14.51698865,121.0451364
526796b96783e6ad80accc75,NotYourRhyNow,When we pray the rosary  we offer roses to Mary.   De La Salle-College of Saint Benilde celebrates… http://t.co/Kc8pTVg1gE,10/23/2013 5:28,14.56379225,120.995146
526796bc6783e6ad80accc76,AlmarinesJeric,@gemclarisse @gavrielhermoso @ninakrisnajoy @yendugenia hindi ba siya si Gavriel?? @.@,10/23/2013 5:28,14.70755871,121.0676864
526796bd6783e6ad80accc77,DetdetLabsyoo,The hardest thing to do is walk away from someone you can't forget...,10/23/2013 5:28,14.5744826,121.1103214
526796bd6783e6ad80accc78,chunky_me,I swear  andaming ganito sa work! :P #mean #truthhurts #randomthoughts @ S&R Membership Shopping http://t.co/CUD3V4Ecic,10/23/2013 5:28,14.55479944,121.0492086
526796be6783e6ad80accc79,Pozzie_icon,Rise and up to prepare for another day shift? still sleepy but have to gear up... Hungry much ? hows my brothas? Happy evening? be safe,10/23/2013 5:28,14.557433,121.0427675
526796c16783e6ad80accc7a,AkosiJanDeLeon,Anytime  okay lang. HAHA! Basta wala si ka diyan XD JK. DollehAnne,10/23/2013 5:28,14.57772601,120.9999647
526796c26783e6ad80accc7b,carlanggg,Review -__-,10/23/2013 5:28,14.6698596,120.9998198
526796c26783e6ad80accc7c,gjnnpngbtn,Text nyo ko... 09355837099. XD,10/23/2013 5:28,14.6736529,121.0495301
526796c36783e6ad80accc7d,danieljsolis,YYEEESSSS http://t.co/F9tp56Wrzj,10/23/2013 5:28,14.58502541,121.0564679
526796c46783e6ad80accc7e,MartinezA7,@kathongoh halfsies? #evenmoresulit,10/23/2013 5:28,14.5410996,121.0485365
526796c76783e6ad80accc7f,carlanggg,Brb,10/23/2013 5:28,14.6698596,120.9998198
526796c86783e6ad80accc80,aleesuuh_,I'll sleep nalang. No one wants me awake naman. Lol.,10/23/2013 5:28,14.62945977,121.128448
526796c86783e6ad80accc81,itsniegel,English o Elective?,10/23/2013 5:28,14.6772759,121.1100737
526796c96783e6ad80accc82,osnapitzianah,So  they put the bloopers of ari on the pyhu,10/23/2013 5:28,14.729385,121.0278282
526796c96783e6ad80accc83,justvillafuerte,Your kidding right?!!,10/23/2013 5:28,14.56194623,120.9944301
526796c96783e6ad80accc84,jhoenkid,I'm at UST Medicine Building http://t.co/wiH4MV9NxH,10/23/2013 5:28,14.61057377,120.9877526
526796cb6783e6ad80accc85,donatbuy,@daisy_mae024 Asa. Haha! Si Yong sana mag guest ulit~ :),10/23/2013 5:28,14.7151009,121.0499372
526796cc6783e6ad80accc86,laniepotski,Uwian naaahhhh!!,10/23/2013 5:28,14.5928711,121.0899975
526796cd6783e6ad80accc87,junettejayoma,Scanning through my cellphone  for the 20th time of the day.. ~,10/23/2013 5:28,14.5549069,121.015778
526796ce6783e6ad80accc88,laramoksx,I just slipped in a puddle of my own puke: http://t.co/1NsGQXP89K http://t.co/hG8K2as9Eq,10/23/2013 5:28,14.6530979,120.9570636
526796cf6783e6ad80accc89,Chmsiii,“@Crushtagram: Crush  I promise to love you forever. http://t.co/D1ItWqk07Q”,10/23/2013 5:28,14.58728563,120.9992234
526796d06783e6ad80accc8a,marqueeMILES,Yeah!!! It's better to be late than never  right #CuzBalong? hahaha. ??? Nice seeing you even just for… http://t.co/4Z032cQPWb,10/23/2013 5:28,14.537618,121.001424
526796d16783e6ad80accc8b,DjZaynster_,#StoryOfMyLifeFollowParty #MidnightMemoriesFollowParty #HoldTightFollowParty #FollowTrick  Follow Me  i FollowBack JUST RT :),10/23/2013 5:28,14.5471559,121.0634748
526796d36783e6ad80accc8c,valerievillamar,Terno Wednesdays with danafcukingruth marketing ladies! @ IMPERIAL Ice Bar http://t.co/WrqU05cxDA,10/23/2013 5:28,14.5494346,121.0473422
