TweetID,User,Tweet,Latitude,Longitude,IsHashtag,IsURL,IsRetweet,Language
498443702080393216,govph,"DepEd to bring bikes and boats to schoolchildren in far-flung areas: http://t.co/e5yHeg4W2d http://t.co/TG6hHgth9n",NULL,NULL,0,1,0,NULL
498443948247891970,gmanews,"Nadine Lustre 'not affected' by bashers calling her Kathryn Bernardo's copycat http://t.co/eS7JEzre9a",NULL,NULL,0,1,0,NULL
498444748013576192,GMANewsOnline,"The Final Score: UP beats Adamson Awesome Mix Tape Vol. 1 http://t.co/GCM97lwYUi",NULL,NULL,0,1,0,NULL
498445135026221057,gmanews,"Palestinian negotiators accept Egyptian proposal for new 72-hour cease-fire. | via @AP",NULL,NULL,0,0,0,NULL
498445189271146498,gmanews,"#UAAP77: Teng, Perkins shine as short-handed Archers rip Tigers http://t.co/UajEUfImB4",NULL,NULL,1,1,0,NULL
498445361149530112,gmanews,"RT @Frontrowdocu: Si Bantay, hindi lang para sa bahay -- puwede rin siya maging doktor! Bukas 'yan sa #FrontRow. Abangan! http://t.co/1SGvA…",NULL,NULL,1,0,1,NULL
498445465394765825,gmanews,"Panels still ironing out issues in #Bangsamoro draft law | @Joseph_Morong http://t.co/RB8W1lkLHL",NULL,NULL,1,1,0,NULL
498446053771735040,GMANewsOnline,"VIDEO: Marriage proposal ni Dingdong Dantes kay Marian Rivera, tinutukan at nag trend pa http://t.co/AiSwgVlbYh",NULL,NULL,0,1,0,NULL
498446054396686337,GMANewsOnline,"VIDEO: Gabi ng Parangal ng Cinemalaya Festival, dadaluhan ng iba't ibang celebrity http://t.co/SGJ0Z4gpvn",NULL,NULL,0,1,0,NULL
498447453528395779,GMANewsOnline,"Winners of Cinemalaya Film Festival announced http://t.co/wimiXRUoDp",NULL,NULL,0,1,0,NULL
498447855304994816,GMANewsOnline,"VIDEO: Unang panalo ng UP sa UAAP Men's Basketball matapos ang 2 taon, ipinagdiwang http://t.co/BilIvEVot3",NULL,NULL,0,1,0,NULL
498447856466817024,GMANewsOnline,"VIDEO: Kobe Paras, maglalaro sa FIBA Asia Under 18 Championship http://t.co/RMAnTF96nG",NULL,NULL,0,1,0,NULL
498448657083940865,GMANewsOnline,"VIDEO: Aabot sa 70 pamilya sa Brgy. Santolan, Pasig, nasunugan http://t.co/BATnpEDW69",NULL,NULL,0,1,0,NULL
498448657729863681,GMANewsOnline,"VIDEO: Agricultural tourism park, binuksan sa Rosario, Batangas http://t.co/J8noYXIMbe",NULL,NULL,0,1,0,NULL
498448658354827265,GMANewsOnline,"VIDEO: Ika-4 na supermoon ngayong taon, masisilayan bukas ng madaling-araw http://t.co/2RAe86GwQL",NULL,NULL,0,1,0,NULL
498448659357253634,GMANewsOnline,"VIDEO: Mga lubak sa kahabaan ng EDSA, lumalala tuwing tag-ulan http://t.co/OljkWxny1f",NULL,NULL,0,1,0,NULL
498448718765776896,govph,"3,369 permanent homes completed for typhoon #PabloPH survivors in Davao Oriental: http://t.co/GZ263kLwbI http://t.co/jSN68UINsY",NULL,NULL,1,1,0,NULL
498449449224400896,gmanews,"PANOORIN: UP community, nag-bonfire para ipinagdiwang ang panalo ng UP Fighting Maroons | @Balitanghali11 http://t.co/Fva4ewMjYo",NULL,NULL,0,1,0,NULL
498449863026044929,MMDA,"Traffic Update: As of 8:44 PM, EDSA SB: Muñoz(M) Bansalangin-Malibay (L) Tramo (M) #mmda",NULL,NULL,1,0,0,NULL
498449978998534144,MMDA,"Traffic Update: As of 8:44 PM, EDSA NB: Harrison-Taft (MH) Tramo-Trinoma (L) North Avenue (M) Muñoz (M).#mmda",NULL,NULL,1,0,0,NULL
498450290870194176,MMDA,"Traffic Update: As of 8:46 PM, C5 SB: Ateneo-Xavierville (M) Libis-Eastwood (M) Ortigas (M) J.Vargas-Bagong Ilog (MH) #mmda",NULL,NULL,1,0,0,NULL
498450544105500672,MMDA,"Traffic Update: As of 8:47 PM, C5 NB: Market Market-Bagong Ilog (MH) Eastwood (M) Xavierville-Ateneo (M) #mmda",NULL,NULL,1,0,0,NULL
498452294053023745,GMANewsOnline,"MMDA now has a million followers on Twitter http://t.co/9VgvRu8hZP",NULL,NULL,0,1,0,NULL
498453020556804097,GMANewsOnline,"UAAP: Down to 9 men, DLSU coach wonders: 'I don't know how we'll practice' http://t.co/XfTDkKOEqO",NULL,NULL,0,1,0,NULL
498453983162552320,govph,"#walangpasok • @DepEd_PH announces the schedule of holidays for all schools for 2015: http://t.co/AYRhF5Mhd3 http://t.co/X5g5JD7lJj",NULL,NULL,1,1,0,NULL
498454782697152513,gmanews,"Jennylyn Mercado denies reconciliation with Dennis Trillo http://t.co/qRorKGkLS0",NULL,NULL,0,1,0,NULL
498456162451210241,MMDA,"Traffic Update: As of :10 PM, EDSA SB: Muñoz(M) Bansalangin-Malibay (L) Tramo (M) #mmda",NULL,NULL,1,0,0,NULL
498456255464083456,MMDA,"Traffic Update: As of 9:10 PM, EDSA NB: Harrison-Taft (MH) Tramo-Trinoma (L) North Avenue (M) Muñoz (M).#mmda",NULL,NULL,1,0,0,NULL
498456350238982144,govph,"Mahahalagang punto ng #SONA2014 ni Pangulong Aquino, kasama ang ilang dagdag na paliwanag: http://t.co/6JPd1Wyolv http://t.co/PJR1J7GYZS",NULL,NULL,1,1,0,NULL
498456481218318336,MMDA,"Traffic Update: As of 9:10 PM, C5 SB: Ateneo-Xavierville (M) Libis-Eastwood (M) Bagong Ilog (M) #mmda",NULL,NULL,1,0,0,NULL
498456682582654976,MMDA,"Traffic Update: As of 9:11 PM, C5 NB: Kalayaan-Bagong Ilog (M) Eastwood (M) Xavierville-Ateneo (M) #mmda",NULL,NULL,1,0,0,NULL
498458521118056448,gmanews,"Movie review: The thunder and fury (and not much else) of ‘Into The Storm’ http://t.co/yYHzlc4vxI",NULL,NULL,0,1,0,NULL
498459775492169729,govph,"#SONA2014, pinadali: Quotable quotes mula sa State of the Nation Address ni PNoy: http://t.co/jnNwPeroiz http://t.co/HpZt3JNPeL",NULL,NULL,1,1,0,NULL
498460190165843970,MMDA,"ADVISORY: Self accident at C5 Bagong Ilog NB involving car- (cleared as of 9:15 PM)",NULL,NULL,0,0,0,NULL
498460273355669504,MMDA,"ADVISORY: Self accident at C5 Bagong Ilog NB involving car- (cleared as of 9:15 PM) #mmda",NULL,NULL,1,0,0,NULL
498461372276281346,govph,"#SONA2014, pinadali: Kumusta ang imprastruktura natin ngayon? http://t.co/F4gNR1weBp http://t.co/HTTrDwjIEA",NULL,NULL,1,1,0,NULL
498462005397696514,GMANewsOnline,"Israeli troops kill Palestinian boy during West Bank clash – relative http://t.co/pNP6oIdddA",NULL,NULL,0,1,0,NULL
498463821879844864,govph,"#SONA2014, pinadali: Kumusta ang budget para sa imprastruktura? http://t.co/B0J2PkLPhP http://t.co/X4b3OnISas",NULL,NULL,1,1,0,NULL
498463844830703617,DZMMTeleRadyo,"Forest fire sa Mt. Isarog sa CamSur, tuluyan nang naapula http://t.co/2u0C07cUaK http://t.co/Ueoy0hYnPd",NULL,NULL,0,1,0,NULL
498464113186836480,DZMMTeleRadyo,"Ika-4 na impeachment complaint vs PNoy, isasampa ng grupo ng mga guro ngayong Lunes http://t.co/knmrlbeRaS http://t.co/XNRjN8fZ6V",NULL,NULL,0,1,0,NULL
498464318670000129,DZMMTeleRadyo,"UAAP 77: Archers, nakasungkit ng panalo kontra Tigers http://t.co/B8zNQ0S7De http://t.co/oNdsdbbN2y",NULL,NULL,0,1,0,NULL
498464680596094976,DZMMTeleRadyo,"PNoy, 'di nababahala sa pag-arangkada ng impeachment proceedings http://t.co/Sj3R9mb1Ol http://t.co/UT8tL0r1Oh",NULL,NULL,0,1,0,NULL
498465588499329024,gmanews,"New US strikes, aid drops as Obama vows to save stranded Iraqis http://t.co/pSGDMo6YyD",NULL,NULL,0,1,0,NULL
498465740446388224,MMDA,"Traffic Update: As of 9:48 PM, EDSA SB: Muñoz(M) Bansalangin-Malibay (L) Tramo (M) #mmda",NULL,NULL,1,0,0,NULL
498466042356580352,MMDA,"Traffic Update: As of 9:48 PM, EDSA NB: Harrison-Taft (MH) Tramo-Boni (L) Reliance (M) North Avenue (M) Muñoz (M).#mmda",NULL,NULL,1,0,0,NULL
498466145406423041,MMDA,"Traffic Update: As of 9:49 PM, C5 SB: Ateneo-Xavierville (M) Libis-Eastwood (M) Bagong Ilog (M) #mmda",NULL,NULL,1,0,0,NULL
498466311005941761,MMDA,"Traffic Update: As of 9:50 PM, C5 NB: Bagong Ilog (M) Eastwood (M) Xavierville-Ateneo (M) #mmda",NULL,NULL,1,0,0,NULL
498466338520965120,dost_pagasa,"Thunderstorm Watch   #NCR_PRSD
Issued at 9:50 PM   August 10,2014

Thunderstorm is more likely to develop over... http://t.co/z8cYSrU6Vm",NULL,NULL,1,1,0,NULL
498466358804627456,govph,"#SONA2014, pinadali: Kumusta ang mga bagong iskolar ng bayan mula sa TESDA? http://t.co/mcK6X0N1V2 http://t.co/zMdic1Dsn4",NULL,NULL,1,1,0,NULL
498466616066469889,dost_pagasa,"Thunderstorm Advisory No.4 #Mindanao_PRSD
Issued at 9:51 PM August 10, 2014

Thunderstorms affecting portions of... http://t.co/J28Ha8NB5f",NULL,NULL,1,1,0,NULL
498468841329283072,govph,"#SONA2014, pinadali: Bureau of Customs, ni-reset button na. http://t.co/RcpZGjAJQE http://t.co/3JcDrfU9I8",NULL,NULL,1,1,0,NULL
498470374200193024,GMANewsOnline,"The violence in Iraq offends God and humanity – Pope Francis http://t.co/ocsKXZaVgt",NULL,NULL,0,1,0,NULL
498470375076798465,GMANewsOnline,"Somalia donors must act now to avoid famine ‘catastrophe’ – UN http://t.co/5OpzKuT4Mr",NULL,NULL,0,1,0,NULL
498471810657038340,govph,"#SONA2014, pinadali: Paggugol na Matuwid ngayong 2015, aabot sa P2.606 trilyon. http://t.co/tbjrRK5kLH http://t.co/uXfKFb6Wa0",NULL,NULL,1,1,0,NULL
498474633234894849,gmanews,"Israeli film producer Menachem Golan dead at 85 http://t.co/PGhc5hoQRe",NULL,NULL,0,1,0,NULL
498475156990599168,govph,"Learn more about the proposed P2.606-trillion National Budget for 2015: http://t.co/D2eSSyY8St http://t.co/9G9g3gcist",NULL,NULL,0,1,0,NULL
498476418745901056,govph,"Like us on Facebook for announcements, and for more updates on gov't programs and projects: http://t.co/aJ2NDovsn5 http://t.co/vdsyz6dEF2",NULL,NULL,0,1,0,NULL
498477873812865024,GMANewsOnline,"V-League: Ateneo tops Cagayan to continue winning streak http://t.co/G1bN5l9mn2",NULL,NULL,0,1,0,NULL
498478114519797762,GMANewsOnline,"Magnitude-5.4 quake recorded off Davao Oriental http://t.co/eHB7b0RmFb",NULL,NULL,0,1,0,NULL
498480648718262273,gmanews,".@BarackObama vows to save Iraqis stranded on mountain http://t.co/CeD4sYX1n1",NULL,NULL,0,1,0,NULL
498481837950267392,GMANewsOnline,"VIDEO: Bersyon ng Bangsamoro basic law draft, 'di pa napagkakasunduan ng MILF at ng gobyerno http://t.co/kiwV1vx5Am",NULL,NULL,0,1,0,NULL
498481838596165632,GMANewsOnline,"VIDEO: Klase sa ilang barangay sa Obando, Bulacan, suspendido http://t.co/p46wSYlMwk",NULL,NULL,0,1,0,NULL
498486525231783936,GMANewsOnline,"US strikes Islamic State targets near Iraqi Kurdish capital Arbil http://t.co/UBtIWdE1CA",NULL,NULL,0,1,0,NULL
498486525835755520,GMANewsOnline,"Australian parents of Thai surrogate twin say they feared losing both babies http://t.co/mwwAkvWYVu",NULL,NULL,0,1,0,NULL
498486526435540995,GMANewsOnline,"At least 39 killed in Iranian plane crash http://t.co/yurLwZeWGM",NULL,NULL,0,1,0,NULL
498491676252729345,dost_pagasa,"Thunderstorm Advisory No.5 (FINAL) #Mindanao_PRSD
Issued at 11:30 PM August 10, 2014

Thunderstorm Advisories for... http://t.co/rjHiiGa1K3",NULL,NULL,1,1,0,NULL
498492504715448320,gmanews,"At Copenhagen Fashion Week, simple designs for austere times http://t.co/ERZgQD5dHD",NULL,NULL,0,1,0,NULL
498494462251651075,GMANewsOnline,"Ex-Apple specialist Sam Sung auctions off business card for charity http://t.co/JyWjq7f4UE",NULL,NULL,0,1,0,NULL
498494934450569216,GMANewsOnline,"NASCAR: Tony Stewart cancels race plans after fatal accident http://t.co/A1Z348XRUr",NULL,NULL,0,1,0,NULL
498499794277388288,gmanews,"GMA News is looking for Social Media News Producers. Apply now! Here are the details: http://t.co/JWKe6y3eHJ",NULL,NULL,0,1,0,NULL
498503102895370240,GMANewsOnline,"Cagraray Island bush fire reignites – Albay Gov. Salceda http://t.co/MWnzXlBKle",NULL,NULL,0,1,0,NULL
498503796863938561,gmanews,"ICYMI: Kiefer Ravena wreaks havoc with 38 points as Ateneo defeats UE in OT #UAAP77 http://t.co/u9A0Qaap5G",NULL,NULL,1,1,0,NULL
498504205993119745,GMANewsOnline,"Marvel's ‘Guardians’ beats ‘Turtles’ at US, Canada box office http://t.co/HQ7IbBDVj9",NULL,NULL,0,1,0,NULL
498511154029678592,gmanews,"ICYMI: Rizal province hospital quarantined over suspected meningo case http://t.co/aqaPpC6TZc http://t.co/vP487sYKPJ",NULL,NULL,0,1,0,NULL
498514632567291904,gmanews,"US says Southeast Asia concern over China at ‘all-time high’ http://t.co/93fSIXICz2",NULL,NULL,0,1,0,NULL
498520805660037120,GMANewsOnline,"UAAP: Kiefer Ravena accepts apology, asks fans to stop bashing 'dirty finger' girl http://t.co/Chsh10Olde",NULL,NULL,0,1,0,NULL
498520806448566272,GMANewsOnline,"Andray Blatche stars as Gilas Pilipinas wins tuneup vs Spanish pros, 89-58 http://t.co/UtbUrvFZnz",NULL,NULL,0,1,0,NULL
498521230123614208,gmanews,".@drayblatche stars as Gilas Pilipinas wins tuneup vs Spanish pros, 89-58 http://t.co/eZPhsPlHeM",NULL,NULL,0,1,0,NULL
498526481723559938,gmanews,"US call for South China Sea ‘freeze’ gets cool response from China http://t.co/F7cQaHeobz",NULL,NULL,0,1,0,NULL
498526857352863746,GMANewsOnline,"More oil firms announce redcution in gasoline prices http://t.co/Nhxdw51RmU",NULL,NULL,0,1,0,NULL
498529728056152065,gmanews,"Amazon publishes Hachette CEO’s email address in pricing spat http://t.co/RRx9QJOSJI",NULL,NULL,0,1,0,NULL
498535948338987008,GMANewsOnline,"Israel, Palestinians agree new Gaza truce http://t.co/sL3P07O0iA",NULL,NULL,0,1,0,NULL
498538334302396416,gmanews,"Pandas, superheroes help raise millions at Sydney’s City2Surf http://t.co/mSBbg3rxMC",NULL,NULL,0,1,0,NULL
498542996464218112,gmanews,"Na-#hulicam ang isang nanay sa Maynila habang sinasaktan ang kanyang anak. Mag-uulat si @hadjirieta sa @UnangHirit. http://t.co/thPbmLEm5c",NULL,NULL,1,0,0,NULL
498543286550687746,gmanews,"RT @YouScoop: YouScoopers, nakita n'yo ba ang super moon? Ipadala n'yo sa amin ang mga litratong kuha n'yo.",NULL,NULL,0,0,1,NULL
498545070597885952,gmanews,"WATCH: After Maroons win, UP community celebrates like it's 1986 http://t.co/Vv9mpZ6k6I",NULL,NULL,0,1,0,NULL
498547011956637696,GMANewsOnline,"Norway's Nico & Vinz storm to top of British music charts http://t.co/20SxdANGhf",NULL,NULL,0,1,0,NULL
498551391225262080,gmanews,"Islamic State killed 500 Yazidis, buried some victims alive – Iraq http://t.co/4NGg7Nyy6y",NULL,NULL,0,1,0,NULL
498673350172872705,DZMMTeleRadyo,"PHOTOS: Proseso ng bidding ng 500-K metric tons ng bigas laan sa 2014 4th Q, inumpisahan na ng NFA http://t.co/tSVM4jXLXR | @RPDexterGanibe",NULL,NULL,0,0,0,NULL
498674750546116610,DZMMTeleRadyo,"PHOTO: ACT Representative Antonio Tinio files 4th impeachment complaint vs Pres. Aquino. http://t.co/GPRGJAv1yP | via @jennyfreyes",NULL,NULL,0,0,0,NULL
500160180387336192,govph,"DOH in the MIMAROPA Region orders local governments to resolve unliquidated fund transfers: http://t.co/vwDJOjSb9f",NULL,NULL,0,1,0,NULL
500160245729992704,GMANewsOnline,"Dingdong, Marian announce wedding date, venue http://t.co/o6oA8HCdcR",NULL,NULL,0,1,0,NULL
500160515209850880,gmanews,"Century Properties prices P3-B bond float between 6% and 6.9758% http://t.co/Ybn3cZ7DFQ",NULL,NULL,0,1,0,NULL
500161048452669441,MMDA,"ADVISORY: As of 1:40 PM, Stalled Bus Commonwealth Tandang Sora Westside SB (Flat tire) 1 lane occupied #mmda",NULL,NULL,1,0,0,NULL
500161339684163585,GMANewsOnline,"PHL agriculture output grows 11% in value terms during first half of 2014 http://t.co/gfRbvecAaR",NULL,NULL,0,1,0,NULL
500162035414339585,MMDA,"Traffic Update: As of 2:07 PM C5 NB Market2 (M) Kalayaan-Lanuza (MH) Greenmeadows-Libis (M) Aurora-Miriam (MH) #mmda",NULL,NULL,1,0,0,NULL
500162313391841280,MMDA,"Traffic Update: As of 2:09 PM C5 SB Miriam-Xavierville (MH) P.Tuazon (M) Libis-Eastwood (M) J.Vargas-B.Ilog (MH) #mmda",NULL,NULL,1,0,0,NULL
500162880969261056,MMDA,"Traffic Update: As of 2:11 PM EDSA SB Muñoz (M) NIA RD-Whiteplains (MH) Malibay-Tramo (M) #mmda",NULL,NULL,1,0,0,NULL
500163764415922176,govph,"Today is the 114th birth anniversary of Alfredo C. Santos, National Scientist: http://t.co/8DJtkZ1w26 http://t.co/X85PYLKk2p",NULL,NULL,0,1,0,NULL
500163833244418048,DZMMTeleRadyo,"Kris, ABS-CBN execs, tatanggap ng tourism awards http://t.co/prME2lbLrQ",NULL,NULL,0,1,0,NULL
