id,sender,message,date,geolat,geolon
525393054f45b8213698d476,KevinCab11,Watching the Suklay Diva's viral videos on Facebook and I must say  she's beyond good.,10/8/2013 1:07,14.56535,121.00598
525393064f45b8213698d477,fluffyypuppyy,I'm back! (@ GXS Philippines) http://t.co/ZnWdvFbdHV,10/8/2013 1:07,14.56087725,121.0166523
525393084f45b8213698d478,QweRyan,Sometimes I wish you were in my place just to know how I feel.,10/8/2013 1:07,14.6138781,120.9867333
5253930a4f45b8213698d479,cuisineace,Grown man's milk. Thanks @supplementhub! #Protein #Supplement #Gym #Fitness #GetRipped #GetFit… http://t.co/3kPDMYfqml,10/8/2013 1:07,14.6041108,121.0765194
5253930a4f45b8213698d47a,sammangubat,Work #recording #jessemccartney #neyo,10/8/2013 1:07,14.57731249,120.9811723
5253930f4f45b8213698d47b,Katkatbabe,Work. #DivisionOffice :(,10/8/2013 1:07,14.6979362,121.1070836
525393104f45b8213698d47c,HabeyWeStand,@Chaacruz Oyyyy happy birthday cha! Hahaha gago tanda mo na =)))) ?????,10/8/2013 1:07,14.62763211,121.0314285
525393114f45b8213698d47d,asdfghloljk,@gabrielleonfire love you too  bisprin ? HAHAHA. Lul.,10/8/2013 1:07,14.61408781,120.9721107
525393114f45b8213698d47e,hijenelyn,Here at katips :) with @CIARbells @iheartshika @jnkx,10/8/2013 1:07,14.6401832,121.0737202
525393164f45b8213698d47f,chrisbreezzzzy,Am I the only one who calculates how much sleep I can get before I go to bed?,10/8/2013 1:07,14.5456956,121.0570052
525393184f45b8213698d480,den_damsel,@aikha nakaleave ka ngaun bruha?! ?,10/8/2013 1:07,14.554265,121.021086
5253931d4f45b8213698d481,crazy_janz,I'm at Dairy Queen (Quezon City  Metro Manila) http://t.co/ml1RATdvyK,10/8/2013 1:07,14.60906551,121.0804872
5253931e4f45b8213698d482,alxndrancledc,?,10/8/2013 1:07,14.59839123,121.0043502
525393224f45b8213698d483,iLubkYah,@Coke_HappyPrez  hehehe ganon talaga ka-happiness :) Mas natutuwa nga po ako sanyow ii.. Promise :),10/8/2013 1:07,14.6282782,120.975005
525393224f45b8213698d484,sherriebonagua,Dorm atm,10/8/2013 1:07,14.6036575,120.9877204
525393224f45b8213698d485,angelafeya,Day 7. <3 #somethingiwant #OctoberPhotoChallenge #to #travel #again #soon #igdaily #instadaily… http://t.co/U0prFnQkjd,10/8/2013 1:07,14.5091917,121.0072034
525393234f45b8213698d486,jovyalberto,@DJisDeej  welcome to tweeter bords!  :-D,10/8/2013 1:07,14.734067,121.0565157
525393264f45b8213698d487,Annesherina17,Bakit ikaw ba si shomba para tamaan ka? :)),10/8/2013 1:07,14.6281055,120.9805002
5253932c4f45b8213698d488,mmarionne,@melxjean @iamMissEchano BOOM! HAHAHA,10/8/2013 1:07,14.62974,121.05725
5253932e4f45b8213698d489,JewelDG21,@jvshr Yo shit. How are you? #LikeAmerikano luul,10/8/2013 1:07,14.5989772,121.0129817
525393314f45b8213698d48a,asdfghloljk,I'm always angry. ? Aaaahhh!! What is happening to me?! fck.,10/8/2013 1:08,14.61405586,120.9721256
525393374f45b8213698d48b,YbestBermudez,Fuck you menn,10/8/2013 1:08,14.5991809,120.989367
5253933d4f45b8213698d48c,1clariss1,Injured ..,10/8/2013 1:08,14.62909019,120.9731463
5253933d4f45b8213698d48d,HabeyWeStand,@Mariepaaaaavs hahaha lintek ka eh malay ko ba =))) sino ba yan? Kwento ka naman :),10/8/2013 1:08,14.62764364,121.0314131
5253933d4f45b8213698d48e,jaysantos,Lunch time with Butch and Maricar! (@ Su Zhou) http://t.co/ifdLeZFjM9,10/8/2013 1:08,14.55333276,121.0512332
525393414f45b8213698d48f,micaeluhhhh,Reviewing for Finance ? (@ FEU-LIBRARY w/ 2 others) http://t.co/ByXOyFxDgi,10/8/2013 1:08,14.60388993,120.9858537
525393424f45b8213698d490,_piavengco,hahaha ang cute naman,10/8/2013 1:08,14.57199602,120.9922691
525393464f45b8213698d491,supershiina,I'm at Casa Verde (Quezon City  Metro Manila) w/ 2 others http://t.co/tPTTssIyGL,10/8/2013 1:08,14.64979364,121.0748508
525393494f45b8213698d492,mitchgcabangis,Mission Accomplished ? roldanefaye razelbee @clariecruzzz @alyssacrz beareimari @ Army Navy Burger +… http://t.co/aMcOcrqaWd,10/8/2013 1:08,14.62013176,121.072855
5253934a4f45b8213698d493,followbeno,There's a semi truck race in Manila this weekend. Too bad I'm leaving Thursday it looks awesome #waybetterthannascar,10/8/2013 1:08,14.55217803,121.0209951
5253934c4f45b8213698d494,_monsanvictores,Yay!! Pizza time!? (@ Project Pie) http://t.co/hlQ7nc2qLF,10/8/2013 1:08,14.58766317,121.0453939
5253934e4f45b8213698d495,juwliyen,U-week!! Haha:))),10/8/2013 1:08,14.5639419,121.0724308
5253934e4f45b8213698d496,cmllejsslyn,@iamjaseve sana wag na.. :( room 542 be ha sama mo kya si panowps,10/8/2013 1:08,14.58945425,121.0696614
5253934f4f45b8213698d497,iampamsy,I'm at Duty Free Philippines (Parañaque City  Metro Manila) w/ 5 others http://t.co/hwKUXFbF4P,10/8/2013 1:08,14.50141654,120.9994912
525393504f45b8213698d498,AkiCBarcelo,Vanity atm. ? #potd @ Far Eastern University http://t.co/yqmWk45VZc,10/8/2013 1:08,14.60372588,120.9870672
525393524f45b8213698d499,Iampsyyy,Gusto ko mag beach!! Lezzgow @flyincockroach,10/8/2013 1:08,14.5691368,120.988583
525393524f45b8213698d49a,wwwils,@Ultrakevvv graduating kna e. Kaya yun! Hahaha. Dali na! May problema ko e. Haha,10/8/2013 1:08,14.65731604,120.993265
525393524f45b8213698d49b,iamleobartolome,Si sir #AngHard #RealTalk,10/8/2013 1:08,14.59317163,120.9774157
525393534f45b8213698d49c,PogingArjay,room503 Last meeting in English Plus. Aaaaaaw :(:) #dlsau #firstsem @ De La Salle Araneta university http://t.co/g7p8QQz1RI,10/8/2013 1:08,14.6706516,120.9990483
525393534f45b8213698d49d,ericlicop,@suncelldeals may opera yung cp ko. Pwede ba yan sa BlackBerry?,10/8/2013 1:08,14.6426414,120.9658378
525393534f45b8213698d49e,samganzon,??? http://t.co/pVjRCeDO2k,10/8/2013 1:08,14.71005462,121.0040421
525393544f45b8213698d49f,kaAYAaya,It's a happy Tuesday. Aja!! (@ IHG Worldwide Sales Centre) http://t.co/YTappUjCiG,10/8/2013 1:08,14.56055342,121.0163835
525393564f45b8213698d4a0,googlygooeys,...and the LG Popo printing frenzy has begun! ?? So fun!? @LGPhilippines #lgpocketphotoph… http://t.co/kahxH8QF61,10/8/2013 1:08,14.56520188,121.0355118
525393564f45b8213698d4a1,Lamokk,I'm at Agave Mexican Cantina - @agavecantina (Quezon City  Metro Manila) http://t.co/JBI0N4qymp,10/8/2013 1:08,14.60942045,121.0806119
525393584f45b8213698d4a2,JeffreyArcillas,@NokiaPilipinas  Biggie is inlove with you mare #ReplaceMovieTitleWithBiggie #Lumia625 http://t.co/HyFbVmExSb,10/8/2013 1:08,14.63482,121.093655
525393594f45b8213698d4a3,johnalby09,@iamstevensilva Hi po Kuya Steven! Musta po? ???,10/8/2013 1:08,14.58989056,121.0281243
5253935c4f45b8213698d4a4,lizvsy,I'm at D'Cream (Valenzuela City  Metro Manila) http://t.co/Boftxap2oN,10/8/2013 1:08,14.67734944,120.9804089
5253935e4f45b8213698d4a5,leanikkisanchez,I'm at SM City Sta. Mesa (Quezon City  Metro Manila) w/ 5 others http://t.co/6DJpHpOI0g,10/8/2013 1:08,14.6041827,121.0188031
5253935f4f45b8213698d4a6,razelbee,I'm at Army Navy Burger + Burrito w/ @mitchgcabangis http://t.co/AvPULAtyTA,10/8/2013 1:08,14.62013176,121.072855
525393634f45b8213698d4a7,VannanaBaaby,Sleepy headdd,10/8/2013 1:08,14.5645828,121.0485072
525393634f45b8213698d4a8,KiMinaTuR,@TEEyus naks! :)) gwapo ko dyan no? hanngang ngaun gwapo parin :))),10/8/2013 1:08,14.59963,120.99196
525393674f45b8213698d4a9,sherriebonagua,@jonnalynD ano na sa 12?,10/8/2013 1:08,14.6036579,120.9877204
525393674f45b8213698d4aa,twhistars,I NEED A MIRACLE!!!!! ?????,10/8/2013 1:08,14.55553201,121.0194686
5253936d4f45b8213698d4ab,PnlrAbii,Ano magandang gawin? -_-,10/8/2013 1:09,14.63746004,121.0948818
525393734f45b8213698d4ac,diannekimm,@_miguelguevarra super cute nilaaa :( Huhuhu. Set na sainyo after 1 month para malaro ko sila =)),10/8/2013 1:09,14.5972447,120.9938659
525393734f45b8213698d4ad,itsbjMORENO,We need to pray not because we need something.. but because we have a lot to thank GOD for. #FeelingWeak,10/8/2013 1:09,14.60181376,121.0501866
525393784f45b8213698d4ae,NariaAbbey,"Been awake for past an hour but I just laid on my bed. Mama opened the door..  Mama: ""May KFC ka… http://t.co/BrRJva65TO",10/8/2013 1:09,14.67918572,121.1214515
5253937a4f45b8213698d4af,_piavengco,“@eyjeyblngt: Kulang ang isang araw na pahinga.....” !!!!!,10/8/2013 1:09,14.57201093,120.9922601
5253937a4f45b8213698d4b0,alyyymaine,Hugs to all Go Radio fans.,10/8/2013 1:09,14.5765025,121.0380888
5253937d4f45b8213698d4b1,unicahijamaria,Waiting for the doctor... ?,10/8/2013 1:09,14.53430035,121.0210846
525393844f45b8213698d4b2,jovyalberto,@SjDiala http://t.co/ldhGgtB4Mo,10/8/2013 1:09,14.734067,121.0565157
525393844f45b8213698d4b3,jchoiy,You can feel the light start to tremble  washing what you know out to sea // If I Lose Myself http://t.co/dcTSjebyja,10/8/2013 1:09,14.555596,121.018032
525393844f45b8213698d4b4,Katkatbabe,LAPTOP..,10/8/2013 1:09,14.6979362,121.1070836
525393854f45b8213698d4b5,AlexAllITimeLow,"research throughout the chem exam was ""??????????""",10/8/2013 1:09,14.66984131,121.080084
525393864f45b8213698d4b6,Iampsyyy,@ejkuuun hanggang wed nalang kame then sembreak na,10/8/2013 1:09,14.5691368,120.988583
525393874f45b8213698d4b7,ayanCchiong,sana talaga pag ka uwi ko!!!!!!! SANAAAAA,10/8/2013 1:09,14.56134201,120.994136
525393894f45b8213698d4b8,PauloLandayan,@Annesherina17 Hahahaha! May nakita kong buhok ng someone dito sa nywiner.. Bagay yung Chicken Hair. Hahaha! #SheDPranny lol,10/8/2013 1:09,14.67738299,120.9787426
525393894f45b8213698d4b9,iLubkYah,Home fr. 7/11 With @MichyGone  and jhenny kim :)),10/8/2013 1:09,14.628289,120.9749925
5253938b4f45b8213698d4ba,samganzon,@_ainstein: wow screw you motherfuckers,10/8/2013 1:09,14.71005196,121.0040374
5253938d4f45b8213698d4bb,ArCeeeSantos,Proposed Executive Village #FinalPlate #Design7 #Architecture http://t.co/sZJBsuTD1K,10/8/2013 1:09,14.6031355,120.9871321
5253938f4f45b8213698d4bc,johnalby09,@IferVan di ka na nagpaparamdam brad ha! Tampo na ko nyan! Hahahahaha! JK ??,10/8/2013 1:09,14.58977175,121.028167
5253938f4f45b8213698d4bd,danceynah,I'm at TV5 Entertainment Office Broadway http://t.co/LjnXCIxMjd,10/8/2013 1:09,14.61153108,121.0329025
525393904f45b8213698d4be,jepoi0714,@arvheenism haha .. Hindi ! Kabilang na din kasi sa MALOU Group of Companies .. LOL,10/8/2013 1:09,14.56486,121.01195
525393914f45b8213698d4bf,AlexAllITimeLow,????????,10/8/2013 1:09,14.66996465,121.0799678
525393934f45b8213698d4c0,leonapanutat,L'Indochine's embroidered scarf as seen in Cosmopolitan Magazine's @cosmo_ph October Fashion… http://t.co/cVHRSqlVMG,10/8/2013 1:09,14.54098892,120.9841919
525393974f45b8213698d4c1,krizziannejoyce,Endo ?,10/8/2013 1:09,14.58168439,120.9862545
5253939a4f45b8213698d4c2,jEpOygAdiA,I'm at @GloriettaTweets (Makati City  Metro Manila) w/ 4 others http://t.co/UbTxYjibxQ,10/8/2013 1:09,14.55078059,121.0251117
5253939d4f45b8213698d4c3,JeffreyArcillas,@NokiaPilipinas Despicable Biggie #ReplaceMovieTitleWithBiggie #Lumia625 http://t.co/HyFbVmExSb,10/8/2013 1:09,14.63379,121.08885
5253939d4f45b8213698d4c4,nilam_rs,At LA SALLE COLLEGE STADIUM [pic] — https://t.co/cLhYqjeWZu,10/8/2013 1:09,14.59118,121.05934
525393a54f45b8213698d4c5,PnlrAbii,#SingleBecause kasi si crush mahal pa si ex. HAHAHA!,10/8/2013 1:09,14.63733574,121.0947782
525393a84f45b8213698d4c6,winnierose2015,Im a sweet person with a kind heart...,10/8/2013 1:10,14.5858763,121.0588754
525393aa4f45b8213698d4c7,SatchieSantos,Kylie looks gorgeous!gusto ko tuloy ng black hair haha.#KUWTK,10/8/2013 1:10,14.53438507,121.0691646
525393aa4f45b8213698d4c8,HabeyWeStand,@Chaacruz you're welcome haha onga eh painom na yannnn haha joke :))),10/8/2013 1:10,14.62758894,121.0314447
525393ac4f45b8213698d4c9,bhogzracelis,#HappyBirthdayNanayRosarioFromVicerylle... #ThatsMyTomboy later na.. #ItsShowtime,10/8/2013 1:10,14.6268291,121.070116
525393ae4f45b8213698d4ca,JMAdejesus,To take out the stress...have a cheesestick dynamites and thigh part soy garlic chicken! (@ Chicken Charlie) http://t.co/B1pm5gXJln,10/8/2013 1:10,14.57349079,120.9841383
525393b14f45b8213698d4cb,paaaaoooo,Work of Art. HAHAHA! @ San Beda College http://t.co/qOfLbDMrE6,10/8/2013 1:10,14.59985328,120.9922063
525393b14f45b8213698d4cc,iZnerMiguel,@LivaraCFA inah  abangan mo yung cover ko niyan.. xD,10/8/2013 1:10,14.5983652,121.0053297
525393b14f45b8213698d4cd,gigaygoch,I'm at Alex III (San Juan  Metro Manila) http://t.co/dEQSVq59Yg,10/8/2013 1:10,14.59742489,121.0384793
525393b24f45b8213698d4ce,MARGEmallows_,thesis -.-,10/8/2013 1:10,14.5933186,120.9768853
525393b24f45b8213698d4cf,aBoyNamedXander,@Leomer hahhahaha,10/8/2013 1:10,14.54970684,121.0550891
525393b64f45b8213698d4d0,Hotnesserna,???????????? (@ P. Oliveros St.) http://t.co/4fNve0BDC1,10/8/2013 1:10,14.57066479,121.0398343
525393b84f45b8213698d4d1,JaJamoju,@mixsteph: @JaJamoju hahah busog ako beb  busog na busog !!aruuu  kaya nman pla nsobrahan ka beb eh  hinay lang kasi :)),10/8/2013 1:10,14.69537415,121.0190608
525393b84f45b8213698d4d2,ejkenneth,Jwu pero inaantok pa ako @.@,10/8/2013 1:10,14.60932134,121.0021005
525393ba4f45b8213698d4d3,jaredthgreatest,@igrtnl aok  saken bumili ako 1 year explorations nagmumuta naman ako. KLK!,10/8/2013 1:10,14.65559298,120.9688517
525393c44f45b8213698d4d4,HabeyWeStand,@Mariepaaaaavs sungit amp -.- pero aino ba yun?,10/8/2013 1:10,14.62758894,121.0314447
525393c64f45b8213698d4d5,sidney_352,I'm at Globe Business Center (Quezon City  Metro Manila) http://t.co/jKFaE1YhL2,10/8/2013 1:10,14.65289158,121.0338152
525393c94f45b8213698d4d6,TeresaGadz,#HandsomeGuy @Markkistroem #Bagaberde #FanGirl :-) http://t.co/hzqyaaMEAy,10/8/2013 1:10,14.5620872,121.0221627
525393cd4f45b8213698d4d7,JeffreyArcillas,@NokiaPilipinas  Iron Biggie 2 #ReplaceMovieTitleWithBiggie #Lumia625 http://t.co/HyFbVmExSb,10/8/2013 1:10,14.63379,121.08885
525393d04f45b8213698d4d8,Annesherina17,@PauloLandayan Hahahahaha Clingy mo last night honey ang dami mo missed call. Miss me agad 24 hours na tyo mg kasama diba. Hay nko..,10/8/2013 1:10,14.6281055,120.9805002
525393d14f45b8213698d4d9,lemmor_mrb,“@MensHumor: Am I the only one who calculates how much sleep I can get before I go to bed?” I do aswell,10/8/2013 1:10,14.57568781,121.0852666
525393d24f45b8213698d4da,iZnerMiguel,@risforrosy don't tell me  nagbabad ka nanaman sa aircon?,10/8/2013 1:10,14.5983652,121.0053297
525393d44f45b8213698d4db,samganzon,b i a s,10/8/2013 1:10,14.71005196,121.0040374
525393d54f45b8213698d4dc,SheenaMayyy,@feferanil @YiyiMondragon That's my tomboy! Hahahaha sali ka Fefe!!!! :))))),10/8/2013 1:10,14.5871102,121.0614147
525393d94f45b8213698d4dd,HammieG,Ft my favourite wardrobe pieces that  really cannot live without. @ School of Design and Arts http://t.co/Z8e4W5NJv9,10/8/2013 1:10,14.56310171,120.9974796
525393e04f45b8213698d4de,ericlicop,@rdasia Copper,10/8/2013 1:10,14.64212535,120.9666886
525393e14f45b8213698d4df,Iampsyyy,Miss ko na bahay namin sa laguna makapunta nga may sasama ako :') :)),10/8/2013 1:10,14.5691675,120.9886019
525393e14f45b8213698d4e0,Jelizaadelacruz,Last subject. Push #Quiz,10/8/2013 1:10,14.5771974,121.0497898
525393e64f45b8213698d4e1,Geruuhldine,Offta is cool,10/8/2013 1:11,14.6908032,120.9809915
525393e94f45b8213698d4e2,josiahgo,#Marketing Tip 3623: Sales dominance in a market does not automatically mean profit dominance. #sales #profit #kra #strategy,10/8/2013 1:11,14.63598508,121.0356207
525393e94f45b8213698d4e3,LoveLoveLoveVin,I'm at Sitel Philippines (OJV) (Pasig City  Metro Manila) http://t.co/3AkxwrQ5Sf,10/8/2013 1:11,14.5845387,121.066761
525393e94f45b8213698d4e4,johndrewyap,@isntitalronic ahh  yes. Ron  may number ka ng onboarding team?,10/8/2013 1:11,14.57849636,121.0487605
525393ed4f45b8213698d4e5,jerichoacostaa,StuDYING 'daw' (@ Zentea) http://t.co/JIxVOsffdC,10/8/2013 1:11,14.6711718,121.0397615
525393f04f45b8213698d4e6,sherriebonagua,Np: 23,10/8/2013 1:11,14.6036579,120.9877204
525393f14f45b8213698d4e7,Anjothe3rd,Breaking bad marathon,10/8/2013 1:11,14.5556996,121.0185866
525393f64f45b8213698d4e8,PauloLandayan,@Annesherina17 Hah? Ano??,10/8/2013 1:11,14.67739177,120.9787516
525393f84f45b8213698d4e9,draztiknoize,Miso paste is love @iyasilos @chadomingo @strategichope @ Nanbantei of Tokyo http://t.co/B2eiE8ekmQ,10/8/2013 1:11,14.55144521,121.049037
525393f84f45b8213698d4ea,AngelesKatrina,I'm at Toyota Pasig http://t.co/e8BG0F1jZY,10/8/2013 1:11,14.5797706,121.0753265
525393f84f45b8213698d4eb,titaylu,Para akong nag-weights sa bigat ng braso ko. ?? #ihateinjections,10/8/2013 1:11,14.58511103,121.1152686
525393f94f45b8213698d4ec,supremocresha,@Pres O' Tea,10/8/2013 1:11,14.5990414,120.99433
525393fe4f45b8213698d4ed,iamtheena,@glenda_marie kakadating ko lang 360. Call you after 15mins.,10/8/2013 1:11,14.6354122,121.0312763
525394054f45b8213698d4ee,rain122384,"Movie of the Year... Abangan sila sa December 2013 ""My Little Bossings"" With The Queen of All Media… http://t.co/OF0MyxLEFD",10/8/2013 1:11,14.63845456,121.038841
525394074f45b8213698d4ef,arjanebueno,Haw can I not love you when you know almost everything I love?!? :)) #HawMilkCandy #Sweetness #SugarRush #HappyTummy http://t.co/OjZiTeucFw,10/8/2013 1:11,14.54255937,121.0566042
525394074f45b8213698d4f0,princeromel_,Selfie with @adeogunolaide10 . #HistoClass #selfie @ San Beda College Grandstand http://t.co/zHdv1Jmei2,10/8/2013 1:11,14.59968564,120.993113
5253940a4f45b8213698d4f1,Ngiaawww,I'm at Pancake House (Quezon City  Metro Manila) http://t.co/JFKeIn19Le,10/8/2013 1:11,14.59091385,121.0599482
5253940a4f45b8213698d4f2,GraceRedecio,@GenesisBassig nasa tren nko :) nasan ka?,10/8/2013 1:11,14.5680903,121.0030735
5253940c4f45b8213698d4f3,Kaziiir,Puro payment. Haaaaay!,10/8/2013 1:11,14.60236015,121.003936
525394114f45b8213698d4f4,_piavengco,0.049305556,10/8/2013 1:11,14.57200847,120.9922741
525394174f45b8213698d4f5,Joshiiee06,Home...,10/8/2013 1:11,14.60960948,120.9766982
525394184f45b8213698d4f6,theb0n,I'm at De La Salle University - @dlsumanila (Manila  Metro Manila) w/ 6 others http://t.co/m23NGXes31,10/8/2013 1:11,14.56462298,120.993247
525394224f45b8213698d4f7,avastellar,I'm at Casa Armas Tapas Bar y Restaurante (Makati City  Metro Manila) http://t.co/yAVc4Ba4My,10/8/2013 1:12,14.55170483,121.0203481
525394224f45b8213698d4f8,CharleneCaasi,@zaiwahmwcdw Onga eeh. :( Aminado. Hahahahaha!,10/8/2013 1:12,14.6023,121.00193
525394254f45b8213698d4f9,_piavengco,“@danicaona: Lost all motivation to continue my schoolworks lol” ??,10/8/2013 1:12,14.57201116,120.9922753
525394284f45b8213698d4fa,mynameisjhelay,@yowitsmae oks lang naman.. doing good! Ikaw? :),10/8/2013 1:12,14.6083494,121.0112502
525394284f45b8213698d4fb,Blessssssy,This is life! -__-,10/8/2013 1:12,14.68878,121.04403
525394284f45b8213698d4fc,Joshiiee06,2 slices of pizza and 1 slice of cake..,10/8/2013 1:12,14.6095652,120.9766742
525394294f45b8213698d4fd,ranmdg,@BARBIEturateee okay lang chong. Katulong dine sa bahay. 'kaw ba? Musta training? :3,10/8/2013 1:12,14.57495074,120.9849356
525394294f45b8213698d4fe,DaSmallOne,Nakakagago lang e no. Wala na talagang matino ngayon sobrang rare nalang -_-,10/8/2013 1:12,14.643851,121.0572802
525394294f45b8213698d4ff,Shawarmaine,@DIORdano_ yup. Ikaw yung tropa ni mico diba?hahaha,10/8/2013 1:12,14.6102593,121.088079
