"TweetID";"User";"Tweet";"Latitude";"Longitude";"IsHashtag";"IsURL";"IsRetweet";"Language";"Category"
28;"jpatrickbulaon";"RT @gmanews: MARILAO, BULACAN â€” Abot leeg na ang baha sa ilang lugar. Ilang residente ang inilikas. #MarioPH update ni John Consulta.";"NULL";"NULL";1;0;1;"tl";"CA"
29;"franzadrian_";"RT @gmanews: MARILAO, BULACAN â€” Abot leeg na ang baha sa ilang lugar. Ilang residente ang inilikas. #MarioPH update ni John Consulta.";"NULL";"NULL";1;0;1;"tl";"CA"
30;"NinzRosales";"RT @gmanews: MARILAO, BULACAN â€” Abot leeg na ang baha sa ilang lugar. Ilang residente ang inilikas. #MarioPH update ni John Consulta.";"NULL";"NULL";1;0;1;"tl";"CA"
31;"erwinmappatao88";"RT @LaoMamba: OPEN ANG PSBA-QC PARA MASILUNGAN NGAYON. Just contact 09272214969 for more info #FloodPH #RescuePH #MarioPH";"NULL";"NULL";1;0;1;"tl";"D"
32;"erwinmappatao88";"â€œ@LaoMamba: OPEN ANG PSBA-QC PARA MASILUNGAN NGAYON. Just contact 09272214969 for more info #FloodPH #RescuePH #MarioPHâ€";14.615083;121.000738;1;0;0;"tl";"D"
33;"akbayanyouth";"RT: .@LaoMamba OPEN ANG PSBA-QC PARA MASILUNGAN NGAYON. Just contact 09272214969 for more info #FloodPH #RescuePH #MarioPH";"NULL";"NULL";1;0;0;"tl";"D"
34;"risahontiveros";"RT @akbayanyouth: RT: .@LaoMamba OPEN ANG PSBA-QC PARA MASILUNGAN NGAYON. Just contact 09272214969 for more info #FloodPH #RescuePH #MarioPH";"NULL";"NULL";1;0;1;"tl";"D"
35;"leahnavarro";"RT @akbayanyouth: RT: .@LaoMamba OPEN ANG PSBA-QC PARA MASILUNGAN NGAYON. Just contact 09272214969 for more info #FloodPH #RescuePH #MarioPH";"NULL";"NULL";1;0;1;"tl";"D"
36;"pinoymommy";"RT @akbayanyouth: RT: .@LaoMamba OPEN ANG PSBA-QC PARA MASILUNGAN NGAYON. Just contact 09272214969 for more info #FloodPH #RescuePH #MarioPH";"NULL";"NULL";1;0;1;"tl";"D"
37;"pol_abreu";"RT @akbayanyouth: RT: .@LaoMamba OPEN ANG PSBA-QC PARA MASILUNGAN NGAYON. Just contact 09272214969 for more info #FloodPH #RescuePH #MarioPH";"NULL";"NULL";1;0;1;"tl";"D"
38;"kentdelasalas";"RT @akbayanyouth: RT: .@LaoMamba OPEN ANG PSBA-QC PARA MASILUNGAN NGAYON. Just contact 09272214969 for more info #FloodPH #RescuePH #MarioPH";"NULL";"NULL";1;0;1;"tl";"D"
39;"MsMichellPineda";"RT @akbayanyouth: RT: .@LaoMamba OPEN ANG PSBA-QC PARA MASILUNGAN NGAYON. Just contact 09272214969 for more info #FloodPH #RescuePH #MarioPH";"NULL";"NULL";1;0;1;"tl";"D"
40;"itsmitsu";"RT @YouScoop: Nagpabuhat ang ilang residente para hindi mabasa ng baha sa Ortigas Extension. Kuha ni YouScooper Carlo #MarioPH http://t.co/â€¦";"NULL";"NULL";1;0;1;"tl";"D"
41;"lonecrescent";"RT @YouScoop: Nagpabuhat ang ilang residente para hindi mabasa ng baha sa Ortigas Extension. Kuha ni YouScooper Carlo #MarioPH http://t.co/â€¦";"NULL";"NULL";1;0;1;"tl";"D"
42;"EspiriTruth";"RT @DZMMTeleRadyo: PHOTO: Ilang pasahero ng LRT V.Mapa, stranded dahil sa baha sa Sta Mesa #MarioPH http://t.co/0brMfq2PDA | via... http://â€¦";"NULL";"NULL";1;1;1;"tl";"CH"
43;"iamkish5";"lalong lumalakas ang ulan, keep safe everyone! mag evacuate na kung sobrang taas na baha. #MarioPH";"NULL";"NULL";1;0;0;"tl";"CA"
44;"VeteranKnows";"RT @LaoMamba: OPEN ANG PSBA-QC PARA MASILUNGAN NGAYON. Just contact 09272214969 for more info #FloodPH #RescuePH #MarioPH";"NULL";"NULL";1;0;1;"tl";"D"
45;"JmRiveraaaaa";"RT @LaoMamba: OPEN ANG PSBA-QC PARA MASILUNGAN NGAYON. Just contact 09272214969 for more info #FloodPH #RescuePH #MarioPH";"NULL";"NULL";1;0;1;"tl";"D"
46;"micomanaman";"Hi world, salamat daw sa lahat ng baha niyo. Kakarating lang nila sa amin. #floodph #obandoblues";"NULL";"NULL";1;0;0;"tl";"O"
47;"Triciaserrafine";"baha baha parin ba?!!! #FloodPH";"NULL";"NULL";1;0;0;"tl";"O"
48;"kckimmy14";"RT @TheCEG16: Baha STOP! #FloodPH";"NULL";"NULL";1;0;1;"tl";"O"
49;"TyphoonWatchPH";"garapata_:High and Dry pa rin #resquePH #safeNow #reliefPh #floodPh #walangPasok #traffi... http://t.co/b7JnBbZ9z7 http://t.co/B7tLlvgdNW";"NULL";"NULL";1;1;0;"tl";"O"
50;"TyphoonWatchPH";"garapata_:High and Dry pa rin #resquePH #safeNow #reliefPh #floodPh #walangPasok #traffi... http://t.co/b7JnBbZ9z7 http://t.co/B7tLlvgdNW";"NULL";"NULL";1;1;0;"tl";"O"
51;"TyphoonWatchPH";"garapata_:High and Dry pa rin #resquePH #safeNow #reliefPh #floodPh #walangPasok #traffi... http://t.co/b7JnBbZ9z7 http://t.co/B7tLlvgdNW";"NULL";"NULL";1;1;0;"tl";"O"
52;"TyphoonWatchPH";"garapata_:High and Dry pa rin #resquePH #safeNow #reliefPh #floodPh #walangPasok #traffi... http://t.co/b7JnBbZ9z7 http://t.co/B7tLlvgdNW";"NULL";"NULL";1;1;0;"tl";"O"
53;"TyphoonWatchPH";"garapata_:High and Dry pa rin #resquePH #safeNow #reliefPh #floodPh #walangPasok #traffi... http://t.co/b7JnBbZ9z7 http://t.co/B7tLlvgdNW";"NULL";"NULL";1;1;0;"tl";"O"
54;"shengcledera";"Kanino ba pwedeng idonate tong eyebags ko? #RescuePH";"NULL";"NULL";1;0;0;"tl";"O"
55;"TyphoonWatchPH";"jo_adrianna_gab: #MARIO #floodph tuwing september na lang may ganitong eksena. http://t.co/nQvlaiFW2V September... http://t.co/17gDTHc3oj";"NULL";"NULL";1;1;0;"tl";"O"
56;"TyphoonWatchPH";"marizdecastrorn: First timeeeeee. Kaso di pa din nakapasok. #LubogangEdsa #BagyongMario #FloodPH ... http://t.co/dxtCXyB7mt";"NULL";"NULL";1;0;0;"tl";"O"
57;"JrLandCo";"#nopower sa amin lng #royalplazatwintowercondominium";"NULL";"NULL";1;0;0;"tl";"O"
58;"princessbendita";"RT @ruffaguchenez: Hi @RescuePH i need help kasi nabaha kami at wala kong bra #RescuePH #marioph #DahilMayBagyoNgayon #TheRealEnding http:/â€¦";"NULL";"NULL";1;0;1;"tl";"O"
59;"imalekzandra";"RT @ruffaguchenez: Hi @RescuePH i need help kasi nabaha kami at wala kong bra #RescuePH #marioph #DahilMayBagyoNgayon #TheRealEnding http:/â€¦";"NULL";"NULL";1;0;1;"tl";"O"
60;"BasangTalaheb";"RT @ruffaguchenez: Hi @RescuePH i need help kasi nabaha kami at wala kong bra #RescuePH #marioph #DahilMayBagyoNgayon #TheRealEnding http:/â€¦";"NULL";"NULL";1;0;1;"tl";"O"
61;"StevenDequino_";"RT @ruffaguchenez: Hi @RescuePH i need help kasi nabaha kami at wala kong bra #RescuePH #marioph #DahilMayBagyoNgayon #TheRealEnding http:/â€¦";"NULL";"NULL";1;0;1;"tl";"O"
62;"Oneeeeengg";"RT @ruffaguchenez: Hi @RescuePH i need help kasi nabaha kami at wala kong bra #RescuePH #marioph #DahilMayBagyoNgayon #TheRealEnding http:/â€¦";"NULL";"NULL";1;0;1;"tl";"O"
63;"clingyboypren";"RT @ruffaguchenez: Hi @RescuePH i need help kasi nabaha kami at wala kong bra #RescuePH #marioph #DahilMayBagyoNgayon #TheRealEnding http:/â€¦";"NULL";"NULL";1;0;1;"tl";"O"
64;"krssstyncrimen";"RT @ruffaguchenez: Hi @RescuePH i need help kasi nabaha kami at wala kong bra #RescuePH #marioph #DahilMayBagyoNgayon #TheRealEnding http:/â€¦";"NULL";"NULL";1;0;1;"tl";"O"
65;"anjewicuh";"RT @ruffaguchenez: Hi @RescuePH i need help kasi nabaha kami at wala kong bra #RescuePH #marioph #DahilMayBagyoNgayon #TheRealEnding http:/â€¦";"NULL";"NULL";1;0;1;"tl";"O"
66;"ruffaguchenez";"Hi @RescuePH i need help kasi nabaha kami at wala kong bra #RescuePH #marioph #DahilMayBagyoNgayon #TheRealEnding http://t.co/pldmSVpRmV";"NULL";"NULL";1;0;0;"tl";"O"
67;"PelitaPeraltaUy";"Sa Lahat ng patuloy na naninilbihan sa ating mga kaba bayan, salamat sa inyo . God Bless all of you abundantly . #MarioPH #RescuePH";"NULL";"NULL";1;0;0;"tl";"O"
68;"OnlinePhil";"RT @officialdohgov: EMERGENCY HOTLINES: Paalala po ngayong tag-ulan. Magingat po tayo ingat. #walangpasok #MarioPH #FloodPH http://t.co/0uVâ€¦";"NULL";"NULL";1;0;1;"tl";"O"
69;"CitizenPatrol";"Marikina at Cainta, isinailalim na sa state of calamity. #MarioPH #FloodPH";"NULL";"NULL";1;0;0;"tl";"O"
70;"Silentt104";"Wushuuuu~~ lameegg mga pre! >3< #MarioPH #FloodPH #walangpasok";"NULL";"NULL";1;0;0;"tl";"O"
71;"najeeminaj";"@AntipoloCityGov passable na po ba yung antipolo tikling? brookside? #RoadAlert #MarioPH";"NULL";"NULL";1;0;0;"tl";"O"
72;"elydacpano";"Buti yung baha samin dumaan lang at agad ding nawala, hindi tulad sa marikina at rizal. #KeepSafe #MarioPH  #FloodPH";"NULL";"NULL";1;0;0;"tl";"O"
73;"najeeminaj";"@AntipoloCityGov passable na po ba tikling to brookside? #RoadAlert #MarioPH";"NULL";"NULL";1;0;0;"tl";"O"
74;"najeeminaj";"Passable na po ba sa may daan ng Antipolo Tikling? Brookside? #RoadAlert #MarioPH";"NULL";"NULL";1;0;0;"tl";"O"
75;"meiyose";"Hanggang dito si Emmanuel pa rin. Tsk. || Mga kapwa immortal, ingat po tayo lahat. God bless po! #FloodPH http://t.co/uKBreyQRtR";"NULL";"NULL";1;1;0;"tl";"O"
76;"CitizenPatrol";"Sa Tullahan sa Valenzuela, mga Motorsiklo, isinakay na sa balsa para maitawid lang sa baha.  #MarioPH #FloodPH";"NULL";"NULL";1;0;0;"tl";"O"
77;"renielnarez";"Tara basketball tayo pre :"">  #FloodPh #FloodWallStreet http://t.co/TZwWQzJvLJ";"NULL";"NULL";1;0;0;"tl";"O"
78;"ReliefPHcom";"Metro Manila, Rizal: relief operations #MarioPHÂ #reliefPH http://t.co/U5y5cyz9oL";"NULL";"NULL";1;1;0;"tl";"O"
79;"CitizenPatrol";"20-25% ng Metro Manila, binaha. #MarioPH #FloodPH";"NULL";"NULL";1;0;0;"tl";"O"
80;"sanjuncssr";"RT @CitizenPatrol: 20-25% ng Metro Manila, binaha. #MarioPH #FloodPH";"NULL";"NULL";1;0;1;"tl";"O"
81;"CitizenPatrol";"Tubig sa Pasig River, patuloy na tumataas. #MarioPH #FloodPH";"NULL";"NULL";1;0;0;"tl";"O"
82;"def_filipino";"Sa mga gusto pong magvolunteer. #ReliefPH http://t.co/8xttWXr5gR";"NULL";"NULL";1;1;0;"tl";"O"
83;"sanjuncssr";"RT @CitizenPatrol: Tubig sa Pasig River, patuloy na tumataas. #MarioPH #FloodPH";"NULL";"NULL";1;0;1;"tl";"O"
84;"cristineongson";"RT @officialdohgov: EMERGENCY HOTLINES: Paalala po ngayong tag-ulan. Magingat po tayo ingat. #walangpasok #MarioPH #FloodPH http://t.co/0uVâ€¦";"NULL";"NULL";1;0;1;"tl";"O"
85;"cristineongson";"RT @officialdohgov: Umiwas po tayo sa paglusong sa baha dahil ito ay pwedeng magdulot ng #LEPTOSPIROSIS #MarioPH #FloodPH http://t.co/Idsjuâ€¦";"NULL";"NULL";1;1;1;"tl";"O"
86;"cristineongson";"RT @officialdohgov: #HASHTAG HOTLINES: Paalala po ngayong tag-ulan. Magingat po tayo ingat. #walangpasok #MarioPH #FloodPH http://t.co/4fkxâ€¦";"NULL";"NULL";1;0;1;"tl";"O"
87;"JaimieGemina";"Minsan naisip ko sana nagEE nalang ako eh. Panay nalang napuputukan ng transformer tong Vicarville. Bwisit. #NoPower";14.648678;120.959974;1;0;0;"tl";"O"
88;"itsAytana";"RT @TyphoonWatchPH: #DahilMayBagyoNgayon Awtsuuuuuu! Poor cars. Tsk tsk. #floodph #MarioPH  by lianlovesyou http://t.co/ze1KmQQQvo ... httpâ€¦";"NULL";"NULL";1;1;1;"tl";"O"
89;"KimAhnzel";"RT @atomdatcom: Overheard: ""Pinaglalaruan natin si Mario dati, ngayon pinaglalaruan na nya tayo."" - Phil #MarioPH #FloodPH";"NULL";"NULL";1;0;1;"tl";"O"
90;"jhilaine_jc";"@MMDA @MarikinaPIO passable na po Rob Metro East pati Marcos Hway... Kadadaan ko lang :) pero baha po sa ilalim SM Marikina";"NULL";"NULL";0;0;0;"tl";"CA"
91;"rima_anne";"Baha pala sa pampanga.";"NULL";"NULL";0;0;0;"tl";"CA"
92;"imbeaman";"@kennyroGELs sa condo huhu baha sa p. Noval e";"NULL";"NULL";0;0;0;"pt";"CA"
93;"EspiriTruth";"RT @ABSCBNNews: Lagpas gutter ang baha sa Liwasang Bonifacio (Padre Burgos, Mla) #MarioPH http://t.co/SejkhCvA7p |via @zhandercayabyab";"NULL";"NULL";1;0;1;"tl";"CA"
94;"parengsnowbell";"RT @hadjirieta: Mataas pa rin ang baha sa bahaging ito ng Espa’±a Boulevard sa Maynila dahil sa walang tigil na ulan. #MarioPH http://t.co/eŠ—_";"NULL";"NULL";1;0;1;"tl";"CA"
95;"pinoy_e";"""@GMANewsOnline: VIDEO: Mga maliliit na sasakyan, hindi makatawid sa baha sa kahabaan ng Espa’ÛÎ±a, Manila http://t.co/jXQYTRKEGl""";"NULL";"NULL";0;1;0;"tl";"CA"
96;"pinoy_e";"""@GMANewsOnline: VIDEO: 5 bayan sa Bulacan, lubog sa baha http://t.co/EVeqwvS100""";"NULL";"NULL";0;1;0;"tl";"CA"
97;"JanryOfficial";"RT @rapplerdotcom: #FloodPH Quezon City. Follow our #MarioPH LIVE BLOG: http://t.co/eEphgS4eu5 http://t.co/KlHmEK6M4U";"NULL";"NULL";1;1;1;"en";"CA"
98;"lukrexiaAligaga";"RT @unetaelrhey: MARIKINA NEWS POST - Bumaba ng kaunti ang ating tubig baha sa ilog: 19.7 meters as of 9:37pm. Maging handa po tayo.";"NULL";"NULL";0;0;1;"tl";"CA"
99;"Chuuukkk";"RT @clingyboypren: Hanggang leeg na ung baha sa Kalentong. Stay safe rizalians! ?? #MarioPH http://t.co/nXAwDNmyUJ";"NULL";"NULL";1;0;1;"tl";"CA"
100;"bry121988";"RT @hadjirieta: Mataas pa rin ang baha sa bahaging ito ng Espa’±a Boulevard sa Maynila dahil sa walang tigil na ulan. #MarioPH http://t.co/eŠ—_";"NULL";"NULL";1;0;1;"tl";"CA"
101;"krambronds";"RT @rapplerdotcom: #FloodPH Quezon City. vFollow our #MarioPH LIVE BLOG: http://t.co/eEphgS4eu5 http://t.co/KlHmEK6M4U";"NULL";"NULL";1;1;1;"en";"CA"
102;"KeniticChoy";"RT @stateofdnation: Red rainfall warning ang nakataas sa Nueva Ecija, Zambales at Tarlac. Matinding buhos ng ulan at matinding baha ang inaŠ—_";"NULL";"NULL";0;0;1;"tl";"CA"
103;"YoItsEllaoiG";"RT @DZMMTeleRadyo: Tulay sa CamNorte, nawasak ng baha; Quirino Hiway ang daan pa-Daet (Photo from @PRO5React)   http://t.co/l9AopM1Zmy httpŠ—_";"NULL";"NULL";0;1;1;"tl";"CA"
104;"KeniticChoy";"RT @stateofdnation: Maaga pa lang, baha na ang mga pangunahing kalsada sa Maynila tulad ng Espa’±a at Taft. May report si @sandraguinaldo.";"NULL";"NULL";0;0;1;"tl";"CA"
105;"schizoprano";"RT @MMDA: FLOOD UPDATE: AS OF 9:20 PM OSME’•A Buendia - Subsided. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
106;"PanahonTV";"FLOOD UPDATE: AS OF 9:20 PM OSME’•A Buendia - Subsided.";"NULL";"NULL";0;0;0;"en";"CA"
107;"BadGirlDL";"RT @rapplerdotcom: #FloodPH Quezon City. Follow our #MarioPH LIVE BLOG: http://t.co/eEphgS4eu5 http://t.co/KlHmEK6M4U";"NULL";"NULL";1;1;1;"en";"CA"
108;"elaiidasig";"RT @MMDA: FLOOD UPDATE: AS OF 9:16 PM SMCenter Point EB/WB - Passable along Araneta NB/SB - Not Passable. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
109;"EdwardHenryHyde";"RT @DZMMTeleRadyo: Abot-tuhod pa rin ang baha sa Espa’±a cor. N.Reyes (Morayta) #MarioPH http://t.co/VZEAMuB01s @zhandercayabyab";"NULL";"NULL";1;0;1;"tl";"CA"
110;"redcross143";"#MarioPH FLOOD UPDATE: AS OF 9:20 PM OSME’•A Buendia - Subsided. #mmda | via RT @MMDA";"NULL";"NULL";1;0;0;"en";"CA"
111;"lynvgarcia";"#MarioPH FLOOD UPDATE: AS OF 9:20 PM OSME’•A Buendia - Subsided. #mmda | via RT @MMDA";"NULL";"NULL";1;0;0;"en";"CA"
112;"RedCrossYouthPH";"#MarioPH FLOOD UPDATE: AS OF 9:20 PM OSME’•A Buendia - Subsided. #mmda | via RT @MMDA";"NULL";"NULL";1;0;0;"en";"CA"
113;"jcrdv_27";"RT @MMDA: FLOOD UPDATE: AS OF 9:20 PM OSME’•A Buendia - Subsided. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
114;"BerteDeam";"RT @MMDA: FLOOD UPDATE: AS OF 9:26 PM ESPA’•A Lacson Gutter Deep - Passable. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
115;"KneeCoalChewAH";"RT @MMDA: FLOOD UPDATE: AS OF 9:26 PM ESPA’•A Lacson Gutter Deep - Passable. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
116;"MMDA";"FLOOD UPDATE: AS OF 9:28 PM Ma.Clara Araneta - Subided. #mmda";"NULL";"NULL";1;0;0;"en";"CA"
117;"MarieGayyed";"RT @rapplerdotcom: #FloodPH Quezon City. Follow our #MarioPH LIVE BLOG: http://t.co/eEphgS4eu5 http://t.co/KlHmEK6M4U";"NULL";"NULL";1;1;1;"en";"CA"
118;"PIAalerts";"@PanahonTV: #FLOOD UPDATE AS OF 9:16 PM SMCenter Point EB/WB - Passable along Araneta NB/SB - Not Passable";"NULL";"NULL";1;0;0;"en";"CA"
119;"MPCOfficialPage";"RT @MMDA: FLOOD UPDATE: AS OF 9:20 PM OSME’•A Buendia - Subsided. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
120;"SWWELYYIN";"RT @redcross143: #MarioPH FLOOD UPDATE: AS OF 9:20 PM OSME’•A Buendia - Subsided. #mmda | via RT @MMDA";"NULL";"NULL";1;0;1;"en";"CA"
121;"InqMetro";"RT @MMDA: FLOOD UPDATE: AS OF 9:28 PM Ma.Clara Araneta - Subided. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
122;"PanahonTV";"FLOOD UPDATE: AS OF 9:28 PM Ma.Clara Araneta - Subided.";"NULL";"NULL";0;0;0;"en";"CA"
123;"bernanaboat";"RT @MMDA: FLOOD UPDATE: AS OF 9:26 PM ESPA’•A Lacson Gutter Deep - Passable. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
124;"AntipoloPH";"RT @MMDA: FLOOD UPDATE: AS OF 9:16 PM SMCenter Point EB/WB - Passable along Araneta NB/SB - Not Passable. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
125;"AntipoloPH";"RT @MMDA: FLOOD UPDATE: AS OF 9:26 PM ESPA’•A Lacson Gutter Deep - Passable. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
126;"AntipoloPH";"RT @MMDA: FLOOD UPDATE: AS OF 9:20 PM OSME’•A Buendia - Subsided. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
127;"AntipoloPH";"RT @MMDA: FLOOD UPDATE: AS OF 9:28 PM Ma.Clara Araneta - Subided. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
128;"alders_ledge";"RT @momblogger: thankfully. RT @maria_ressa: #MarioPH floods up to 25% of Metro Manila, but worst is over via @rapplerdotcom http://t.co/y0Š—_";"NULL";"NULL";1;1;1;"en";"CA"
129;"CapsAmongAll";"RT @MMDA: FLOOD UPDATE: AS OF 9:28 PM Ma.Clara Araneta - Subided. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
130;"MJLove0785";"RT @MMDA: RT @SkywaySOMCO: Flood Update as of 8:04 PM Tire Deep at Buendia/Dela Rosa: Not passable to all types of vehicles. Buendia Off RaŠ—_";"NULL";"NULL";0;0;1;"en";"CA"
131;"maryjewelorit";"grabeh baha sa quezon city hind na makita ang bhay namin sa eoefrigues @24oras";"NULL";"NULL";0;0;0;"tl";"CA"
132;"rcyccfad";"RT @MMDA: FLOOD UPDATE: AS OF 9:26 PM ESPA’•A Lacson Gutter Deep - Passable. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
133;"attic_khat23";"RT @MMDA: FLOOD UPDATE: AS OF 9:28 PM Ma.Clara Araneta - Subided. #mmda";"NULL";"NULL";1;0;1;"en";"CA"
134;"ranjay725";"RT @dost_pagasa: Heavy Rainfall Warning No.10 #NCR_PRSDvWeather System: Tropical Storm #MarioPHvvIssued at 9:00 PM September... http://t.co/Š—_";"NULL";"NULL";1;1;1;"en";"CA"
135;"Rubento7";"RT @redcross143: #MarioPH FLOOD UPDATE: AS OF 9:20 PM OSME’•A Buendia - Subsided. #mmda | via RT @MMDA";"NULL";"NULL";1;0;1;"en";"CA"
136;"MMDA";"FLOOD UPDATE: AS OF 9:48 PM Araneta going to E.rod NOT PASSABLE TO ALL TYPES OF VEHICLES. #mmda";"NULL";"NULL";1;0;0;"en";"CA"
137;"rcyccfad";"RT @RedCrossYouthPH: #MarioPH FLOOD UPDATE: AS OF 9:16 PM SMCenter Point EB/WB - Passable along Araneta NB/SB - Not Passable. #mmda | @MMDA";"NULL";"NULL";1;0;1;"en";"CA"
