"TweetID";"User";"Tweet";"Latitude";"Longitude";"IsHashtag";"IsURL";"IsRetweet";"Language";"Category"
"5.12888E+17";"_AngelxBieber";"Suicide T___T Lalangoy na ako sa baha (hindi ako marunong lumangoy) Bumalik na sa dati please. ++ #WALANGBIBITAWKATHNIELS";"NULL";"NULL";1;0;0;"tl";"O"
"5.12888E+17";"findmeclaire";"@GayleLacerna gonna watch it tomorrow. Sana hindi na baha ://";14.611634;120.985581;0;0;0;"tl";"O"
"5.12888E+17";"nicolemrtinez";"@IvyMalagueno so ganyan? wala ka talagang CARE at gusto mo pa ko palusungin sa baha. Nawala ko na yung kabibe kaya tao na ko uli.";"NULL";"NULL";0;0;0;"tl";"O"
"5.12888E+17";"proudPUPian";"@MMDA May baha po ba sa Balintawak papuntang NLEX?";"NULL";"NULL";0;0;0;"tl";"O"
"5.12888E+17";"HiiKaila";"RT @Joseph_Teoxon: @HiiKaila  stay safe ganda :)) hahhaha wag lumusong sa baha, para maganda ka pa rin? huh? basta ingat ka na lang :))";"NULL";"NULL";0;0;1;"tl";"O"
"5.12888E+17";"gongchyan";"""Stay safe too. Baha sa inyo?"" kiliguerzxzx";"NULL";"NULL";0;0;0;"tl";"O"
"5.12888E+17";"kristetaramos";"@Queenxshan baha po ba yun sa vitarich papunta san jose del monte?? Thanks.";"NULL";"NULL";0;0;0;"tl";"O"
"5.12888E+17";"shanpanopio";"@anmarieeeee Beb walang baha jan sainyo?";"NULL";"NULL";0;0;0;"tl";"O"
"5.12888E+17";"chaaraught";"@culinherrera_ ingat din kayo B. :* baha dyan?";"NULL";"NULL";0;0;0;"tl";"O"
"5.12888E+17";"valencialleo";"Baha na daw sa harap ng school. Whaaaat";17.188983;120.449311;0;0;0;"tl";"O"
"5.12888E+17";"chezcana";"@paohechanova bukas po pag bumaba na ung baha. Wala na kong makain dto eh hahahaha";"NULL";"NULL";0;0;0;"tl";"O"
"5.12888E+17";"GaleeeT";"Hindi nga baha ung venue ung pagpunta naman don haist. Walang minhyuk";"NULL";"NULL";0;0;0;"tl";"O"
"5.12888E+17";"TreauCzar";"Lubog na paa mo sa baha naghuhugas ka pdin ng pinggan ANG SAYA puta -.-";"NULL";"NULL";0;0;0;"tl";"O"
"5.12888E+17";"wanzpajarillo";"@dyanilishus bago lang? Baka baha sa area nyo.";"NULL";"NULL";0;0;0;"tl";"O"
"5.12888E+17";"chansunjii";"@onlyissing awts dpat d na lng baha na sa q.c";"NULL";"NULL";0;0;0;"tl";"O"
"5.12888E+17";"TyphoonWatchPH";"lizelnasayao: Ang kwarto naging swimming pool  #FloodPH #MarioPH http://t.co/jc2ReKJwa3 September 19, 2014 at 04:35PM http://t.co/7vNllaSuzz";"NULL";"NULL";1;1;0;"tl";"O"
